0,1,2,3,4,5,6,7,8,9,10,11,12
ANTH-210-401,28,64,26 3,,2,123 2.919,0.0,0.0,0.0,0.0,0.0,123 MAACK P
,22.76%,52.03%,21.14%2.44%,,1.63%,,,,,,,
COURSE TOTAL:,28,64,26 3,,2,123 2.919,0.0,0.0,0.0,0.0,0.0,123
,22.76%,52.03%,21.14%2.44%,,1.63%,,,,,,,
ANTH-318-401,4,10,9 6,,1,30 2.333,0.0,0.0,0.0,0.0,0.0,30 OERTLING T
,13.33%,33.33%,30.00%  20.00%,,3.33%,,,,,,,
COURSE TOTAL:,4,10,9 6,,1,30 2.333,0.0,0.0,0.0,0.0,0.0,30
,13.33%,33.33%,30.00%  20.00%,,3.33%,,,,,,,
ANTH-423-401,14,3,5 2,,0,24 3.208,0.0,0.0,0.0,0.0,0.0,24 MARK S
,58.33%,12.50%,20.83%8.33%,,0.00%,,,,,,,
COURSE TOTAL:,14,3,5 2,,0,24 3.208,0.0,0.0,0.0,0.0,0.0,24
,58.33%,12.50%,20.83%8.33%,,0.00%,,,,,,,
CAEN-101-401,8,8,0 0,,1,17 3.294,0.0,0.0,0.0,0.0,0.0,17 KUHL M
,47.06%,47.06%,0.00%0.00%,,5.88%,,,,,,,
COURSE TOTAL:,8,8,0 0,,1,17 3.294,0.0,0.0,0.0,0.0,0.0,17
,47.06%,47.06%,0.00%0.00%,,5.88%,,,,,,,
CHEM-383-401,7,6,0 0,,0,13 3.538,0.0,0.0,0.0,0.0,0.0,13 SANTSCHI P
,53.85%,46.15%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,7,6,0 0,,0,13 3.538,0.0,0.0,0.0,0.0,0.0,13
,53.85%,46.15%,0.00%0.00%,,0.00%,,,,,,,
CLAS-371-401,14,10,5 0,,1,30 3.200,1.0,0.0,0.0,1.0,0.0,32 MARK S
,46.67%,33.33%,16.67%0.00%,,3.33%,,,,,,,
COMM-203-401,21,4,0,00,,25 3.840,0.0,0.0,0.0,0.0,0.0,25 LANG V
,84.00%,16.00%,0.00%,0.00%0.00%,,,,,,,,
COMM-203-402,16,9,0,00,,25 3.640,0.0,0.0,0.0,0.0,0.0,25 LANG V
,64.00%,36.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,37,13,0,0 0,,50 3.740,0.0,0.0,0.0,0.0,0.0,50
,74.00%,26.00%,0.00%,0.00%   0.00%,,,,,,,,
ENGL-104-401,3,6,5,16,,21 1.952,0.0,0.0,0.0,0.0,0.0,21 THEIS W
,14.29%,28.57%,23.81%,4.76%  28.57%,,,,,,,,
ENGL-104-402,4,10,5,04,,23 2.435,0.0,0.0,0.0,2.0,0.0,25 FLEMING K
,17.39%,43.48%,21.74%,0.00%  17.39%,,,,,,,,
ENGL-104-403,3,6,2,110,,22 1.591,0.0,0.0,0.0,0.0,0.0,22 THEIS W
,13.64%,27.27%,9.09%,4.55%  45.45%,,,,,,,,
ENGL-104-404,5,2,9,17,,24 1.875,0.0,0.0,0.0,0.0,0.0,24 SLABAUGH L
,20.83%,8.33%,37.50%,4.17%  29.17%,,,,,,,,
COURSE TOTAL:,15,24,21,3 27,,90 1.967,0.0,0.0,0.0,2.0,0.0,92
,16.67%,26.67%,23.33%,3.33%  30.00%,,,,,,,,
