0,1,2,3,4,5,6,7,8,9,10,11,12
AGCJ-105-100,26,0,0 0,,0,26 4.000,0.0,0.0,0.0,0.0,0.0,26 DUNSFORD D
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,26,0,0 0,,0,26 4.000,0.0,0.0,0.0,0.0,0.0,26
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
AGCJ-203-900,14,3,0 0,,0,17 3.824,0.0,0.0,0.0,0.0,0.0,17 NELSON T
,82.35%,17.65%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,14,3,0 0,,0,17 3.824,0.0,0.0,0.0,0.0,0.0,17
,82.35%,17.65%,0.00%0.00%,,0.00%,,,,,,,
AGCJ-305-100,2,3,1 0,,0,6 3.167,0.0,0.0,0.0,0.0,0.0,6 CHENAULT E
,33.33%,50.00%,16.67%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,2,3,1 0,,0,6 3.167,0.0,0.0,0.0,0.0,0.0,6
,33.33%,50.00%,16.67%0.00%,,0.00%,,,,,,,
AGCJ-306-200,2,16,0 0,,0,18 3.111,1.0,0.0,0.0,0.0,0.0,19 DUNSFORD D
,11.11%,88.89%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,2,16,0 0,,0,18 3.111,1.0,0.0,0.0,0.0,0.0,19
,11.11%,88.89%,0.00%0.00%,,0.00%,,,,,,,
AGCJ-307-300,7,1,0 1,,0,9 3.556,0.0,0.0,0.0,0.0,0.0,9 BRICK T
,77.78%,11.11%,0.00%  11.11%,,0.00%,,,,,,,
COURSE TOTAL:,7,1,0 1,,0,9 3.556,0.0,0.0,0.0,0.0,0.0,9
,77.78%,11.11%,0.00%  11.11%,,0.00%,,,,,,,
AGCJ-380-100,7,0,0 0,,0,7 4.000,0.0,0.0,0.0,0.0,0.0,7 STARR D
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
AGCJ-404-300,6,1,1,0,0,8 3.625,1.0,0.0,0.0,0.0,0.0,9 DUNSFORD D
,75.00%,12.50%,12.50%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,1,1,0,0,8 3.625,1.0,0.0,0.0,0.0,0.0,9
,75.00%,12.50%,12.50%,0.00%,0.00%,,,,,,,
AGCJ-407-300,10,1,0,0,0,11 3.909,0.0,0.0,0.0,0.0,0.0,11 SMITH J
,90.91%,9.09%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,10,1,0,0,0,11 3.909,0.0,0.0,0.0,0.0,0.0,11
,90.91%,9.09%,0.00%,0.00%,0.00%,,,,,,,
AGSC-380-200,13,0,0,0,0,13 4.000,1.0,0.0,0.0,0.0,0.0,14 HARLIN J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,13,0,0,0,0,13 4.000,1.0,0.0,0.0,0.0,0.0,14
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
ALEC-603-100,8,0,0,0,0,8 4.000,0.0,0.0,0.0,0.0,0.0,8 RAYFIELD J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,0,0,0,0,8 4.000,0.0,0.0,0.0,0.0,0.0,8
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
ALEC-616-100,7,0,0,0,0,7 4.000,0.0,0.0,0.0,0.0,0.0,7 MOORE L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7 4.000,0.0,0.0,0.0,0.0,0.0,7
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
ALEC-625-100,5,0,0,0,0,5 4.000,0.0,0.0,0.0,0.0,0.0,5 ELBERT C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
ALEC-625-700,9,0,0,0,0,9 4.000,1.0,0.0,0.0,0.0,0.0,10 ELBERT C
BICH-491-312,13,0,0 0,,0,13 4.000,0.0,0.0,0.0,0.0,0.0,13 KUNKEL G
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,13,0,0 0,,0,13 4.000,0.0,0.0,0.0,0.0,0.0,13
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
GENE-301-301,5,6,4 1,,0,16 2.938,0.0,0.0,0.0,0.0,0.0,16 ELLISON J
,31.25%,37.50%,25.00%6.25%,,0.00%,,,,,,,
GENE-301-302,6,6,0 2,,0,14 3.143,1.0,0.0,0.0,0.0,0.0,15 ELLISON J
,42.86%,42.86%,0.00%  14.29%,,0.00%,,,,,,,
GENE-301-303,6,4,3 1,,1,15 2.867,0.0,0.0,0.0,0.0,0.0,15 ELLISON J
,40.00%,26.67%,20.00%6.67%,,6.67%,,,,,,,
GENE-301-304,4,2,2 0,,0,8 3.250,0.0,0.0,0.0,0.0,0.0,8 ELLISON J
,50.00%,25.00%,25.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,21,18,9 4,,1,53 3.019,1.0,0.0,0.0,0.0,0.0,54
,39.62%,33.96%,16.98%7.55%,,1.89%,,,,,,,
GENE-310-100,4,6,3 1,,1,15 2.733,0.0,0.0,0.0,0.0,0.0,15 MAGILL C
,26.67%,40.00%,20.00%6.67%,,6.67%,,,,,,,
