0,1,2,3,4,5,6,7,8,9,10,11,12
BUSH-632-601,24,3,1,00,,28 3.821,0.0,0.0,0.0,0.0,0.0,28 PARK H
,85.71%,10.71%,3.57%,0.00%0.00%,,,,,,,,
BUSH-632-602,14,4,0,00,,18 3.778,0.0,0.0,0.0,0.0,0.0,18 ROLLE R
,77.78%,22.22%,0.00%,0.00%0.00%,,,,,,,,
BUSH-632-603,7,5,4,00,,16 3.188,0.0,0.0,0.0,0.0,0.0,16 REINHARDT G
,43.75%,31.25%,25.00%,0.00%0.00%,,,,,,,,
BUSH-632-604,8,5,1,00,,14 3.500,0.0,0.0,0.0,0.0,0.0,14 REINHARDT G
,57.14%,35.71%,7.14%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,53,17,6,0 0,,76 3.618,0.0,0.0,0.0,0.0,0.0,76
,69.74%,22.37%,7.89%,0.00%   0.00%,,,,,,,,
BUSH-685-601,0,0,0,00,,0 0.000,0.0,0.0,0.0,0.0,1.0,1 LAYNE C
,0.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
INTA-602-700,7,2,1,02,,12 3.000,1.0,0.0,0.0,1.0,0.0,14 DAVIS D
,58.33%,16.67%,8.33%,0.00%  16.67%,,,,,,,,
INTA-602-720,4,0,0,01,,5 3.200,0.0,0.0,0.0,0.0,0.0,5 DAVIS D
,80.00%,0.00%,0.00%,0.00%  20.00%,,,,,,,,
COURSE TOTAL:,11,2,1,0 3,,17 3.059,1.0,0.0,0.0,1.0,0.0,19
,64.71%,11.76%,5.88%,0.00%  17.65%,,,,,,,,
INTA-603-700,4,3,0,01,,8 3.125,0.0,0.0,0.0,0.0,0.0,8 FEIL S
,50.00%,37.50%,0.00%,0.00%  12.50%,,,,,,,,
INTA-603-720,1,0,0,00,,1 4.000,0.0,0.0,0.0,0.0,0.0,1 FEIL S
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,5,3,0,0 1,,9 3.222,0.0,0.0,0.0,0.0,0.0,9
,55.56%,33.33%,0.00%,0.00%  11.11%,,,,,,,,
INTA-605-601,7,4,0,00,,11 3.636,0.0,0.0,0.0,0.0,0.0,11 ENGEL J
,63.64%,36.36%,0.00%,0.00%0.00%,,,,,,,,
INTA-605-602,11,7,0,00,,18 3.611,0.0,0.0,0.0,0.0,0.0,18 ENGEL J
,61.11%,38.89%,0.00%,0.00%0.00%,,,,,,,,
INTA-605-603,8,8,0,00,,16 3.500,2.0,0.0,0.0,0.0,1.0,19 LAYNE C
,50.00%,50.00%,0.00%,0.00%0.00%,,,,,,,,
INTA-605-700,9,1,0,00,,10 3.900,0.0,0.0,0.0,0.0,0.0,10 GUERTNER G
,90.00%,10.00%,0.00%,0.00%0.00%,,,,,,,,
INTA-605-701,0,0,0,00,,0 0.000,0.0,0.0,0.0,0.0,7.0,7 FOSTER G
,0.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
INTA-605-720,4,0,0,01,,5 3.200,1.0,0.0,0.0,0.0,1.0,7 GUERTNER G
,80.00%,0.00%,0.00%,0.00%  20.00%,,,,,,,,
INTA-605-721,0,0,0,00,,0 0.000,0.0,0.0,0.0,0.0,3.0,3 FOSTER G
,0.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,39,20,0,0 1,,66 3.600,3.0,0.0,0.0,0.0,12.0,75
,65.00%,33.33%,0.00%,0.00%   1.67%,,,,,,,,
INTA-607-600,6,9,1,00,,16 3.312,0.0,0.0,0.0,0.0,0.0,16 HUGILL P
,37.50%,56.25%,6.25%,0.00%0.00%,,,,,,,,
INTA-612-600,18,4,0,00,,22 3.818,0.0,0.0,0.0,0.0,0.0,22 SIEVERT R
,81.82%,18.18%,0.00%,0.00%0.00%,,,,,,,,
INTA-613-601,9,1,0,00,,10 3.900,0.0,0.0,0.0,0.0,0.0,10 NAPPER L
,90.00%,10.00%,0.00%,0.00%0.00%,,,,,,,,
INTA-613-602,9,1,0,00,,10 3.900,0.0,0.0,0.0,0.0,0.0,10 NAPPER L
,90.00%,10.00%,0.00%,0.00%0.00%,,,,,,,,
INTA-616-600,9,3,0,00,,12 3.750,0.0,0.0,0.0,0.0,0.0,12 MU R
,75.00%,25.00%,0.00%,0.00%0.00%,,,,,,,,
INTA-629-600,9,9,1,00,,19 3.421,0.0,0.0,0.0,0.0,0.0,19 EDEN L
,47.37%,47.37%,5.26%,0.00%0.00%,,,,,,,,
INTA-651-600,8,2,0,00,,10 3.800,0.0,0.0,0.0,1.0,0.0,11 CERAMI J
,80.00%,20.00%,0.00%,0.00%0.00%,,,,,,,,
INTA-651-700,6,1,0,01,,8 3.375,2.0,0.0,0.0,0.0,0.0,10 REYNOLDS K
,75.00%,12.50%,0.00%,0.00%  12.50%,,,,,,,,
INTA-651-702,2,2,0,01,,5 2.800,1.0,0.0,0.0,2.0,0.0,8 REYNOLDS K
,40.00%,40.00%,0.00%,0.00%  20.00%,,,,,,,,
INTA-651-720,5,1,0,01,,7 3.286,0.0,0.0,0.0,0.0,0.0,7 REYNOLDS K
,71.43%,14.29%,0.00%,0.00%  14.29%,,,,,,,,
INTA-651-721,7,1,0,00,,8 3.875,0.0,0.0,0.0,0.0,0.0,8 CERAMI J
