0,1,2,3,4,5,6,7,8,9,10,11,12
BIOL-101-501,0,6,6 5,2,,19 1.842,0.0,0.0,0.0,1.0,0.0,20 HALL T
,0.00%,31.58%,31.58%  26.32%  10.53%,,,,,,,,,
BIOL-101-502,4,4,6 1,2,,17 2.412,0.0,0.0,0.0,0.0,0.0,17 HALL T
,23.53%,23.53%,35.29%5.88%  11.76%,,,,,,,,,
BIOL-101-503,3,3,6 6,2,,20 1.950,0.0,0.0,0.0,0.0,0.0,20 HALL T
,15.00%,15.00%,30.00%  30.00%  10.00%,,,,,,,,,
BIOL-101-504,2,7,9 3,1,,22 2.273,0.0,0.0,0.0,0.0,0.0,22 HALL T
,9.09%,31.82%,40.91%  13.64%,4.55%,,,,,,,,
BIOL-101-505,4,4,3 4,2,,17 2.235,0.0,0.0,0.0,2.0,0.0,19 HALL T
,23.53%,23.53%,17.65%  23.53%  11.76%,,,,,,,,,
BIOL-101-506,1,4,3 4,0,,12 2.167,0.0,0.0,0.0,2.0,0.0,14 HALL T
,8.33%,33.33%,25.00%  33.33%,0.00%,,,,,,,,
BIOL-101-507,2,2,4 1,2,,11 2.091,0.0,0.0,0.0,0.0,0.0,11 HALL T
,18.18%,18.18%,36.36%9.09%  18.18%,,,,,,,,,
BIOL-101-508,1,2,3 0,1,,7 2.286,0.0,0.0,0.0,0.0,0.0,7 HALL T
,14.29%,28.57%,42.86%0.00%  14.29%,,,,,,,,,
BIOL-101-509,1,2,2 0,0,,5 2.800,0.0,0.0,0.0,1.0,0.0,6 HALL T
,20.00%,40.00%,40.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,18,34,42 24,12,,130 2.169,0.0,0.0,0.0,6.0,0.0,136
,13.85%,26.15%,32.31%  18.46%,9.23%,,,,,,,,
BIOL-107-501,4,4,7 3,2,,20 2.250,0.0,0.0,0.0,0.0,0.0,20 WINEMILLER L
,20.00%,20.00%,35.00%  15.00%  10.00%,,,,,,,,,
BIOL-107-502,3,6,8 4,0,,21 2.381,0.0,0.0,0.0,1.0,0.0,22 WINEMILLER L
,14.29%,28.57%,38.10%  19.05%,0.00%,,,,,,,,
BIOL-107-505,2,10,6 2,1,,21 2.476,0.0,0.0,0.0,3.0,0.0,24 WINEMILLER L
,9.52%,47.62%,28.57%9.52%,4.76%,,,,,,,,
BIOL-107-506,5,3,8 4,2,,22 2.227,0.0,0.0,0.0,0.0,0.0,22 WINEMILLER L
,22.73%,13.64%,36.36%  18.18%,9.09%,,,,,,,,
BIOL-107-507,1,2,3 2,0,,8 2.250,0.0,0.0,0.0,0.0,0.0,8 WINEMILLER L
,12.50%,25.00%,37.50%  25.00%,0.00%,,,,,,,,
BIOL-107-508,5,5,6 3,1,,20 2.500,0.0,0.0,0.0,0.0,0.0,20 WINEMILLER L
,25.00%,25.00%,30.00%  15.00%,5.00%,,,,,,,,
BIOL-107-509,2,6,4 2,1,,15 2.400,0.0,0.0,0.0,0.0,0.0,15 WINEMILLER L
,13.33%,40.00%,26.67%  13.33%,6.67%,,,,,,,,
COURSE TOTAL:,24,43,44 24,8,,143 2.357,0.0,0.0,0.0,4.0,0.0,147
,16.78%,30.07%,30.77%  16.78%,5.59%,,,,,,,,
BIOL-111-501,3,4,8 2,5,,22 1.909,0.0,0.0,0.0,2.0,0.0,24 TAG A
