0,1,2,3,4,5,6,7,8,9,10,11,12
ANTH-202-401,15,17,11 1,,0,44 3.046,0.0,0.0,0.0,0.0,0.0,44 OERTLING T
,34.09%,38.64%,25.00%2.27%,,0.00%,,,,,,,
ANTH-202-402,5,18,12 5,,1,41 2.512,0.0,0.0,0.0,0.0,0.0,41 OERTLING T
,12.20%,43.90%,29.27%  12.20%,,2.44%,,,,,,,
COURSE TOTAL:,20,35,23 6,,1,85 2.788,0.0,0.0,0.0,0.0,0.0,85
,23.53%,41.18%,27.06%7.06%,,1.18%,,,,,,,
ANTH-210-401,8,2,6 1,,0,17 3.000,0.0,0.0,0.0,0.0,0.0,17 PEARL F
,47.06%,11.76%,35.29%5.88%,,0.00%,,,,,,,
COURSE TOTAL:,8,2,6 1,,0,17 3.000,0.0,0.0,0.0,0.0,0.0,17
,47.06%,11.76%,35.29%5.88%,,0.00%,,,,,,,
ANTH-316-401,9,12,10 0,,0,31 2.968,0.0,0.0,0.0,1.0,0.0,32 MARK S
,29.03%,38.71%,32.26%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,9,12,10 0,,0,31 2.968,0.0,0.0,0.0,1.0,0.0,32
,29.03%,38.71%,32.26%0.00%,,0.00%,,,,,,,
ANTH-351-401,13,10,5 0,,0,28 3.286,0.0,0.0,0.0,0.0,0.0,28 MARK S
,46.43%,35.71%,17.86%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,13,10,5 0,,0,28 3.286,0.0,0.0,0.0,0.0,0.0,28
,46.43%,35.71%,17.86%0.00%,,0.00%,,,,,,,
CAEN-101-401,20,8,1 1,,3,33 3.242,0.0,0.0,0.0,0.0,0.0,33 HOLUB M
,60.61%,24.24%,3.03%3.03%,,9.09%,,,,,,,
CAEN-101-402,24,4,1 0,,0,29 3.793,0.0,0.0,0.0,1.0,0.0,30 HOLUB M
,82.76%,13.79%,3.45%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,44,12,2 1,,3,62 3.500,0.0,0.0,0.0,1.0,0.0,63
COMM-203-200,11,0,0,00,,11 4.000,0.0,0.0,0.0,0.0,0.0,11 LANG V
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COMM-203-401,16,7,0,00,,23 3.696,0.0,0.0,0.0,0.0,0.0,23 LANG V
,69.57%,30.43%,0.00%,0.00%0.00%,,,,,,,,
COMM-203-402,17,9,3,11,,31 3.290,0.0,0.0,0.0,0.0,0.0,31 AMYX L
,54.84%,29.03%,9.68%,3.23%3.23%,,,,,,,,
COMM-203-403,22,4,1,03,,30 3.400,0.0,0.0,0.0,0.0,0.0,30 BUTLER C
,73.33%,13.33%,3.33%,0.00%  10.00%,,,,,,,,
COURSE TOTAL:,66,20,4,1 4,,95 3.505,0.0,0.0,0.0,0.0,0.0,95
,69.47%,21.05%,4.21%,1.05%   4.21%,,,,,,,,
ENGL-104-401,3,8,4,25,,22 2.091,0.0,0.0,0.0,0.0,0.0,22 FONTENOT K
,13.64%,36.36%,18.18%,9.09%  22.73%,,,,,,,,
ENGL-104-402,6,9,2,13,,21 2.667,0.0,0.0,0.0,0.0,0.0,21 THEIS W
,28.57%,42.86%,9.52%,4.76%  14.29%,,,,,,,,
ENGL-104-403,3,13,2,03,,21 2.619,0.0,0.0,0.0,1.0,0.0,22 THEIS W
,14.29%,61.90%,9.52%,0.00%  14.29%,,,,,,,,
ENGL-104-404,3,10,1,16,,21 2.143,0.0,0.0,0.0,1.0,0.0,22 THEIS W
,14.29%,47.62%,4.76%,4.76%  28.57%,,,,,,,,
ENGL-104-405,4,12,4,11,,22 2.773,0.0,0.0,0.0,0.0,0.0,22 SLABAUGH L
,18.18%,54.55%,18.18%,4.55%4.55%,,,,,,,,
ENGL-104-406,2,8,6,05,,21 2.095,0.0,0.0,0.0,1.0,0.0,22 FONTENOT K
,9.52%,38.10%,28.57%,0.00%  23.81%,,,,,,,,
ENGL-104-407,4,6,7,02,,19 2.526,0.0,0.0,0.0,2.0,0.0,21 BUNCH-DAVIS C
,21.05%,31.58%,36.84%,0.00%  10.53%,,,,,,,,
MATH-161-401,5,0,3 0,0,,8 3.250,0.0,0.0,0.0,0.0,0.0,8 YI E
,62.50%,0.00%,37.50%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,5,0,3 0,0,,8 3.250,0.0,0.0,0.0,0.0,0.0,8
,62.50%,0.00%,37.50%0.00%,0.00%,,,,,,,,
MATH-251-401,3,9,10 5,2,,29 2.207,1.0,0.0,0.0,1.0,0.0,31 LUXEMBURG L
,10.34%,31.03%,34.48%  17.24%,6.90%,,,,,,,,
COURSE TOTAL:,3,9,10 5,2,,29 2.207,1.0,0.0,0.0,1.0,0.0,31
,10.34%,31.03%,34.48%  17.24%,6.90%,,,,,,,,
PHIL-240-401,7,6,10 2,0,,25 2.720,4.0,0.0,0.0,0.0,1.0,30 DOMSKY D
,28.00%,24.00%,40.00%8.00%,0.00%,,,,,,,,
COURSE TOTAL:,7,6,10 2,0,,25 2.720,4.0,0.0,0.0,0.0,1.0,30
