0,1,2,3,4,5,6,7,8,9,10,11,12
COURSE TOTAL:,38,17,0,0,0,55 3.691,0.0,0.0,0.0,0.0,0.0,55
,69.09%,30.91%,0.00%,0.00%,0.00%,,,,,,,
CARC-311-551,27,0,0,0,0,27 4.000,0.0,0.0,0.0,0.0,0.0,27 BARUCCHIERI P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
CARC-311-553,12,14,0,0,0,26 3.462,0.0,0.0,0.0,0.0,0.0,26 HUANG C
,46.15%,53.85%,0.00%,0.00%,0.00%,,,,,,,
CARC-311-560,9,4,0,0,0,13 3.692,0.0,0.0,0.0,0.0,0.0,13 STRUM S
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,48,18,0,0,0,66 3.727,0.0,0.0,0.0,0.0,0.0,66
,72.73%,27.27%,0.00%,0.00%,0.00%,,,,,,,
CARC-331-550,24,0,0,0,0,24 4.000,0.0,0.0,0.0,0.0,0.0,24 BARUCCHIERI P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
CARC-331-553,5,17,4,0,0,26 3.038,0.0,0.0,0.0,0.0,0.0,26 HUANG C
,19.23%,65.38%,15.38%,0.00%,0.00%,,,,,,,
CARC-331-560,7,4,0,0,0,11 3.636,0.0,0.0,0.0,0.0,1.0,12 COSTA X
,63.64%,36.36%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,36,21,4,0,0,61 3.525,0.0,0.0,0.0,0.0,1.0,62
,59.02%,34.43%,6.56%,0.00%,0.00%,,,,,,,
CARC-485-551,4,1,0,0,0,5 3.800,0.0,0.0,0.0,0.0,0.0,5 HUANG C
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,23,4,2,1,0,30 3.633,0.0,0.0,0.0,0.0,0.0,30
,76.67%,13.33%,6.67%,3.33%,0.00%,,,,,,,
CARC-601-600,22,0,0,0,0,22 4.000,0.0,0.0,0.0,0.0,0.0,22 VARNI J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,22,0,0,0,0,22 4.000,0.0,0.0,0.0,0.0,0.0,22
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,167,60,6,1,0,234 3.679,0.0,0.0,0.0,0.0,1.0,235
COSC-153-501,38,18,10 0,0,,66 3.424,0.0,0.0,0.0,1.0,0.0,67 DURDEN J
,57.58%,27.27%,15.15%0.00%,0.00%,,,,,,,,
COSC-153-502,9,13,1 0,0,,23 3.348,0.0,0.0,0.0,0.0,0.0,23 WOODS P
,39.13%,56.52%,4.35%0.00%,0.00%,,,,,,,,
COSC-153-503,4,19,2 1,0,,26 3.000,0.0,0.0,0.0,0.0,0.0,26 RYBKOWSKI Z
,15.38%,73.08%,7.69%3.85%,0.00%,,,,,,,,
COSC-153-504,8,11,1 0,0,,20 3.350,0.0,0.0,0.0,0.0,0.0,20 DIXIT M
,40.00%,55.00%,5.00%0.00%,0.00%,,,,,,,,
COSC-153-505,7,8,4 1,0,,20 3.050,0.0,0.0,0.0,0.0,0.0,20 SMITH J
,35.00%,40.00%,20.00%5.00%,0.00%,,,,,,,,
COURSE TOTAL:,66,69,18 2,0,,155 3.284,0.0,0.0,0.0,1.0,0.0,156
,42.58%,44.52%,11.61%1.29%,0.00%,,,,,,,,
COSC-253-500,39,67,27 6,5,,144 2.896,0.0,0.0,0.0,0.0,0.0,144 CARLSON K
,27.08%,46.53%,18.75%4.17%,3.47%,,,,,,,,
COURSE TOTAL:,39,67,27 6,5,,144 2.896,0.0,0.0,0.0,0.0,0.0,144
,27.08%,46.53%,18.75%4.17%,3.47%,,,,,,,,
COSC-254-500,16,15,27 18,10,,86 2.105,0.0,0.0,0.0,5.0,0.0,91 SEGNER R
,18.60%,17.44%,31.40%  20.93%  11.63%,,,,,,,,,
COURSE TOTAL:,16,15,27 18,10,,86 2.105,0.0,0.0,0.0,5.0,0.0,91
,18.60%,17.44%,31.40%  20.93%,11.63%,,,,,,,,
COSC-275-501,0,8,10 0,1,,19 2.316,0.0,0.0,0.0,2.0,0.0,21 WORKMAN R
,0.00%,42.11%,52.63%0.00%,5.26%,,,,,,,,
COSC-275-502,1,10,14 0,0,,25 2.480,0.0,0.0,0.0,1.0,0.0,26 WORKMAN R
,4.00%,40.00%,56.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,2,24,42,0,1,69 2.377,0.0,0.0,0.0,3.0,0.0,72
,2.90%,34.78%,60.87%,0.00%,1.45%,,,,,,,
COSC-301-501,23,31,9,0,1,64 3.172,0.0,0.0,0.0,0.0,0.0,64 WILLIAMSON K
,35.94%,48.44%,14.06%,0.00%,1.56%,,,,,,,
COURSE TOTAL:,23,31,9,0,1,64 3.172,0.0,0.0,0.0,0.0,0.0,64
,35.94%,48.44%,14.06%,0.00%,1.56%,,,,,,,
COSC-321-501,19,10,2,0,0,31 3.548,0.0,0.0,0.0,0.0,0.0,31 NICHOLS J
,61.29%,32.26%,6.45%,0.00%,0.00%,,,,,,,
COSC-321-502,34,7,4,0,0,45 3.667,0.0,0.0,0.0,0.0,0.0,45 NICHOLS J
,75.56%,15.56%,8.89%,0.00%,0.00%,,,,,,,
COSC-321-503,27,6,2,0,0,35 3.714,0.0,0.0,0.0,0.0,0.0,35 NICHOLS J
,77.14%,17.14%,5.71%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,80,23,8,0,0,111 3.649,0.0,0.0,0.0,0.0,0.0,111
,72.07%,20.72%,7.21%,0.00%,0.00%,,,,,,,
COSC-323-501,7,9,0,0,0,16 3.438,0.0,0.0,0.0,0.0,0.0,16 HOLLAND N
,43.75%,56.25%,0.00%,0.00%,0.00%,,,,,,,
COSC-323-502,8,8,0,0,0,16 3.500,0.0,0.0,0.0,0.0,0.0,16 HOLLAND N
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
COSC-323-503,12,5,0,0,0,17 3.706,0.0,0.0,0.0,0.0,0.0,17 HOLLAND N
,70.59%,29.41%,0.00%,0.00%,0.00%,,,,,,,
COSC-323-504,12,4,1,0,0,17 3.647,0.0,0.0,0.0,0.0,0.0,17 HOLLAND N
,70.59%,23.53%,5.88%,0.00%,0.00%,,,,,,,
COSC-323-505,8,6,0,0,0,14 3.571,0.0,0.0,0.0,0.0,0.0,14 HOLLAND N
,57.14%,42.86%,0.00%,0.00%,0.00%,,,,,,,
COSC-323-507,1,8,0 0,,0,9 3.111,0.0,0.0,0.0,0.0,0.0,9 HOLLAND N
,11.11%,88.89%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,62,43,1 0,,0,106 3.575,0.0,0.0,0.0,0.0,0.0,106
,58.49%,40.57%,0.94%0.00%,,0.00%,,,,,,,
COSC-325-501,22,37,12 0,,0,71 3.141,0.0,0.0,0.0,0.0,0.0,71 CHOUDHURY I
,30.99%,52.11%,16.90%0.00%,,0.00%,,,,,,,
COSC-325-502,9,20,5 0,,0,34 3.118,0.0,0.0,0.0,0.0,0.0,34 CHOUDHURY I
,26.47%,58.82%,14.71%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,31,57,17 0,,0,105 3.133,0.0,0.0,0.0,0.0,0.0,105
,29.52%,54.29%,16.19%0.00%,,0.00%,,,,,,,
COSC-326-500,5,15,5 3,,0,28 2.786,0.0,0.0,0.0,1.0,0.0,29 WOODS P
,17.86%,53.57%,17.86%  10.71%,,0.00%,,,,,,,
COURSE TOTAL:,5,15,5 3,,0,28 2.786,0.0,0.0,0.0,1.0,0.0,29
,17.86%,53.57%,17.86%  10.71%,,0.00%,,,,,,,
COSC-351-500,38,61,9 0,,1,109 3.238,0.0,0.0,0.0,1.0,0.0,110 WILLIAMSON K
,34.86%,55.96%,8.26%0.00%,,0.92%,,,,,,,
COURSE TOTAL:,38,61,9 0,,1,109 3.239,0.0,0.0,0.0,1.0,0.0,110
,34.86%,55.96%,8.26%0.00%,,0.92%,,,,,,,
COSC-353-501,1,11,10 0,,0,22 2.591,0.0,0.0,0.0,0.0,0.0,22 BILBO D
,4.55%,50.00%,45.45%0.00%,,0.00%,,,,,,,
COSC-353-502,5,18,8 0,,0,31 2.903,0.0,0.0,0.0,1.0,0.0,32 BILBO D
,16.13%,58.06%,25.81%0.00%,,0.00%,,,,,,,
COSC-353-503,22,8,0 0,,0,30 3.733,0.0,0.0,0.0,0.0,0.0,30 ESCAMILLA E
COSC-353-504,26,2,0,0,0,28 3.929,0.0,0.0,0.0,0.0,0.0,28 ESCAMILLA E
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,54,39,18,0,0,111 3.324,0.0,0.0,0.0,1.0,0.0,112
,48.65%,35.14%,16.22%,0.00%,0.00%,,,,,,,
COSC-364-501,20,20,0,0,0,40 3.500,0.0,0.0,0.0,0.0,0.0,40 MCGOWAN A
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
COSC-364-502,15,10,1,0,0,26 3.538,0.0,0.0,0.0,0.0,0.0,26 MCGOWAN A
,57.69%,38.46%,3.85%,0.00%,0.00%,,,,,,,
COSC-364-503,22,18,0,0,0,40 3.550,0.0,0.0,0.0,0.0,0.0,40 MCGOWAN A
,55.00%,45.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,57,48,1,0,0,106 3.528,0.0,0.0,0.0,0.0,0.0,106
,53.77%,45.28%,0.94%,0.00%,0.00%,,,,,,,
COSC-375-501,12,14,10,0,0,36 3.056,0.0,0.0,0.0,0.0,0.0,36 MORGAN S
,33.33%,38.89%,27.78%,0.00%,0.00%,,,,,,,
COSC-375-502,9,18,4,0,0,31 3.161,0.0,0.0,0.0,0.0,0.0,31 MORGAN S
,29.03%,58.06%,12.90%,0.00%,0.00%,,,,,,,
COSC-375-504,13,18,3,0,0,34 3.294,0.0,0.0,0.0,0.0,0.0,34 MORGAN S
,38.24%,52.94%,8.82%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,34,50,17,0,0,101 3.168,0.0,0.0,0.0,0.0,0.0,101
,33.66%,49.50%,16.83%,0.00%,0.00%,,,,,,,
COSC-381-500,78,25,3,0,0,106 3.708,0.0,0.0,0.0,0.0,0.0,106 EUSTACE G
,73.58%,23.58%,2.83%,0.00%,0.00%,,,,,,,
COSC-381-550,11,0,0,0,0,11 4.000,0.0,0.0,0.0,0.0,0.0,11 DAIGNEAULT M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,89,25,3,0 0,,117 3.735,0.0,0.0,0.0,0.0,0.0,117
,76.07%,21.37%,2.56%,0.00%   0.00%,,,,,,,,
COSC-421-501,2,6,3,13,,15 2.200,0.0,0.0,0.0,1.0,0.0,16 HAQUE M
,13.33%,40.00%,20.00%,6.67%  20.00%,,,,,,,,
COSC-421-502,10,16,5,12,,34 2.912,0.0,0.0,0.0,3.0,0.0,37 HAQUE M
,29.41%,47.06%,14.71%,2.94%5.88%,,,,,,,,
COURSE TOTAL:,12,22,8,2 5,,49 2.694,0.0,0.0,0.0,4.0,0.0,53
,24.49%,44.90%,16.33%,4.08%  10.20%,,,,,,,,
COSC-422-500,10,0,0,00,,10 4.000,0.0,0.0,0.0,0.0,1.0,11 NICHOLS J
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,10,0,0,0 0,,10 4.000,0.0,0.0,0.0,0.0,1.0,11
,100.00%,0.00%,0.00%,0.00%   0.00%,,,,,,,,
COSC-440-900,6,4,2,00,,12 3.333,0.0,0.0,0.0,0.0,0.0,12 FERNANDEZ-SOLIS J
,50.00%,33.33%,16.67%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,6,4,2,0 0,,12 3.333,0.0,0.0,0.0,0.0,0.0,12
,50.00%,33.33%,16.67%,0.00%   0.00%,,,,,,,,
COSC-442-901,2,2,7,01,,12 2.333,0.0,0.0,0.0,0.0,0.0,12 SMITH J
,16.67%,16.67%,58.33%,0.00%8.33%,,,,,,,,
COSC-442-902,2,7,3,00,,12 2.917,0.0,0.0,0.0,0.0,0.0,12 MORGAN S
,16.67%,58.33%,25.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,4,9,10,0 1,,24 2.625,0.0,0.0,0.0,0.0,0.0,24
,16.67%,37.50%,41.67%,0.00%   4.17%,,,,,,,,
COSC-446-900,1,9,2,00,,12 2.917,0.0,0.0,0.0,0.0,0.0,12 CARLSON K
COURSE TOTAL:,1,9,2,0,0,12 2.917,0.0,0.0,0.0,0.0,0.0,12
,8.33%,75.00%,16.67%,0.00%,0.00%,,,,,,,
COSC-461-500,6,2,2,0,0,10 3.400,1.0,0.0,0.0,4.0,0.0,15 KANG H
,60.00%,20.00%,20.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,2,2,0,0,10 3.400,1.0,0.0,0.0,4.0,0.0,15
,60.00%,20.00%,20.00%,0.00%,0.00%,,,,,,,
COSC-463-901,6,14,3,0,0,23 3.130,0.0,0.0,0.0,0.0,0.0,23 ELLIS D
,26.09%,60.87%,13.04%,0.00%,0.00%,,,,,,,
COSC-463-902,14,16,0,0,0,30 3.467,0.0,0.0,0.0,0.0,0.0,30 ELLIS D
,46.67%,53.33%,0.00%,0.00%,0.00%,,,,,,,
COSC-463-903,6,15,3,0,0,24 3.125,0.0,0.0,0.0,0.0,0.0,24 ELLIS D
,25.00%,62.50%,12.50%,0.00%,0.00%,,,,,,,
COSC-463-950,15,0,0,0,0,15 4.000,0.0,0.0,0.0,0.0,0.0,15 DAIGNEAULT M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,41,45,6,0,0,92 3.380,0.0,0.0,0.0,0.0,0.0,92
,44.57%,48.91%,6.52%,0.00%,0.00%,,,,,,,
COSC-464-500,11,1,1,0,1,14 3.500,0.0,0.0,0.0,0.0,0.0,14 MCGOWAN A
,78.57%,7.14%,7.14%,0.00%,7.14%,,,,,,,
COURSE TOTAL:,11,1,1,0,1,14 3.500,0.0,0.0,0.0,0.0,0.0,14
,78.57%,7.14%,7.14%,0.00%,7.14%,,,,,,,
COSC-465-500,21,24,5,0,1,51 3.255,0.0,0.0,0.0,0.0,0.0,51 HORLEN J
,41.18%,47.06%,9.80%,0.00%,1.96%,,,,,,,
COSC-465-550,16,2,0,0,0,18 3.889,0.0,0.0,0.0,0.0,0.0,18 DAIGNEAULT M
COURSE TOTAL:,5,12,15,2 0,,34 2.588,0.0,0.0,0.0,0.0,1.0,35
,14.71%,35.29%,44.12%,5.88%   0.00%,,,,,,,,
ARCH-335-500,6,19,8,32,,38 2.632,0.0,0.0,0.0,0.0,0.0,38 HABERL J
,15.79%,50.00%,21.05%,7.89%5.26%,,,,,,,,
COURSE TOTAL:,6,19,8,3 2,,38 2.632,0.0,0.0,0.0,0.0,0.0,38
,15.79%,50.00%,21.05%,7.89%   5.26%,,,,,,,,
ARCH-350-500,27,12,2,11,,43 3.465,0.0,0.0,0.0,0.0,0.0,43 CAMPAGNOL G
,62.79%,27.91%,4.65%,2.33%2.33%,,,,,,,,
COURSE TOTAL:,27,12,2,1 1,,43 3.465,0.0,0.0,0.0,0.0,0.0,43
,62.79%,27.91%,4.65%,2.33%   2.33%,,,,,,,,
ARCH-405-201,8,2,0,00,,10 3.800,0.0,0.0,0.0,0.0,0.0,10 ERMINY M
,80.00%,20.00%,0.00%,0.00%0.00%,,,,,,,,
ARCH-405-501,9,4,0,00,,13 3.692,2.0,0.0,0.0,0.0,0.0,15 ERMINY M
,69.23%,30.77%,0.00%,0.00%0.00%,,,,,,,,
ARCH-405-502,2,10,3,10,,16 2.812,0.0,0.0,0.0,0.0,0.0,16 OBRIEN M
,12.50%,62.50%,18.75%,6.25%0.00%,,,,,,,,
ARCH-405-503,6,4,5,00,,15 3.067,0.0,0.0,0.0,0.0,0.0,15 OBRIEN M
,40.00%,26.67%,33.33%,0.00%0.00%,,,,,,,,
ARCH-405-504,3,8,0,10,,12 3.083,0.0,0.0,0.0,0.0,0.0,12 RODIEK S
,25.00%,66.67%,0.00%,8.33%0.00%,,,,,,,,
ARCH-405-505,7,4,3,02,,16 2.875,0.0,0.0,0.0,0.0,0.0,16 WAGNER E
,43.75%,25.00%,18.75%,0.00%  12.50%,,,,,,,,
COURSE TOTAL:,35,32,11,2 2,,82 3.171,2.0,0.0,0.0,0.0,0.0,84
COURSE TOTAL:,37,26,5,0,1,69 3.420,0.0,0.0,0.0,0.0,0.0,69
,53.62%,37.68%,7.25%,0.00%,1.45%,,,,,,,
COSC-475-501,11,14,0,0,0,25 3.440,0.0,0.0,0.0,0.0,0.0,25 RYOO B
,44.00%,56.00%,0.00%,0.00%,0.00%,,,,,,,
COSC-475-502,15,11,1,0,0,27 3.518,0.0,0.0,0.0,0.0,0.0,27 RYOO B
,55.56%,40.74%,3.70%,0.00%,0.00%,,,,,,,
COSC-475-503,9,10,2,0,0,21 3.333,0.0,0.0,0.0,0.0,0.0,21 RYOO B
,42.86%,47.62%,9.52%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,35,35,3,0,0,73 3.438,0.0,0.0,0.0,0.0,0.0,73
,47.95%,47.95%,4.11%,0.00%,0.00%,,,,,,,
COSC-477-500,29,15,1,0,1,46 3.544,0.0,0.0,0.0,0.0,0.0,46 BYRNE S
,63.04%,32.61%,2.17%,0.00%,2.17%,,,,,,,
COURSE TOTAL:,29,15,1,0,1,46 3.543,0.0,0.0,0.0,0.0,0.0,46
,63.04%,32.61%,2.17%,0.00%,2.17%,,,,,,,
COSC-483-500,50,0,0,0,0,50 4.000,0.0,0.0,0.0,0.0,0.0,50 SEGNER R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,50,0,0,0,0,50 4.000,0.0,0.0,0.0,0.0,0.0,50
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COSC-484-550,15,3,0,0,0,18 3.833,0.0,0.0,0.0,0.0,0.0,18 EUSTACE G
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,15,3,0,0,0,18 3.833,0.0,0.0,0.0,0.0,0.0,18
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,
COSC-485-550,4,14,0,0,0,18 3.222,0.0,0.0,0.0,0.0,0.0,18 DAIGNEAULT M
COURSE TOTAL:,4,14,0,0 0,,18 3.222,0.0,0.0,0.0,0.0,0.0,18
,22.22%,77.78%,0.00%,0.00%   0.00%,,,,,,,,
COSC-489-501,8,2,1,01,,12 3.333,0.0,0.0,0.0,0.0,0.0,12 LAVY S
,66.67%,16.67%,8.33%,0.00%8.33%,,,,,,,,
COSC-489-550,18,0,0,00,,18 4.000,0.0,0.0,0.0,0.0,0.0,18 DAIGNEAULT M
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,26,2,1,0 1,,30 3.733,0.0,0.0,0.0,0.0,0.0,30
,86.67%,6.67%,3.33%,0.00%   3.33%,,,,,,,,
COSC-494-950,36,23,11,00,,70 3.357,0.0,0.0,0.0,0.0,0.0,70 EUSTACE G
,51.43%,32.86%,15.71%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,36,23,11,0 0,,70 3.357,0.0,0.0,0.0,0.0,0.0,70
,51.43%,32.86%,15.71%,0.00%   0.00%,,,,,,,,
COSC-628-600,21,0,0,00,,21 4.000,0.0,0.0,0.0,0.0,0.0,21 GRISHAM R
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,21,0,0,0 0,,21 4.000,0.0,0.0,0.0,0.0,0.0,21
,100.00%,0.00%,0.00%,0.00%   0.00%,,,,,,,,
COSC-648-600,8,0,0,01,,9 3.556,0.0,0.0,0.0,0.0,0.0,9 CHOI K
,88.89%,0.00%,0.00%,0.00%  11.11%,,,,,,,,
COURSE TOTAL:,8,0,0,0 1,,9 3.556,0.0,0.0,0.0,0.0,0.0,9
,88.89%,0.00%,0.00%,0.00%  11.11%,,,,,,,,
COSC-650-600,11,0,0,00,,11 4.000,2.0,0.0,0.0,0.0,0.0,13 RYOO B
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COSC-663-600,15,0,0,0,0,15 4.000,0.0,0.0,0.0,0.0,0.0,15 FERNANDEZ-SOLIS J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
