0,1,2,3,4,5,6,7,8,9,10,11,12
CAEN-101-401,3,21,6,1,2,33 2.667,0.0,0.0,0.0,0.0,0.0,33 UDOETUK M
,9.09%,63.64%,18.18%,3.03%,6.06%,,,,,,,
CAEN-101-402,23,2,1,1,0,27 3.741,0.0,0.0,0.0,0.0,0.0,27 NOACK L
,85.19%,7.41%,3.70%,3.70%,0.00%,,,,,,,
CAEN-101-403,2,17,0,0,0,19 3.105,0.0,0.0,0.0,0.0,0.0,19 UDOETUK M
,10.53%,89.47%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,28,40,7,2,2,79 3.139,0.0,0.0,0.0,0.0,0.0,79
,35.44%,50.63%,8.86%,2.53%,2.53%,,,,,,,
ENGL-104-401,7,10,1,0,0,18 3.333,0.0,0.0,0.0,0.0,0.0,18 BUNCH-DAVIS C
,38.89%,55.56%,5.56%,0.00%,0.00%,,,,,,,
ENGL-104-402,1,14,1,0,0,16 3.000,0.0,0.0,0.0,0.0,0.0,16 TRABER D
,6.25%,87.50%,6.25%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,24,2,0,0,34 3.176,0.0,0.0,0.0,0.0,0.0,34
,23.53%,70.59%,5.88%,0.00%,0.00%,,,,,,,
ENGL-222-301,14,1,1,0,1,17 3.588,0.0,0.0,0.0,0.0,0.0,17 BOUDREAUX T
,82.35%,5.88%,5.88%,0.00%,5.88%,,,,,,,
COURSE TOTAL:,14,1,1,0,1,17 3.588,0.0,0.0,0.0,0.0,0.0,17
,82.35%,5.88%,5.88%,0.00%,5.88%,,,,,,,
ENGL-251-301,3,14,9,2,0,28 2.643,0.0,0.0,0.0,0.0,0.0,28 CURLEY S
,10.71%,50.00%,32.14%,7.14%,0.00%,,,,,,,
COURSE TOTAL:,3,14,9,2,0,28 2.643,0.0,0.0,0.0,0.0,0.0,28
,10.71%,50.00%,32.14%,7.14%,0.00%,,,,,,,
ENGL-301-301,8,7,1,0,0,16 3.438,0.0,0.0,0.0,0.0,0.0,16 SLABAUGH L
ENGL-301-302,7,7,3 1,2,,20 2.800,0.0,0.0,0.0,0.0,0.0,20 PENUEL V
,35.00%,35.00%,15.00%5.00%  10.00%,,,,,,,,,
ENGL-301-401,6,3,0 0,0,,9 3.667,0.0,0.0,0.0,0.0,0.0,9 SLABAUGH L
,66.67%,33.33%,0.00%0.00%,0.00%,,,,,,,,
ENGL-301-402,4,10,3 0,0,,17 3.059,0.0,0.0,0.0,0.0,0.0,17 SLABAUGH L
,23.53%,58.82%,17.65%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,25,27,7 1,2,,62 3.161,0.0,0.0,0.0,0.0,0.0,62
,40.32%,43.55%,11.29%1.61%,3.23%,,,,,,,,
HIST-105-401,2,3,1 0,0,,6 3.167,0.0,0.0,0.0,1.0,0.0,7 WILLETT D
,33.33%,50.00%,16.67%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,2,3,1 0,0,,6 3.167,0.0,0.0,0.0,1.0,0.0,7
,33.33%,50.00%,16.67%0.00%,0.00%,,,,,,,,
HIST-106-301,9,3,3 0,1,,16 3.188,0.0,0.0,0.0,0.0,2.0,18 RYAN J
,56.25%,18.75%,18.75%0.00%,6.25%,,,,,,,,
COURSE TOTAL:,9,3,3 0,1,,16 3.188,0.0,0.0,0.0,0.0,2.0,18
,56.25%,18.75%,18.75%0.00%,6.25%,,,,,,,,
HIST-232-401,1,2,4 3,0,,10 2.100,0.0,0.0,0.0,0.0,0.0,10 WILLETT D
,10.00%,20.00%,40.00%  30.00%,0.00%,,,,,,,,
COURSE TOTAL:,1,2,4 3,0,,10 2.100,0.0,0.0,0.0,0.0,0.0,10
,10.00%,20.00%,40.00%  30.00%,0.00%,,,,,,,,
KINE-198-250,11,4,0 0,0,,15 3.733,0.0,0.0,0.0,0.0,0.0,15 SLATTON K
,73.33%,26.67%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,11,4,0 0,0,,15 3.733,0.0,0.0,0.0,0.0,0.0,15
COURSE TOTAL:,6,9,3 0,,0,18 3.167,2.0,0.0,0.0,0.0,0.0,20
,33.33%,50.00%,16.67%0.00%,,0.00%,,,,,,,
MARA-450-401,1,1,2 2,,0,6 2.167,0.0,0.0,0.0,0.0,0.0,6 WEEKS K
,16.67%,16.67%,33.33%  33.33%,,0.00%,,,,,,,
COURSE TOTAL:,1,1,2 2,,0,6 2.167,0.0,0.0,0.0,0.0,0.0,6
,16.67%,16.67%,33.33%  33.33%,,0.00%,,,,,,,
MARA-466-900,3,7,3 2,,1,16 2.562,0.0,0.0,0.0,0.0,0.0,16 WEEKS K
,18.75%,43.75%,18.75%  12.50%,,6.25%,,,,,,,
COURSE TOTAL:,3,7,3 2,,1,16 2.563,0.0,0.0,0.0,0.0,0.0,16
,18.75%,43.75%,18.75%  12.50%,,6.25%,,,,,,,
DEPARTMENT TOTAL:,111,132,70 16,,7,336 2.964,4.0,0.0,0.0,6.0,2.0,348
CVEN-221-250,3,2,2 0,1,,8 2.750,0.0,0.0,0.0,1.0,0.0,9 TALENT D
,37.50%,25.00%,25.00%0.00%  12.50%,,,,,,,,,
COURSE TOTAL:,3,2,2 0,1,,8 2.750,0.0,0.0,0.0,1.0,0.0,9
,37.50%,25.00%,25.00%0.00%,12.50%,,,,,,,,
ENGR-112-401,5,2,3 3,0,,13 2.692,0.0,0.0,0.0,0.0,0.0,13 BEACH M
,38.46%,15.38%,23.08%  23.08%,0.00%,,,,,,,,
COURSE TOTAL:,5,2,3 3,0,,13 2.692,0.0,0.0,0.0,0.0,0.0,13
,38.46%,15.38%,23.08%  23.08%,0.00%,,,,,,,,
MASE-310-301,6,5,0 0,0,,11 3.546,0.0,0.0,0.0,0.0,0.0,11 CARROLL M
,54.55%,45.45%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,6,5,0 0,0,,11 3.545,0.0,0.0,0.0,0.0,0.0,11
,54.55%,45.45%,0.00%0.00%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,14,9,5 3,1,,32 3.000,0.0,0.0,0.0,1.0,0.0,33
MART-200-350,12,1,0,0,0,13 3.923,0.0,0.0,0.0,0.0,0.0,13 ROTH A
,92.31%,7.69%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,1,0,0,0,13 3.923,0.0,0.0,0.0,0.0,0.0,13
,92.31%,7.69%,0.00%,0.00%,0.00%,,,,,,,
MART-400-352,16,3,0,0,0,19 3.842,0.0,0.0,0.0,0.0,0.0,19 ROTH A
,84.21%,15.79%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,16,3,0,0,0,19 3.842,0.0,0.0,0.0,0.0,0.0,19
,84.21%,15.79%,0.00%,0.00%,0.00%,,,,,,,
NAUT-200-370,0,43,3,0,0,46 2.935,0.0,0.0,0.0,0.0,0.0,46 ROTH A
,0.00%,93.48%,6.52%,0.00%,0.00%,,,,,,,
