0,1,2,3,4,5,6,7,8,9,10,11,12
,15.38%,11.54%,38.46%  30.77%,3.85%,,,,,,,,
COURSE TOTAL:,10,8,18 10,4,,50 2.200,0.0,0.0,0.0,1.0,0.0,51
MATH-311-500,13,12,7 1,0,,33 3.121,1.0,0.0,0.0,0.0,0.0,34 LORENTZ R
,39.39%,36.36%,21.21%3.03%,0.00%,,,,,,,,
COURSE TOTAL:,13,12,7 1,0,,33 3.121,1.0,0.0,0.0,0.0,0.0,34
,39.39%,36.36%,21.21%3.03%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,39,49,57 23,22,,190 2.316,1.0,0.0,0.0,25.0,0.0,216
,20.53%,25.79%,30.00%  12.11%  11.58%,,,,,,,,,
COLLEGE TOTAL:,39,49,57 23,22,,190 2.316,1.0,0.0,0.0,25.0,0.0,216
MEEN-221-502,5,9,7 3,1,,25 2.560,0.0,0.0,0.0,0.0,1.0,26 MASAD E
,20.00%,36.00%,28.00%  12.00%,4.00%,,,,,,,,
MEEN-221-503,4,4,10 0,1,,19 2.526,1.0,0.0,0.0,3.0,0.0,23 KRIDLI G
,21.05%,21.05%,52.63%0.00%,5.26%,,,,,,,,
MEEN-221-504,7,5,7 4,2,,25 2.440,0.0,0.0,0.0,2.0,0.0,27 KRIDLI G
,28.00%,20.00%,28.00%  16.00%,8.00%,,,,,,,,
MEEN-221-505,4,6,8 1,0,,19 2.684,0.0,0.0,0.0,2.0,0.0,21 KRIDLI G
,21.05%,31.58%,42.11%5.26%,0.00%,,,,,,,,
COURSE TOTAL:,20,24,32 8,4,,88 2.545,1.0,0.0,0.0,7.0,1.0,97
,22.73%,27.27%,36.36%9.09%,4.55%,,,,,,,,
MEEN-222-500,3,9,5 2,3,,22 2.318,0.0,0.0,0.0,1.0,0.0,23 GYESZLY S
,13.64%,40.91%,22.73%9.09%  13.64%,,,,,,,,,
MEEN-222-501,5,5,2 2,0,,14 2.929,0.0,0.0,0.0,2.0,0.0,16 GYESZLY S
,35.71%,35.71%,14.29%  14.29%,0.00%,,,,,,,,
COURSE TOTAL:,8,14,7 4,3,,36 2.556,0.0,0.0,0.0,3.0,0.0,39
,22.22%,38.89%,19.44%  11.11%,8.33%,,,,,,,,
MEEN-315-500,1,0,3 1,0,,5 2.200,0.0,0.0,0.0,1.0,0.0,6 GYESZLY S
,20.00%,0.00%,60.00%  20.00%,0.00%,,,,,,,,
COURSE TOTAL:,1,0,3 1,0,,5 2.200,0.0,0.0,0.0,1.0,0.0,6
,20.00%,0.00%,60.00%  20.00%,0.00%,,,,,,,,
MEEN-344-500,6,3,6 3,0,,18 2.667,0.0,0.0,0.0,1.0,0.0,19 OZALP N
,33.33%,16.67%,33.33%  16.67%,0.00%,,,,,,,,
COURSE TOTAL:,6,3,6 3,0,,18 2.667,0.0,0.0,0.0,1.0,0.0,19
MEEN-345-501,5,9,0 0,,0,14 3.357,0.0,0.0,0.0,0.0,0.0,14 SADR R
,35.71%,64.29%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,5,9,0 0,,0,14 3.357,0.0,0.0,0.0,0.0,0.0,14
,35.71%,64.29%,0.00%0.00%,,0.00%,,,,,,,
MEEN-357-500,4,4,8 2,,1,19 2.421,3.0,0.0,0.0,1.0,0.0,23 KARKOUB M
,21.05%,21.05%,42.11%  10.53%,,5.26%,,,,,,,
COURSE TOTAL:,4,4,8 2,,1,19 2.421,3.0,0.0,0.0,1.0,0.0,23
,21.05%,21.05%,42.11%  10.53%,,5.26%,,,,,,,
MEEN-360-900,4,9,3 0,,0,16 3.062,0.0,0.0,0.0,0.0,0.0,16 GRIFFIN R
,25.00%,56.25%,18.75%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,4,9,3 0,,0,16 3.063,0.0,0.0,0.0,0.0,0.0,16
,25.00%,56.25%,18.75%0.00%,,0.00%,,,,,,,
MEEN-363-500,4,5,7 0,,0,16 2.812,0.0,0.0,0.0,0.0,0.0,16 MASUDI H
,25.00%,31.25%,43.75%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,4,5,7 0,,0,16 2.813,0.0,0.0,0.0,0.0,0.0,16
,25.00%,31.25%,43.75%0.00%,,0.00%,,,,,,,
MEEN-404-500,0,12,2 0,,0,14 2.857,0.0,0.0,0.0,0.0,0.0,14 BRYANT J
,0.00%,85.71%,14.29%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,0,12,2 0,,0,14 2.857,0.0,0.0,0.0,0.0,0.0,14
,0.00%,85.71%,14.29%0.00%,,0.00%,,,,,,,
MEEN-421-500,4,9,1 0,,0,14 3.214,0.0,0.0,0.0,0.0,0.0,14 BRYANT J
,28.57%,64.29%,7.14%0.00%,,0.00%,,,,,,,
MEEN-431-500,1,2,3 1,,0,7 2.429,0.0,0.0,0.0,0.0,0.0,7 TAFRESHI R
,14.29%,28.57%,42.86%  14.29%,,0.00%,,,,,,,
COURSE TOTAL:,1,2,3 1,,0,7 2.429,0.0,0.0,0.0,0.0,0.0,7
,14.29%,28.57%,42.86%  14.29%,,0.00%,,,,,,,
MEEN-441-500,8,7,0 0,,0,15 3.533,0.0,0.0,0.0,0.0,0.0,15 MASUDI H
,53.33%,46.67%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,8,7,0 0,,0,15 3.533,0.0,0.0,0.0,0.0,0.0,15
,53.33%,46.67%,0.00%0.00%,,0.00%,,,,,,,
DEPARTMENT TOTAL:,65,98,72 19,,8,262 2.737,4.0,0.0,0.0,13.0,1.0,280
PETE-225-501,6,5,6,0,0,17 3.000,0.0,0.0,0.0,0.0,0.0,17 AMANI M
,35.29%,29.41%,35.29%,0.00%,0.00%,,,,,,,
PETE-225-502,1,8,5,1,0,15 2.600,0.0,0.0,0.0,0.0,0.0,15 AMANI M
,6.67%,53.33%,33.33%,6.67%,0.00%,,,,,,,
COURSE TOTAL:,7,13,11,1,0,32 2.813,0.0,0.0,0.0,0.0,0.0,32
,21.88%,40.63%,34.38%,3.13%,0.00%,,,,,,,
PETE-301-501,6,4,6,0,0,16 3.000,0.0,0.0,0.0,0.0,0.0,16 ALJUHANI S
,37.50%,25.00%,37.50%,0.00%,0.00%,,,,,,,
PETE-301-502,6,10,2,0,0,18 3.222,0.0,0.0,0.0,0.0,0.0,18 ALJUHANI S
,33.33%,55.56%,11.11%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,14,8,0,0,34 3.118,0.0,0.0,0.0,0.0,0.0,34
,35.29%,41.18%,23.53%,0.00%,0.00%,,,,,,,
PETE-310-501,2,6,2,0,0,10 3.000,1.0,0.0,0.0,0.0,0.0,11 GUPTA A
,20.00%,60.00%,20.00%,0.00%,0.00%,,,,,,,
PETE-310-502,5,4,2,0,0,11 3.273,2.0,0.0,0.0,0.0,0.0,13 GUPTA A
,45.45%,36.36%,18.18%,0.00%,0.00%,,,,,,,
PETE-310-503,2,4,3,0,0,9 2.889,2.0,0.0,0.0,0.0,0.0,11 GUPTA A
,22.22%,44.44%,33.33%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,9,14,7,0,0,30 3.067,5.0,0.0,0.0,0.0,0.0,35
,30.00%,46.67%,23.33%,0.00%,0.00%,,,,,,,
PETE-314-500,12,15,7,0,0,34 3.147,0.0,0.0,0.0,0.0,0.0,34 FAHES M
,35.29%,44.12%,20.59%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,15,7,0,0,34 3.147,0.0,0.0,0.0,0.0,0.0,34
PETE-335-900,12,15,4,0,0,31 3.258,0.0,0.0,0.0,0.0,0.0,31 AGGOUR M
,38.71%,48.39%,12.90%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,15,4,0,0,31 3.258,0.0,0.0,0.0,0.0,0.0,31
,38.71%,48.39%,12.90%,0.00%,0.00%,,,,,,,
PETE-401-501,4,7,1,0,0,12 3.250,0.0,0.0,0.0,0.0,0.0,12 NASRABADI H
,33.33%,58.33%,8.33%,0.00%,0.00%,,,,,,,
PETE-401-502,5,6,1,0,0,12 3.333,0.0,0.0,0.0,0.0,0.0,12 NASRABADI H
,41.67%,50.00%,8.33%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,9,13,2,0,0,24 3.292,0.0,0.0,0.0,0.0,0.0,24
,37.50%,54.17%,8.33%,0.00%,0.00%,,,,,,,
PETE-405-500,8,15,1,0,0,24 3.292,0.0,0.0,0.0,0.0,0.0,24 AMANI M
,33.33%,62.50%,4.17%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,15,1,0,0,24 3.292,0.0,0.0,0.0,0.0,0.0,24
,33.33%,62.50%,4.17%,0.00%,0.00%,,,,,,,
PETE-410-500,6,15,3,0,0,24 3.125,0.0,0.0,0.0,0.0,0.0,24 RETNANTO A
,25.00%,62.50%,12.50%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,15,3,0,0,24 3.125,0.0,0.0,0.0,0.0,0.0,24
,25.00%,62.50%,12.50%,0.00%,0.00%,,,,,,,
PETE-435-900,10,14,0,0,0,24 3.417,0.0,0.0,0.0,1.0,0.0,25 RETNANTO A
,41.67%,58.33%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,10,14,0,0,0,24 3.417,0.0,0.0,0.0,1.0,0.0,25
,41.67%,58.33%,0.00%,0.00%,0.00%,,,,,,,
PHYS-208-500,1,3,4 2,2,,12 1.917,0.0,0.0,0.0,2.0,0.0,14 BELIC M
,8.33%,25.00%,33.33%  16.67%  16.67%,,,,,,,,,
COURSE TOTAL:,1,3,4 2,2,,12 1.917,0.0,0.0,0.0,2.0,0.0,14
,8.33%,25.00%,33.33%  16.67%,16.67%,,,,,,,,
PHYS-218-501,3,3,3 1,2,,12 2.333,0.0,0.0,0.0,0.0,0.0,12 ABOU GHANTOUS M
,25.00%,25.00%,25.00%8.33%  16.67%,,,,,,,,,
PHYS-218-503,7,7,4 1,1,,20 2.900,0.0,0.0,0.0,0.0,0.0,20 NHA H
,35.00%,35.00%,20.00%5.00%,5.00%,,,,,,,,
PHYS-218-504,6,7,3 2,2,,20 2.650,0.0,0.0,0.0,0.0,0.0,20 NHA H
,30.00%,35.00%,15.00%  10.00%  10.00%,,,,,,,,,
PHYS-218-505,11,5,4 0,0,,20 3.350,0.0,0.0,0.0,0.0,0.0,20 NHA H
,55.00%,25.00%,20.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,27,22,14 4,5,,72 2.861,0.0,0.0,0.0,0.0,0.0,72
,37.50%,30.56%,19.44%5.56%,6.94%,,,,,,,,
CHEM-107-501,3,5,6 2,3,,19 2.158,0.0,0.0,0.0,0.0,0.0,19 BENGALI A
,15.79%,26.32%,31.58%  10.53%  15.79%,,,,,,,,,
CHEM-107-502,11,5,4 3,2,,25 2.800,0.0,0.0,0.0,0.0,0.0,25 BAZZI H
,44.00%,20.00%,16.00%  12.00%,8.00%,,,,,,,,
CHEM-107-503,5,2,5 3,1,,16 2.438,1.0,0.0,0.0,0.0,0.0,17 BAZZI H
,31.25%,12.50%,31.25%  18.75%,6.25%,,,,,,,,
COURSE TOTAL:,19,12,15 8,6,,60 2.500,1.0,0.0,0.0,0.0,0.0,61
,31.67%,20.00%,25.00%  13.33%,10.00%,,,,,,,,
CHEM-117-501,4,6,6 0,1,,17 2.706,0.0,0.0,0.0,1.0,0.0,18 BENGALI A
,23.53%,35.29%,35.29%0.00%,5.88%,,,,,,,,
CHEM-117-502,3,7,3 0,0,,13 3.000,0.0,0.0,0.0,0.0,0.0,13 BAZZI H
,23.08%,53.85%,23.08%0.00%,0.00%,,,,,,,,
CHEM-117-503,8,3,1 1,2,,15 2.933,0.0,0.0,0.0,0.0,0.0,15 BAZZI H
,53.33%,20.00%,6.67%6.67%  13.33%,,,,,,,,,
COURSE TOTAL:,15,16,10 1,3,,45 2.867,0.0,0.0,0.0,1.0,0.0,46
,33.33%,35.56%,22.22%2.22%,6.67%,,,,,,,,
CHEM-227-500,6,8,10 3,2,,29 2.448,1.0,0.0,0.0,0.0,0.0,30 SEAPY D
,20.69%,27.59%,34.48%  10.34%,6.90%,,,,,,,,
COURSE TOTAL:,6,8,10 3,2,,29 2.448,1.0,0.0,0.0,0.0,0.0,30
,20.69%,27.59%,34.48%  10.34%,6.90%,,,,,,,,
CHEM-237-501,1,7,3 2,1,,14 2.357,0.0,0.0,0.0,0.0,0.0,14 SEAPY D
,7.14%,50.00%,21.43%  14.29%,7.14%,,,,,,,,
CHEM-237-502,0,9,4 0,0,,13 2.692,0.0,0.0,0.0,0.0,0.0,13 SEAPY D
,0.00%,69.23%,30.77%0.00%,0.00%,,,,,,,,
POLS-206-501,7,13,3,00,,23 3.174,0.0,0.0,0.0,1.0,0.0,24 HEEG J
,30.43%,56.52%,13.04%,0.00%0.00%,,,,,,,,
POLS-206-502,3,12,9,00,,24 2.750,0.0,0.0,0.0,2.0,0.0,26 THORNTON D
,12.50%,50.00%,37.50%,0.00%0.00%,,,,,,,,
POLS-206-503,2,2,1,01,,6 2.667,1.0,0.0,0.0,0.0,0.0,7 HEEG J
,33.33%,33.33%,16.67%,0.00%  16.67%,,,,,,,,
COURSE TOTAL:,12,27,13,0 1,,53 2.925,1.0,0.0,0.0,3.0,0.0,57
,22.64%,50.94%,24.53%,0.00%   1.89%,,,,,,,,
POLS-207-501,8,8,2,23,,23 2.696,0.0,0.0,0.0,2.0,0.0,25 THORNTON D
,34.78%,34.78%,8.70%,8.70%  13.04%,,,,,,,,
POLS-207-502,15,6,7,00,,28 3.286,0.0,0.0,0.0,0.0,0.0,28 KENT C
,53.57%,21.43%,25.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,23,14,9,2 3,,51 3.020,0.0,0.0,0.0,2.0,0.0,53
,45.10%,27.45%,17.65%,3.92%   5.88%,,,,,,,,
POLS-329-500,12,6,3,00,,21 3.429,1.0,0.0,0.0,3.0,0.0,25 BASHIR H
,57.14%,28.57%,14.29%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,12,6,3,0 0,,21 3.429,1.0,0.0,0.0,3.0,0.0,25
,57.14%,28.57%,14.29%,0.00%   0.00%,,,,,,,,
STLC-101-500,7,18,4,0,3,32 2.812,0.0,0.0,0.0,0.0,0.0,32 TELAFICI M
,21.88%,56.25%,12.50%,0.00%,9.38%,,,,,,,
COURSE TOTAL:,7,18,4,0,3,32 2.813,0.0,0.0,0.0,0.0,0.0,32
,21.88%,56.25%,12.50%,0.00%,9.38%,,,,,,,
STLC-289-501,0,7,2,0,0,9 2.778,0.0,0.0,0.0,1.0,0.0,10 FARMER C
,0.00%,77.78%,22.22%,0.00%,0.00%,,,,,,,
STLC-289-502,0,5,2,0,0,7 2.714,0.0,0.0,0.0,0.0,0.0,7 FARMER C
,0.00%,71.43%,28.57%,0.00%,0.00%,,,,,,,
STLC-289-503,4,9,2,0,1,16 2.938,0.0,0.0,0.0,0.0,0.0,16 FARMER C
,25.00%,56.25%,12.50%,0.00%,6.25%,,,,,,,
STLC-289-504,4,12,0,0,1,17 3.059,0.0,0.0,0.0,0.0,0.0,17 FARMER C
,23.53%,70.59%,0.00%,0.00%,5.88%,,,,,,,
STLC-289-505,4,12,0,0,1,17 3.059,0.0,0.0,0.0,0.0,0.0,17 TELAFICI M
,23.53%,70.59%,0.00%,0.00%,5.88%,,,,,,,
COURSE TOTAL:,12,45,6,0,3,66 2.955,0.0,0.0,0.0,1.0,0.0,67
,18.18%,68.18%,9.09%,0.00%,4.55%,,,,,,,
COURSE TOTAL:,1,16,7 2,1,,27 2.519,0.0,0.0,0.0,0.0,0.0,27
,3.70%,59.26%,25.93%7.41%,3.70%,,,,,,,,
CHEM-316-500,2,5,2 3,2,,14 2.143,0.0,0.0,0.0,1.0,0.0,15 ROWE M
,14.29%,35.71%,14.29%  21.43%  14.29%,,,,,,,,,
COURSE TOTAL:,2,5,2 3,2,,14 2.143,0.0,0.0,0.0,1.0,0.0,15
,14.29%,35.71%,14.29%  21.43%,14.29%,,,,,,,,
CHEM-318-500,2,8,3 0,0,,13 2.923,0.0,0.0,0.0,0.0,0.0,13 ROWE M
,15.38%,61.54%,23.08%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,2,8,3 0,0,,13 2.923,0.0,0.0,0.0,0.0,0.0,13
,15.38%,61.54%,23.08%0.00%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,45,65,47 17,14,,188 2.585,2.0,0.0,0.0,2.0,0.0,192
,23.94%,34.57%,25.00%9.04%,7.45%,,,,,,,,
COLLEGE TOTAL:,45,65,47 17,14,,188 2.585,2.0,0.0,0.0,2.0,0.0,192
ENGR-111-200,4,7,1,00,,12 3.250,0.0,0.0,0.0,0.0,0.0,12 AHMED B
,33.33%,58.33%,8.33%,0.00%0.00%,,,,,,,,
ENGR-111-501,6,11,0,00,,17 3.353,0.0,0.0,0.0,0.0,0.0,17 SALAMA G
,35.29%,64.71%,0.00%,0.00%0.00%,,,,,,,,
ENGR-111-502,6,5,1,02,,14 2.929,0.0,0.0,0.0,0.0,0.0,14 AHMED B
,42.86%,35.71%,7.14%,0.00%  14.29%,,,,,,,,
ENGR-111-503,3,14,4,00,,21 2.952,0.0,0.0,0.0,0.0,0.0,21 AHMED B
,14.29%,66.67%,19.05%,0.00%0.00%,,,,,,,,
ENGR-111-504,4,9,2,00,,15 3.133,0.0,0.0,0.0,0.0,0.0,15 FAHES M
,26.67%,60.00%,13.33%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,23,46,8,0 2,,79 3.114,0.0,0.0,0.0,0.0,0.0,79
,29.11%,58.23%,10.13%,0.00%   2.53%,,,,,,,,
ENGR-482-901,9,10,3,20,,24 3.083,0.0,0.0,0.0,1.0,0.0,25 MASAD E
,37.50%,41.67%,12.50%,8.33%0.00%,,,,,,,,
ENGR-482-902,7,16,2,00,,25 3.200,0.0,0.0,0.0,1.0,0.0,26 MASAD E
,28.00%,64.00%,8.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,16,26,5,2 0,,49 3.143,0.0,0.0,0.0,2.0,0.0,51
,32.65%,53.06%,10.20%,4.08%   0.00%,,,,,,,,
COMM-205-500,14,8,1,0,0,23 3.565,0.0,0.0,0.0,0.0,0.0,23 TELLIS A
,60.87%,34.78%,4.35%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,14,8,1,0,0,23 3.565,0.0,0.0,0.0,0.0,0.0,23
,60.87%,34.78%,4.35%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,14,8,1,0,0,23 3.565,0.0,0.0,0.0,0.0,0.0,23
,60.87%,34.78%,4.35%,0.00%,0.00%,,,,,,,
COLLEGE TOTAL:,14,8,1,0,0,23 3.565,0.0,0.0,0.0,0.0,0.0,23
ECEN-215-500,4,4,8 2,,0,18 2.556,0.0,0.0,0.0,0.0,0.0,18 NOUNOU H
,22.22%,22.22%,44.44%  11.11%,,0.00%,,,,,,,
ECEN-215-502,3,6,3 6,,0,18 2.333,0.0,0.0,0.0,0.0,0.0,18 NOUNOU H
,16.67%,33.33%,16.67%  33.33%,,0.00%,,,,,,,
COURSE TOTAL:,7,10,11 8,,0,36 2.444,0.0,0.0,0.0,0.0,0.0,36
,19.44%,27.78%,30.56%  22.22%,,0.00%,,,,,,,
ECEN-314-501,16,0,0 0,,0,16 4.000,0.0,0.0,0.0,0.0,0.0,16 SERPEDIN E
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
ECEN-314-502,9,3,0 0,,0,12 3.750,0.0,0.0,0.0,0.0,0.0,12 SERPEDIN E
,75.00%,25.00%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,25,3,0 0,,0,28 3.893,0.0,0.0,0.0,0.0,0.0,28
,89.29%,10.71%,0.00%0.00%,,0.00%,,,,,,,
ECEN-325-501,8,7,3 0,,0,18 3.278,0.0,0.0,0.0,0.0,0.0,18 ABU-RUB H
,44.44%,38.89%,16.67%0.00%,,0.00%,,,,,,,
ECEN-325-502,7,9,1 0,,0,17 3.353,0.0,0.0,0.0,0.0,0.0,17 ABU-RUB H
,41.18%,52.94%,5.88%0.00%,,0.00%,,,,,,,
