0,1,2,3,4,5,6,7,8,9,10,11,12
COURSE TOTAL:,9,0,0,0,0,9 4.000,0.0,0.0,0.0,0.0,0.0,9
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
GEOG-651-600,12,2,0,0,0,14 3.857,1.0,0.0,0.0,0.0,0.0,15 KLEIN A
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,2,0,0,0,14 3.857,1.0,0.0,0.0,0.0,0.0,15
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,
GEOG-652-600,5,2,1,0,0,8 3.500,2.0,0.0,0.0,0.0,0.0,10 CAIRNS D
,62.50%,25.00%,12.50%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,5,2,1,0,0,8 3.500,2.0,0.0,0.0,0.0,0.0,10
,62.50%,25.00%,12.50%,0.00%,0.00%,,,,,,,
GEOG-660-600,5,1,0,0,0,6 3.833,0.0,0.0,0.0,0.0,19.0,25 FILIPPI A
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,5,1,0,0,0,6 3.833,0.0,0.0,0.0,0.0,19.0,25
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,
GEOG-662-601,7,4,0,0,0,11 3.636,0.0,0.0,0.0,0.0,0.0,11 FILIPPI A
,63.64%,36.36%,0.00%,0.00%,0.00%,,,,,,,
GEOG-662-602,7,3,0,0,0,10 3.700,0.0,0.0,0.0,0.0,0.0,10 FILIPPI A
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,
GEOG-662-603,3,7,1,0,0,11 3.182,0.0,0.0,0.0,0.0,0.0,11 FILIPPI A
,27.27%,63.64%,9.09%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,17,14,1,0,0,32 3.500,0.0,0.0,0.0,0.0,0.0,32
,53.13%,43.75%,3.13%,0.00%,0.00%,,,,,,,
GEOG-666-600,4,5,0,1,0,10 3.200,0.0,0.0,0.0,0.0,0.0,10 SHERMAN D
COURSE TOTAL:,4,5,0 1,,0,10 3.200,0.0,0.0,0.0,0.0,0.0,10
,40.00%,50.00%,0.00%  10.00%,,0.00%,,,,,,,
GEOG-685-618,3,1,1 0,,0,5 3.400,0.0,0.0,0.0,0.0,0.0,5 QUIRING S
,60.00%,20.00%,20.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,3,1,1 0,,0,5 3.400,0.0,0.0,0.0,0.0,0.0,5
,60.00%,20.00%,20.00%0.00%,,0.00%,,,,,,,
GEOG-689-600,8,1,0 0,,0,9 3.889,0.0,0.0,0.0,0.0,0.0,9 GUNERALP I
,88.89%,11.11%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,8,1,0 0,,0,9 3.889,0.0,0.0,0.0,0.0,0.0,9
,88.89%,11.11%,0.00%0.00%,,0.00%,,,,,,,
DEPARTMENT TOTAL:,1210,1561,851   201,,96,3919 2.916,12.0,0.0,0.0,90.0,22.0,4043
GEOL-101-201,9,10,1 0,0,,20 3.400,0.0,0.0,0.0,0.0,0.0,20 NEWMAN J
,45.00%,50.00%,5.00%0.00%,0.00%,,,,,,,,
GEOL-101-202,14,2,0 0,0,,16 3.875,0.0,0.0,0.0,4.0,0.0,20 CHESTER F
,87.50%,12.50%,0.00%0.00%,0.00%,,,,,,,,
GEOL-101-501,3,2,9 0,0,,14 2.571,1.0,0.0,0.0,0.0,0.0,15 SPANG J
,21.43%,14.29%,64.29%0.00%,0.00%,,,,,,,,
GEOL-101-502,5,5,6 0,0,,16 2.938,0.0,0.0,0.0,0.0,0.0,16 SPANG J
,31.25%,31.25%,37.50%0.00%,0.00%,,,,,,,,
GEOL-101-503,1,9,5 0,0,,15 2.733,1.0,0.0,0.0,0.0,0.0,16 SPANG J
,6.67%,60.00%,33.33%0.00%,0.00%,,,,,,,,
GEOL-101-504,2,7,5 1,0,,15 2.667,0.0,0.0,0.0,1.0,0.0,16 SPANG J
,13.33%,46.67%,33.33%6.67%,0.00%,,,,,,,,
GEOL-101-505,3,6,9 0,0,,18 2.667,0.0,0.0,0.0,0.0,0.0,18 SPANG J
,16.67%,33.33%,50.00%0.00%,0.00%,,,,,,,,
GEOL-101-506,5,4,8 1,0,,18 2.722,0.0,0.0,0.0,0.0,0.0,18 SPANG J
,27.78%,22.22%,44.44%5.56%,0.00%,,,,,,,,
GEOL-101-507,2,7,4 0,0,,13 2.846,1.0,0.0,0.0,2.0,0.0,16 SPANG J
,15.38%,53.85%,30.77%0.00%,0.00%,,,,,,,,
GEOL-101-508,1,5,10 1,0,,17 2.353,0.0,0.0,0.0,0.0,0.0,17 SPANG J
,5.88%,29.41%,58.82%5.88%,0.00%,,,,,,,,
GEOL-101-509,3,5,9 1,0,,18 2.556,0.0,0.0,0.0,0.0,0.0,18 SPANG J
,16.67%,27.78%,50.00%5.56%,0.00%,,,,,,,,
GEOL-101-510,2,7,6 3,2,,20 2.200,0.0,0.0,0.0,0.0,0.0,20 YANCEY T
,10.00%,35.00%,30.00%  15.00%  10.00%,,,,,,,,,
GEOL-101-511,3,3,7 4,0,,17 2.294,0.0,0.0,0.0,2.0,0.0,19 YANCEY T
GEOL-101-512,0,9,7 0,1,,17 2.412,0.0,0.0,0.0,0.0,0.0,17 YANCEY T
,0.00%,52.94%,41.18%0.00%,5.88%,,,,,,,,
GEOL-101-513,3,8,7 0,0,,18 2.778,0.0,0.0,0.0,1.0,0.0,19 YANCEY T
,16.67%,44.44%,38.89%0.00%,0.00%,,,,,,,,
GEOL-101-514,5,8,5 1,0,,19 2.895,0.0,0.0,0.0,0.0,0.0,19 YANCEY T
,26.32%,42.11%,26.32%5.26%,0.00%,,,,,,,,
GEOL-101-515,2,6,9 1,0,,18 2.500,0.0,0.0,0.0,0.0,0.0,18 YANCEY T
,11.11%,33.33%,50.00%5.56%,0.00%,,,,,,,,
GEOL-101-516,3,9,7 1,0,,20 2.700,0.0,0.0,0.0,0.0,0.0,20 YANCEY T
,15.00%,45.00%,35.00%5.00%,0.00%,,,,,,,,
GEOL-101-517,5,6,5 3,0,,19 2.684,0.0,0.0,0.0,0.0,0.0,19 YANCEY T
,26.32%,31.58%,26.32%  15.79%,0.00%,,,,,,,,
GEOL-101-518,2,10,6 2,0,,20 2.600,0.0,0.0,0.0,0.0,0.0,20 YANCEY T
,10.00%,50.00%,30.00%  10.00%,0.00%,,,,,,,,
GEOL-101-519,2,9,6 4,0,,21 2.429,0.0,0.0,0.0,0.0,0.0,21 WILTSCHKO D
,9.52%,42.86%,28.57%  19.05%,0.00%,,,,,,,,
GEOL-101-520,4,4,4 1,3,,16 2.312,0.0,0.0,0.0,3.0,0.0,19 WILTSCHKO D
,25.00%,25.00%,25.00%6.25%  18.75%,,,,,,,,,
GEOL-101-521,5,6,7 1,0,,19 2.790,0.0,0.0,0.0,1.0,0.0,20 WILTSCHKO D
,26.32%,31.58%,36.84%5.26%,0.00%,,,,,,,,
GEOL-101-522,3,8,5 1,0,,17 2.765,0.0,0.0,0.0,1.0,0.0,18 WILTSCHKO D
,17.65%,47.06%,29.41%5.88%,0.00%,,,,,,,,
GEOL-101-524,8,11,2 0,0,,21 3.286,0.0,0.0,0.0,0.0,0.0,21 WILTSCHKO D
,38.10%,52.38%,9.52%0.00%,0.00%,,,,,,,,
GEOL-101-528,3,7,5 1,0,,16 2.750,2.0,0.0,0.0,1.0,0.0,19 SPANG J
GEOL-101-529,2,7,8 2,,0,19 2.474,0.0,0.0,0.0,1.0,0.0,20 SPANG J
,10.53%,36.84%,42.11%  10.53%,,0.00%,,,,,,,
GEOL-101-530,2,7,8 1,,0,18 2.556,0.0,0.0,0.0,0.0,0.0,18 SPANG J
,11.11%,38.89%,44.44%5.56%,,0.00%,,,,,,,
GEOL-101-531,2,8,6 0,,0,16 2.750,0.0,0.0,0.0,1.0,0.0,17 SPANG J
,12.50%,50.00%,37.50%0.00%,,0.00%,,,,,,,
GEOL-101-532,3,6,8 0,,0,17 2.706,1.0,0.0,0.0,1.0,0.0,19 SPANG J
,17.65%,35.29%,47.06%0.00%,,0.00%,,,,,,,
GEOL-101-533,1,8,4 0,,0,13 2.769,2.0,0.0,0.0,0.0,0.0,15 SPANG J
,7.69%,61.54%,30.77%0.00%,,0.00%,,,,,,,
GEOL-101-534,2,5,7 0,,0,14 2.643,1.0,0.0,0.0,1.0,0.0,16 SPANG J
,14.29%,35.71%,50.00%0.00%,,0.00%,,,,,,,
GEOL-101-535,9,4,4 0,,0,17 3.294,0.0,0.0,0.0,1.0,0.0,18 SPANG J
,52.94%,23.53%,23.53%0.00%,,0.00%,,,,,,,
GEOL-101-536,4,4,4 0,,0,12 3.000,0.0,0.0,0.0,2.0,0.0,14 SPANG J
,33.33%,33.33%,33.33%0.00%,,0.00%,,,,,,,
GEOL-101-537,2,8,7 2,,1,20 2.400,0.0,0.0,0.0,0.0,0.0,20 MARCANTONIO F
,10.00%,40.00%,35.00%  10.00%,,5.00%,,,,,,,
GEOL-101-538,2,8,7 1,,0,18 2.611,1.0,0.0,0.0,0.0,0.0,19 MARCANTONIO F
,11.11%,44.44%,38.89%5.56%,,0.00%,,,,,,,
GEOL-101-539,1,10,7 1,,0,19 2.579,0.0,0.0,0.0,0.0,0.0,19 MARCANTONIO F
,5.26%,52.63%,36.84%5.26%,,0.00%,,,,,,,
GEOL-101-540,3,9,6 2,,0,20 2.650,0.0,0.0,0.0,0.0,0.0,20 MARCANTONIO F
,15.00%,45.00%,30.00%  10.00%,,0.00%,,,,,,,
GEOL-101-541,2,10,5 2,,0,19 2.632,0.0,0.0,0.0,0.0,0.0,19 MARCANTONIO F
GEOL-101-542,0,9,7 1,,0,17 2.471,0.0,0.0,0.0,0.0,0.0,17 MARCANTONIO F
,0.00%,52.94%,41.18%5.88%,,0.00%,,,,,,,
GEOL-101-543,3,9,2 2,,0,16 2.812,0.0,0.0,0.0,0.0,0.0,16 MARCANTONIO F
,18.75%,56.25%,12.50%  12.50%,,0.00%,,,,,,,
GEOL-101-544,1,8,7 3,,0,19 2.368,0.0,0.0,0.0,0.0,0.0,19 MARCANTONIO F
,5.26%,42.11%,36.84%  15.79%,,0.00%,,,,,,,
GEOL-101-545,3,7,7 1,,1,19 2.526,0.0,0.0,0.0,0.0,0.0,19 MARCANTONIO F
,15.79%,36.84%,36.84%5.26%,,5.26%,,,,,,,
GEOL-101-547,4,12,3 0,,0,19 3.053,0.0,0.0,0.0,0.0,1.0,20 IKELLE L
,21.05%,63.16%,15.79%0.00%,,0.00%,,,,,,,
GEOL-101-550,5,12,1 0,,0,18 3.222,0.0,0.0,0.0,1.0,0.0,19 IKELLE L
,27.78%,66.67%,5.56%0.00%,,0.00%,,,,,,,
GEOL-101-555,6,7,5 0,,0,18 3.056,0.0,0.0,0.0,0.0,0.0,18 BENAVIDES IGLESIAS
,33.33%,38.89%,27.78%0.00%,,0.00%,,,,,,,
GEOL-101-556,4,10,6 0,,0,20 2.900,0.0,0.0,0.0,0.0,0.0,20 BENAVIDES IGLESIAS
,20.00%,50.00%,30.00%0.00%,,0.00%,,,,,,,
GEOL-101-557,7,5,4 2,,0,18 2.944,0.0,0.0,0.0,0.0,0.0,18 BENAVIDES IGLESIAS
,38.89%,27.78%,22.22%  11.11%,,0.00%,,,,,,,
GEOL-101-558,6,7,4 3,,0,20 2.800,0.0,0.0,0.0,0.0,0.0,20 BENAVIDES IGLESIAS
,30.00%,35.00%,20.00%  15.00%,,0.00%,,,,,,,
GEOL-101-559,9,7,5 0,,0,21 3.190,0.0,0.0,0.0,0.0,0.0,21 BENAVIDES IGLESIAS
,42.86%,33.33%,23.81%0.00%,,0.00%,,,,,,,
GEOL-101-560,9,8,1 0,,0,18 3.444,0.0,0.0,0.0,0.0,0.0,18 BENAVIDES IGLESIAS
,50.00%,44.44%,5.56%0.00%,,0.00%,,,,,,,
GEOL-101-561,4,6,2 0,,0,12 3.167,0.0,0.0,0.0,0.0,0.0,12 BENAVIDES IGLESIAS
ATMO-363-500,15,10,14 4,,0,43 2.837,0.0,0.0,0.0,0.0,0.0,43 COLLINS D
,34.88%,23.26%,32.56%9.30%,,0.00%,,,,,,,
COURSE TOTAL:,15,10,14 4,,0,43 2.837,0.0,0.0,0.0,0.0,0.0,43
,34.88%,23.26%,32.56%9.30%,,0.00%,,,,,,,
ATMO-435-500,8,8,4 0,,0,20 3.200,0.0,0.0,0.0,0.0,0.0,20 KORTY R
,40.00%,40.00%,20.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,8,8,4 0,,0,20 3.200,0.0,0.0,0.0,0.0,0.0,20
,40.00%,40.00%,20.00%0.00%,,0.00%,,,,,,,
ATMO-443-500,8,8,4 1,,0,21 3.095,0.0,0.0,0.0,0.0,0.0,21 SCHUMACHER C
,38.10%,38.10%,19.05%4.76%,,0.00%,,,,,,,
COURSE TOTAL:,8,8,4 1,,0,21 3.095,0.0,0.0,0.0,0.0,0.0,21
,38.10%,38.10%,19.05%4.76%,,0.00%,,,,,,,
ATMO-446-500,5,12,5 3,,0,25 2.760,0.0,0.0,0.0,0.0,0.0,25 NASIRI S
,20.00%,48.00%,20.00%  12.00%,,0.00%,,,,,,,
COURSE TOTAL:,5,12,5 3,,0,25 2.760,0.0,0.0,0.0,0.0,0.0,25
,20.00%,48.00%,20.00%  12.00%,,0.00%,,,,,,,
ATMO-459-900,8,8,4 0,,0,20 3.200,1.0,0.0,0.0,0.0,0.0,21 CONLEE D
,40.00%,40.00%,20.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,8,8,4 0,,0,20 3.200,1.0,0.0,0.0,0.0,0.0,21
,40.00%,40.00%,20.00%0.00%,,0.00%,,,,,,,
ATMO-601-600,7,10,0 0,,0,17 3.412,0.0,0.0,0.0,0.0,0.0,17 EPIFANIO C
,41.18%,58.82%,0.00%0.00%,,0.00%,,,,,,,
