0,1,2,3,4,5,6,7,8,9,10,11,12
POLS-207-401,79,56,19 6,3,,163 3.239,0.0,0.0,0.0,0.0,0.0,163 WADDELL M
,48.47%,34.36%,11.66%3.68%,1.84%,,,,,,,,
POLS-207-402,17,24,23 8,2,,74 2.622,0.0,0.0,0.0,1.0,0.0,75 CARHART J
,22.97%,32.43%,31.08%  10.81%,2.70%,,,,,,,,
COURSE TOTAL:,96,80,42 14,5,,237 3.046,0.0,0.0,0.0,1.0,0.0,238
,40.51%,33.76%,17.72%5.91%,2.11%,,,,,,,,
POLS-366-401,12,6,6 1,2,,27 2.926,0.0,0.0,0.0,1.0,0.0,28 CARHART J
,44.44%,22.22%,22.22%3.70%,7.41%,,,,,,,,
COURSE TOTAL:,12,6,6 1,2,,27 2.926,0.0,0.0,0.0,1.0,0.0,28
,44.44%,22.22%,22.22%3.70%,7.41%,,,,,,,,
PSYC-306-401,13,11,4 0,1,,29 3.207,1.0,0.0,0.0,0.0,0.0,30 COLE C
,44.83%,37.93%,13.79%0.00%,3.45%,,,,,,,,
COURSE TOTAL:,13,11,4 0,1,,29 3.207,1.0,0.0,0.0,0.0,0.0,30
,44.83%,37.93%,13.79%0.00%,3.45%,,,,,,,,
SPAN-102-401,1,8,6 1,0,,16 2.562,0.0,0.0,0.0,2.0,0.0,18 BELL J
,6.25%,50.00%,37.50%6.25%,0.00%,,,,,,,,
SPAN-102-402,2,2,10 2,4,,20 1.800,0.0,0.0,0.0,0.0,0.0,20 OLIVARES S
,10.00%,10.00%,50.00%  10.00%  20.00%,,,,,,,,,
COURSE TOTAL:,3,10,16 3,4,,36 2.139,0.0,0.0,0.0,2.0,0.0,38
,8.33%,27.78%,44.44%8.33%,11.11%,,,,,,,,
SPAN-202-401,2,1,3 3,2,,11 1.818,0.0,0.0,0.0,0.0,0.0,11 BELL J
COURSE TOTAL:,2,1,3 3,,2,11 1.818,0.0,0.0,0.0,0.0,0.0,11
,18.18%,9.09%,27.27%  27.27%,,18.18%,,,,,,,
STAT-303-401,7,6,4 1,,0,18 3.056,0.0,0.0,0.0,2.0,0.0,20 KO J
,38.89%,33.33%,22.22%5.56%,,0.00%,,,,,,,
COURSE TOTAL:,7,6,4 1,,0,18 3.056,0.0,0.0,0.0,2.0,0.0,20
,38.89%,33.33%,22.22%5.56%,,0.00%,,,,,,,
DEPARTMENT TOTAL:,1035,811,563   205,,149,2763 2.861,20.0,174.0,16.0,73.0,2.0,3048
