0,1,2,3,4,5,6,7,8,9,10,11,12
,66.67%,33.33%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,41,5,0 0,,0,46 3.891,4.0,0.0,0.0,0.0,0.0,50
,89.13%,10.87%,0.00%0.00%,,0.00%,,,,,,,
WFSC-489-503,3,7,0 2,,1,13 2.692,0.0,0.0,0.0,3.0,0.0,16 MATEOS M
,23.08%,53.85%,0.00%  15.38%,,7.69%,,,,,,,
COURSE TOTAL:,3,7,0 2,,1,13 2.692,0.0,0.0,0.0,3.0,0.0,16
,23.08%,53.85%,0.00%  15.38%,,7.69%,,,,,,,
WFSC-603-600,5,0,0 0,,0,5 4.000,0.0,0.0,0.0,0.0,0.0,5 PETERSON M
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,5,0,0 0,,0,5 4.000,0.0,0.0,0.0,0.0,0.0,5
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
WFSC-604-700,6,1,1 0,,0,8 3.625,0.0,0.0,0.0,1.0,0.0,9 NEILL W
COURSE TOTAL:,6,1,1,0,0,8 3.625,0.0,0.0,0.0,1.0,0.0,9
,75.00%,12.50%,12.50%,0.00%,0.00%,,,,,,,
WFSC-607-600,5,0,0,0,0,5 4.000,1.0,0.0,0.0,0.0,0.0,6 PETERSON T
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5 4.000,1.0,0.0,0.0,0.0,0.0,6
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
WFSC-610-600,12,0,0,0,0,12 4.000,0.0,0.0,0.0,0.0,0.0,12 HURTADO CLAVIJO L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,0,0,0,0,12 4.000,0.0,0.0,0.0,0.0,0.0,12
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
WFSC-611-600,5,0,0,0,0,5 4.000,0.0,0.0,0.0,0.0,0.0,5 ROELKE D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5 4.000,0.0,0.0,0.0,0.0,0.0,5
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
WFSC-630-620,1,4,0,0,0,5 3.200,0.0,0.0,0.0,0.0,0.0,5 ADAMS C
,20.00%,80.00%,0.00%,0.00%,0.00%,,,,,,,
WFSC-630-700,4,4,0,0,0,8 3.500,0.0,0.0,0.0,0.0,0.0,8 ADAMS C
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
WFSC-630-720,1,5,0,0,0,6 3.167,0.0,0.0,0.0,0.0,0.0,6 ADAMS C
,16.67%,83.33%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,13,0,0,0,19 3.316,0.0,0.0,0.0,0.0,0.0,19
,31.58%,68.42%,0.00%,0.00%,0.00%,,,,,,,
WFSC-632-600,5,0,0,0,0,5 4.000,0.0,0.0,0.0,0.0,0.0,5 PACKARD J
WFSC-632-700,3,5,0,01,,9 3.000,0.0,0.0,0.0,0.0,0.0,9 PACKARD J
,33.33%,55.56%,0.00%,0.00%  11.11%,,,,,,,,
WFSC-632-720,1,2,2,00,,5 2.800,0.0,0.0,0.0,0.0,0.0,5 PACKARD J
,20.00%,40.00%,40.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,9,7,2,0 1,,19 3.211,0.0,0.0,0.0,0.0,0.0,19
,47.37%,36.84%,10.53%,0.00%   5.26%,,,,,,,,
WFSC-636-600,5,0,0,00,,5 4.000,0.0,0.0,0.0,0.0,0.0,5 LOPEZ R
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
WFSC-636-700,9,1,0,00,,10 3.900,0.0,0.0,0.0,0.0,0.0,10 LOPEZ R
,90.00%,10.00%,0.00%,0.00%0.00%,,,,,,,,
WFSC-636-720,4,0,1,00,,5 3.600,0.0,0.0,0.0,0.0,0.0,5 LOPEZ R
,80.00%,0.00%,20.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,18,1,1,0 0,,20 3.850,0.0,0.0,0.0,0.0,0.0,20
,90.00%,5.00%,5.00%,0.00%   0.00%,,,,,,,,
WFSC-689-602,5,0,0,00,,5 4.000,0.0,0.0,0.0,0.0,0.0,5 LACHER T
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
WFSC-689-603,10,0,0,00,,10 4.000,0.0,0.0,0.0,0.0,0.0,10 VOELKER G
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,15,0,0,0 0,,15 4.000,0.0,0.0,0.0,0.0,0.0,15
,100.00%,0.00%,0.00%,0.00%   0.00%,,,,,,,,
AGEC-105-501,26,15,5 1,1,,48 3.333,0.0,0.0,0.0,0.0,0.0,48 ISHDORJ A
,54.17%,31.25%,10.42%2.08%,2.08%,,,,,,,,
AGEC-105-502,7,11,2 0,0,,20 3.250,0.0,0.0,0.0,0.0,0.0,20 ISHDORJ A
,35.00%,55.00%,10.00%0.00%,0.00%,,,,,,,,
AGEC-105-503,17,20,13 7,4,,61 2.639,0.0,0.0,0.0,0.0,0.0,61 ISHDORJ A
,27.87%,32.79%,21.31%  11.48%,6.56%,,,,,,,,
AGEC-105-504,16,15,18 2,2,,53 2.774,0.0,0.0,0.0,1.0,0.0,54 CAPPS O
,30.19%,28.30%,33.96%3.77%,3.77%,,,,,,,,
AGEC-105-505,17,16,7 4,4,,48 2.792,0.0,0.0,0.0,2.0,0.0,50 CAPPS O
,35.42%,33.33%,14.58%8.33%,8.33%,,,,,,,,
AGEC-105-506,30,35,21 22,4,,112 2.580,0.0,0.0,0.0,3.0,0.0,115 CAPPS O
,26.79%,31.25%,18.75%  19.64%,3.57%,,,,,,,,
AGEC-105-507,14,11,1 0,1,,27 3.370,0.0,0.0,0.0,1.0,0.0,28 DUNN R
,51.85%,40.74%,3.70%0.00%,3.70%,,,,,,,,
AGEC-105-508,11,12,1 2,3,,29 2.897,0.0,0.0,0.0,3.0,0.0,32 DUNN R
,37.93%,41.38%,3.45%6.90%  10.34%,,,,,,,,,
AGEC-105-509,16,18,11 1,7,,53 2.660,0.0,0.0,0.0,10.0,0.0,63 DUNN R
,30.19%,33.96%,20.75%1.89%  13.21%,,,,,,,,,
COURSE TOTAL:,154,153,79 39,26,,451 2.820,0.0,0.0,0.0,20.0,0.0,471
,34.15%,33.92%,17.52%8.65%,5.76%,,,,,,,,
AGEC-217-901,16,12,12 3,0,,43 2.954,0.0,0.0,0.0,1.0,0.0,44 MENZIES III M
,37.21%,27.91%,27.91%6.98%,0.00%,,,,,,,,
AGEC-217-902,17,18,7 4,3,,49 2.857,0.0,0.0,0.0,0.0,0.0,49 MENZIES III M
,34.69%,36.73%,14.29%8.16%,6.12%,,,,,,,,
AGEC-217-904,6,20,7 6,1,,40 2.600,0.0,0.0,0.0,1.0,0.0,41 MENZIES III M
,15.00%,50.00%,17.50%  15.00%,2.50%,,,,,,,,
COURSE TOTAL:,57,70,36 16,5,,184 2.859,0.0,0.0,0.0,3.0,0.0,187
,30.98%,38.04%,19.57%8.70%,2.72%,,,,,,,,
AGEC-314-501,10,14,5 2,0,,31 3.032,0.0,0.0,0.0,1.0,0.0,32 HIGGINS L
,32.26%,45.16%,16.13%6.45%,0.00%,,,,,,,,
AGEC-314-502,2,6,0 0,0,,8 3.250,0.0,0.0,0.0,1.0,0.0,9 HIGGINS L
,25.00%,75.00%,0.00%0.00%,0.00%,,,,,,,,
AGEC-314-503,22,22,3 0,0,,47 3.404,0.0,0.0,0.0,0.0,0.0,47 PARK J
,46.81%,46.81%,6.38%0.00%,0.00%,,,,,,,,
AGEC-314-504,5,15,16 6,1,,43 2.395,0.0,0.0,0.0,0.0,0.0,43 HIGGINS L
,11.63%,34.88%,37.21%  13.95%,2.33%,,,,,,,,
AGEC-314-505,7,11,4 1,4,,27 2.593,0.0,0.0,0.0,1.0,0.0,28 HIGGINS L
,25.93%,40.74%,14.81%3.70%  14.81%,,,,,,,,,
AGEC-314-506,12,12,3 0,1,,28 3.214,0.0,0.0,0.0,0.0,0.0,28 PARK J
,42.86%,42.86%,10.71%0.00%,3.57%,,,,,,,,
AGEC-314-700,5,3,1 0,0,,9 3.444,0.0,0.0,0.0,0.0,0.0,9 HIGGINS L
,55.56%,33.33%,11.11%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,63,83,32 9,6,,193 2.974,0.0,0.0,0.0,3.0,0.0,196
,32.64%,43.01%,16.58%4.66%,3.11%,,,,,,,,
AGEC-315-501,10,11,1 2,0,,24 3.208,0.0,0.0,0.0,0.0,0.0,24 LITZENBERG K
,41.67%,45.83%,4.17%8.33%,0.00%,,,,,,,,
AGEC-315-502,10,11,7 1,0,,29 3.034,0.0,0.0,0.0,0.0,0.0,29 LITZENBERG K
,34.48%,37.93%,24.14%3.45%,0.00%,,,,,,,,
AGEC-315-504,18,9,3,2,1,33 3.242,0.0,0.0,0.0,0.0,0.0,33 LITZENBERG K
,54.55%,27.27%,9.09%,6.06%,3.03%,,,,,,,
COURSE TOTAL:,49,39,16,6,1,111 3.162,0.0,0.0,0.0,0.0,0.0,111
,44.14%,35.14%,14.41%,5.41%,0.90%,,,,,,,
AGEC-317-501,33,28,17,1,0,79 3.177,0.0,0.0,0.0,1.0,0.0,80 CAPPS O
,41.77%,35.44%,21.52%,1.27%,0.00%,,,,,,,
AGEC-317-502,25,21,8,1,0,55 3.273,0.0,0.0,0.0,0.0,0.0,55 CAPPS O
,45.45%,38.18%,14.55%,1.82%,0.00%,,,,,,,
COURSE TOTAL:,58,49,25,2,0,134 3.216,0.0,0.0,0.0,1.0,0.0,135
,43.28%,36.57%,18.66%,1.49%,0.00%,,,,,,,
AGEC-330-501,26,28,16,2,1,73 3.041,0.0,0.0,0.0,3.0,0.0,76 KLINEFELTER D
,35.62%,38.36%,21.92%,2.74%,1.37%,,,,,,,
AGEC-330-502,16,24,6,1,2,49 3.041,0.0,0.0,0.0,0.0,0.0,49 KLINEFELTER D
,32.65%,48.98%,12.24%,2.04%,4.08%,,,,,,,
COURSE TOTAL:,42,52,22,3,3,122 3.041,0.0,0.0,0.0,3.0,0.0,125
,34.43%,42.62%,18.03%,2.46%,2.46%,,,,,,,
AGEC-340-501,34,6,1,0,0,41 3.805,0.0,0.0,0.0,0.0,0.0,41 SIEBERT J
,82.93%,14.63%,2.44%,0.00%,0.00%,,,,,,,
AGEC-340-502,13,8,0,1,0,22 3.500,0.0,0.0,0.0,0.0,0.0,22 SIEBERT J
,59.09%,36.36%,0.00%,4.55%,0.00%,,,,,,,
AGEC-340-503,24,10,1,1,1,37 3.486,0.0,0.0,0.0,0.0,0.0,37 SIEBERT J
,64.86%,27.03%,2.70%,2.70%,2.70%,,,,,,,
AGEC-340-504,18,16,3,1,1,39 3.256,0.0,0.0,0.0,0.0,0.0,39 SIEBERT J
,46.15%,41.03%,7.69%,2.56%,2.56%,,,,,,,
AGEC-340-506,17,22,7 1,2,,49 3.041,0.0,0.0,0.0,0.0,0.0,49 SIEBERT J
,34.69%,44.90%,14.29%2.04%,4.08%,,,,,,,,
COURSE TOTAL:,120,70,14 5,4,,213 3.394,0.0,0.0,0.0,1.0,0.0,214
,56.34%,32.86%,6.57%2.35%,1.88%,,,,,,,,
AGEC-344-501,9,6,1 3,1,,20 2.950,0.0,0.0,0.0,0.0,0.0,20 BOADU F
,45.00%,30.00%,5.00%  15.00%,5.00%,,,,,,,,
AGEC-344-502,1,4,1 1,1,,8 2.375,0.0,0.0,0.0,1.0,0.0,9 BOADU F
,12.50%,50.00%,12.50%  12.50%  12.50%,,,,,,,,,
COURSE TOTAL:,10,10,2 4,2,,28 2.786,0.0,0.0,0.0,1.0,0.0,29
,35.71%,35.71%,7.14%  14.29%,7.14%,,,,,,,,
AGEC-350-501,3,7,1 0,0,,11 3.182,0.0,0.0,0.0,1.0,0.0,12 NEWBURN D
,27.27%,63.64%,9.09%0.00%,0.00%,,,,,,,,
AGEC-350-502,4,7,9 3,1,,24 2.417,0.0,0.0,0.0,0.0,0.0,24 NEWBURN D
,16.67%,29.17%,37.50%  12.50%,4.17%,,,,,,,,
COURSE TOTAL:,7,14,10 3,1,,35 2.657,0.0,0.0,0.0,1.0,0.0,36
,20.00%,40.00%,28.57%8.57%,2.86%,,,,,,,,
AGEC-413-501,28,15,5 2,0,,50 3.380,0.0,0.0,0.0,0.0,0.0,50 PARK J
,56.00%,30.00%,10.00%4.00%,0.00%,,,,,,,,
AGEC-413-502,3,2,5 0,0,,10 2.800,0.0,0.0,0.0,0.0,0.0,10 PARK J
,30.00%,20.00%,50.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,31,17,10 2,0,,60 3.283,0.0,0.0,0.0,0.0,0.0,60
,51.67%,28.33%,16.67%3.33%,0.00%,,,,,,,,
AGEC-414-500,17,21,4 0,0,,42 3.310,0.0,0.0,0.0,0.0,0.0,42 HIGGINS L
COURSE TOTAL:,17,21,4,0 0,,42 3.310,0.0,0.0,0.0,0.0,0.0,42
,40.48%,50.00%,9.52%,0.00%   0.00%,,,,,,,,
AGEC-422-501,16,37,22,30,,78 2.846,0.0,0.0,0.0,1.0,0.0,79 NELSON A
,20.51%,47.44%,28.21%,3.85%0.00%,,,,,,,,
AGEC-422-502,5,6,6,10,,18 2.833,0.0,0.0,0.0,1.0,0.0,19 NELSON A
,27.78%,33.33%,33.33%,5.56%0.00%,,,,,,,,
COURSE TOTAL:,21,43,28,4 0,,96 2.844,0.0,0.0,0.0,2.0,0.0,98
,21.88%,44.79%,29.17%,4.17%   0.00%,,,,,,,,
AGEC-424-501,12,10,6,10,,29 3.138,0.0,0.0,0.0,1.0,0.0,30 RISTER M
,41.38%,34.48%,20.69%,3.45%0.00%,,,,,,,,
AGEC-424-502,4,3,4,12,,14 2.429,0.0,0.0,0.0,1.0,0.0,15 RISTER M
,28.57%,21.43%,28.57%,7.14%  14.29%,,,,,,,,
AGEC-424-503,6,4,3,01,,14 3.000,0.0,0.0,0.0,0.0,0.0,14 RISTER M
,42.86%,28.57%,21.43%,0.00%7.14%,,,,,,,,
AGEC-424-504,7,13,9,10,,30 2.867,0.0,0.0,0.0,1.0,0.0,31 RISTER M
,23.33%,43.33%,30.00%,3.33%0.00%,,,,,,,,
COURSE TOTAL:,29,30,22,3 3,,87 2.908,0.0,0.0,0.0,3.0,0.0,90
,33.33%,34.48%,25.29%,3.45%   3.45%,,,,,,,,
AGEC-429-901,31,112,44,70,,194 2.861,0.0,0.0,0.0,1.0,0.0,195 OUTLAW J
,15.98%,57.73%,22.68%,3.61%0.00%,,,,,,,,
AGEC-429-902,3,11,6,10,,21 2.762,0.0,0.0,0.0,0.0,0.0,21 OUTLAW J
,14.29%,52.38%,28.57%,4.76%0.00%,,,,,,,,
COURSE TOTAL:,34,123,50,8 0,,215 2.851,0.0,0.0,0.0,1.0,0.0,216
AGEC-430-500,8,21,10 3,,0,42 2.810,0.0,0.0,0.0,2.0,0.0,44 PENSON J
,19.05%,50.00%,23.81%7.14%,,0.00%,,,,,,,
COURSE TOTAL:,8,21,10 3,,0,42 2.810,0.0,0.0,0.0,2.0,0.0,44
,19.05%,50.00%,23.81%7.14%,,0.00%,,,,,,,
AGEC-431-900,13,13,4 1,,0,31 3.226,0.0,0.0,0.0,0.0,0.0,31 SALIN V
,41.94%,41.94%,12.90%3.23%,,0.00%,,,,,,,
COURSE TOTAL:,13,13,4 1,,0,31 3.226,0.0,0.0,0.0,0.0,0.0,31
,41.94%,41.94%,12.90%3.23%,,0.00%,,,,,,,
AGEC-440-500,18,15,5 1,,0,39 3.282,0.0,0.0,0.0,0.0,0.0,39 NG D
,46.15%,38.46%,12.82%2.56%,,0.00%,,,,,,,
COURSE TOTAL:,18,15,5 1,,0,39 3.282,0.0,0.0,0.0,0.0,0.0,39
,46.15%,38.46%,12.82%2.56%,,0.00%,,,,,,,
AGEC-447-500,7,13,3 3,,0,26 2.923,0.0,0.0,0.0,0.0,0.0,26 FULLER S
,26.92%,50.00%,11.54%  11.54%,,0.00%,,,,,,,
COURSE TOTAL:,7,13,3 3,,0,26 2.923,0.0,0.0,0.0,0.0,0.0,26
,26.92%,50.00%,11.54%  11.54%,,0.00%,,,,,,,
AGEC-452-501,28,27,13 2,,1,71 3.113,0.0,0.0,0.0,1.0,0.0,72 ROSSON C
,39.44%,38.03%,18.31%2.82%,,1.41%,,,,,,,
AGEC-452-502,5,1,1 0,,0,7 3.571,0.0,0.0,0.0,0.0,0.0,7 ROSSON C
,71.43%,14.29%,14.29%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,33,28,14 2,,1,78 3.154,0.0,0.0,0.0,1.0,0.0,79
,42.31%,35.90%,17.95%2.56%,,1.28%,,,,,,,
AGEC-453-501,17,36,14 5,,0,72 2.903,0.0,0.0,0.0,0.0,0.0,72 ROSSON C
AGEC-453-502,5,5,0,0,0,10 3.500,0.0,0.0,0.0,1.0,0.0,11 ROSSON C
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,22,41,14,5,0,82 2.976,0.0,0.0,0.0,1.0,0.0,83
,26.83%,50.00%,17.07%,6.10%,0.00%,,,,,,,
AGEC-481-500,106,17,7,1,1,132 3.712,0.0,0.0,0.0,0.0,0.0,132 SIEBERT J
,80.30%,12.88%,5.30%,0.76%,0.76%,,,,,,,
COURSE TOTAL:,106,17,7,1,1,132 3.712,0.0,0.0,0.0,0.0,0.0,132
,80.30%,12.88%,5.30%,0.76%,0.76%,,,,,,,
AGEC-489-501,8,7,5,1,0,21 3.048,0.0,0.0,0.0,0.0,0.0,21 NELSON A
,38.10%,33.33%,23.81%,4.76%,0.00%,,,,,,,
COURSE TOTAL:,8,7,5,1,0,21 3.048,0.0,0.0,0.0,0.0,0.0,21
,38.10%,33.33%,23.81%,4.76%,0.00%,,,,,,,
AGEC-614-600,15,12,0,0,0,27 3.556,0.0,0.0,0.0,0.0,0.0,27 ANDERSON D
,55.56%,44.44%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,15,12,0,0,0,27 3.556,0.0,0.0,0.0,0.0,0.0,27
,55.56%,44.44%,0.00%,0.00%,0.00%,,,,,,,
AGEC-619-600,16,12,1,0,0,29 3.517,1.0,0.0,0.0,0.0,0.0,30 SALIN V
,55.17%,41.38%,3.45%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,16,12,1,0,0,29 3.517,1.0,0.0,0.0,0.0,0.0,30
,55.17%,41.38%,3.45%,0.00%,0.00%,,,,,,,
AGEC-621-600,28,13,8,0,0,49 3.408,0.0,0.0,0.0,0.0,0.0,49 ISHDORJ A
,57.14%,26.53%,16.33%,0.00%,0.00%,,,,,,,
AGEC-629-600,8,12,1,0,0,21 3.333,0.0,0.0,0.0,0.0,0.0,21 JONES E
,38.10%,57.14%,4.76%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,12,1,0,0,21 3.333,0.0,0.0,0.0,0.0,0.0,21
,38.10%,57.14%,4.76%,0.00%,0.00%,,,,,,,
AGEC-630-600,8,9,4,0,0,21 3.190,0.0,0.0,0.0,0.0,0.0,21 SALIN V
,38.10%,42.86%,19.05%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,9,4,0,0,21 3.190,0.0,0.0,0.0,0.0,0.0,21
,38.10%,42.86%,19.05%,0.00%,0.00%,,,,,,,
AGEC-636-600,6,5,0,1,0,12 3.333,0.0,0.0,0.0,0.0,0.0,12 GRIFFIN R
,50.00%,41.67%,0.00%,8.33%,0.00%,,,,,,,
COURSE TOTAL:,6,5,0,1,0,12 3.333,0.0,0.0,0.0,0.0,0.0,12
,50.00%,41.67%,0.00%,8.33%,0.00%,,,,,,,
AGEC-641-600,9,9,0,0,0,18 3.500,0.0,0.0,0.0,0.0,0.0,18 MCCARL B
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
