0,1,2,3,4,5,6,7,8,9,10,11,12
,11.76%,17.65%,35.29%  11.76%  23.53%,,,,,,,,,
COURSE TOTAL:,5,12,14 10 6,,,47 2.000,0.0,0.0,0.0,3.0,0.0,50
,10.64%,25.53%,29.79%  21.28%  12.77%,,,,,,,,,
PHYS-222-300,2,7,7 41,,,21 2.238,0.0,0.0,0.0,4.0,0.0,25 CHIN S
,9.52%,33.33%,33.33%  19.05%4.76%,,,,,,,,,
COURSE TOTAL:,2,7,7 4 1,,,21 2.238,0.0,0.0,0.0,4.0,0.0,25
PHYS-491-315,13,0,0,0,0,13 4.000,0.0,0.0,0.0,0.0,0.0,13 YENNELLO S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,13,0,0,0,0,13 4.000,0.0,0.0,0.0,0.0,0.0,13
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
PHYS-666-301,9,0,0,0,0,9 4.000,0.0,0.0,0.0,0.0,0.0,9 ZHENG X
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
PHYS-666-302,7,0,0,0,0,7 4.000,0.0,0.0,0.0,0.0,0.0,7 PHAM F
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,16,0,0,0,0,16 4.000,0.0,0.0,0.0,0.0,0.0,16
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,106,72,92,27,14,311 2.736,1.0,1.0,0.0,18.0,0.0,331
STAT-211-100,16,18,15 6,,0,55 2.800,0.0,0.0,0.0,2.0,0.0,57 MAADOOLIAT M
,29.09%,32.73%,27.27%  10.91%,,0.00%,,,,,,,
STAT-211-200,9,14,18 2,,0,43 2.698,0.0,0.0,0.0,1.0,0.0,44 MAADOOLIAT M
,20.93%,32.56%,41.86%4.65%,,0.00%,,,,,,,
COURSE TOTAL:,25,32,33 8,,0,98 2.755,0.0,0.0,0.0,3.0,0.0,101
,25.51%,32.65%,33.67%8.16%,,0.00%,,,,,,,
STAT-302-101,6,8,6 2,,0,22 2.818,0.0,0.0,0.0,0.0,0.0,22 LEE J
,27.27%,36.36%,27.27%9.09%,,0.00%,,,,,,,
STAT-302-102,12,18,17 1,,2,50 2.740,0.0,0.0,0.0,1.0,0.0,51 MARTIN P
,24.00%,36.00%,34.00%2.00%,,4.00%,,,,,,,
STAT-302-103,15,10,9 3,,1,38 2.921,0.0,0.0,0.0,2.0,0.0,40 CHEN N
,39.47%,26.32%,23.68%7.89%,,2.63%,,,,,,,
STAT-302-104,6,8,5 2,,0,21 2.857,0.0,0.0,0.0,0.0,1.0,22 CRAWFORD S
,28.57%,38.10%,23.81%9.52%,,0.00%,,,,,,,
STAT-302-201,6,8,4 0,,0,18 3.111,0.0,0.0,0.0,0.0,0.0,18 DE D
,33.33%,44.44%,22.22%0.00%,,0.00%,,,,,,,
STAT-302-202,10,20,15 1,,0,46 2.848,0.0,0.0,0.0,2.0,0.0,48 MARTIN P
,21.74%,43.48%,32.61%2.17%,,0.00%,,,,,,,
STAT-302-203,4,4,3 0,,0,11 3.091,0.0,0.0,0.0,0.0,0.0,11 CRAWFORD S
,36.36%,36.36%,27.27%0.00%,,0.00%,,,,,,,
STAT-302-204,4,9,3 2,,0,18 2.833,0.0,0.0,0.0,0.0,0.0,18 CRAWFORD S
,22.22%,50.00%,16.67%  11.11%,,0.00%,,,,,,,
COURSE TOTAL:,63,85,62 11,,3,224 2.866,0.0,0.0,0.0,5.0,1.0,230
,28.12%,37.95%,27.68%4.91%,,1.34%,,,,,,,
STAT-303-102,19,22,4,11,,47 3.213,0.0,0.0,0.0,0.0,0.0,47 BANDYOPADHYAY S
,40.43%,46.81%,8.51%,2.13%2.13%,,,,,,,,
STAT-303-104,2,16,12,12,,33 2.454,0.0,0.0,0.0,0.0,0.0,33 ZHANG Y
,6.06%,48.48%,36.36%,3.03%6.06%,,,,,,,,
STAT-303-201,4,13,5,01,,23 2.826,0.0,0.0,0.0,1.0,0.0,24 GUPTA K
,17.39%,56.52%,21.74%,0.00%4.35%,,,,,,,,
STAT-303-202,23,14,6,21,,46 3.217,0.0,0.0,0.0,1.0,0.0,47 CEPLUCH G
,50.00%,30.43%,13.04%,4.35%2.17%,,,,,,,,
STAT-303-203,13,25,6,00,,44 3.159,0.0,0.0,0.0,2.0,0.0,46 SINGH T
,29.55%,56.82%,13.64%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,76,106,37,4 6,,229 3.057,0.0,0.0,0.0,4.0,0.0,233
,33.19%,46.29%,16.16%,1.75%   2.62%,,,,,,,,
STAT-604-340,7,0,0,00,,7 4.000,0.0,0.0,0.0,0.0,0.0,7 SPEED F
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
STAT-604-700,6,0,0,00,,6 4.000,0.0,0.0,0.0,0.0,0.0,6 SPEED F
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
STAT-604-720,12,6,0,00,,18 3.667,0.0,0.0,0.0,0.0,0.0,18 SPEED F
,66.67%,33.33%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,25,6,0,0 0,,31 3.806,0.0,0.0,0.0,0.0,0.0,31
,80.65%,19.35%,0.00%,0.00%   0.00%,,,,,,,,
STAT-608-340,4,1,1,01,,7 3.000,0.0,0.0,0.0,0.0,0.0,7 LOMBARD F
,57.14%,14.29%,14.29%,0.00%  14.29%,,,,,,,,
STAT-608-720,5,7,2,00,,14 3.214,0.0,0.0,0.0,1.0,0.0,15 LOMBARD F
,35.71%,50.00%,14.29%,0.00%0.00%,,,,,,,,
STAT-626-340,9,2,1,0,0,12 3.667,0.0,0.0,0.0,0.0,0.0,12 HART J
,75.00%,16.67%,8.33%,0.00%,0.00%,,,,,,,
STAT-626-700,5,1,0,0,0,6 3.833,1.0,0.0,0.0,0.0,0.0,7 HART J
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,14,3,1,0,0,18 3.722,1.0,0.0,0.0,0.0,0.0,19
,77.78%,16.67%,5.56%,0.00%,0.00%,,,,,,,
STAT-630-340,7,1,0,0,0,8 3.875,0.0,0.0,0.0,0.0,0.0,8 WEHRLY T
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,
STAT-630-700,3,6,0,0,0,9 3.333,0.0,0.0,0.0,1.0,0.0,10 WEHRLY T
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,
STAT-630-720,3,6,1,0,0,10 3.200,0.0,0.0,0.0,0.0,0.0,10 WEHRLY T
,30.00%,60.00%,10.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,13,13,1,0,0,27 3.444,0.0,0.0,0.0,1.0,0.0,28
,48.15%,48.15%,3.70%,0.00%,0.00%,,,,,,,
STAT-642-700,2,1,2,0,0,5 3.000,0.0,0.0,0.0,1.0,0.0,6 DABNEY A
,40.00%,20.00%,40.00%,0.00%,0.00%,,,,,,,
STAT-642-720,6,11,0,0,0,17 3.353,0.0,0.0,0.0,1.0,0.0,18 DABNEY A
,35.29%,64.71%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,12,2,0,0,22 3.273,0.0,0.0,0.0,2.0,0.0,24
,36.36%,54.55%,9.09%,0.00%,0.00%,,,,,,,
STAT-651-100,22,18,0,0,1,41 3.463,0.0,0.0,0.0,0.0,0.0,41 DAHM F
,53.66%,43.90%,0.00%,0.00%,2.44%,,,,,,,
STAT-651-340,8,15,0,0,0,23 3.348,0.0,0.0,0.0,0.0,0.0,23 LOMBARD F
,34.78%,65.22%,0.00%,0.00%,0.00%,,,,,,,
STAT-651-720,4,6,2,0,1,13 2.923,0.0,0.0,0.0,0.0,0.0,13 LOMBARD F
,30.77%,46.15%,15.38%,0.00%,7.69%,,,,,,,
COURSE TOTAL:,42,45,2,0,4,93 3.301,0.0,0.0,0.0,0.0,0.0,93
,45.16%,48.39%,2.15%,0.00%,4.30%,,,,,,,
STAT-659-340,6,6,0,0,0,12 3.500,0.0,0.0,0.0,0.0,0.0,12 WEHRLY T
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
STAT-659-700,2,4,0,0,0,6 3.333,0.0,0.0,0.0,0.0,0.0,6 WEHRLY T
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,
STAT-659-720,5,4,0,0,0,9 3.556,0.0,0.0,0.0,1.0,0.0,10 WEHRLY T
,55.56%,44.44%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,13,14,0,0,0,27 3.481,0.0,0.0,0.0,1.0,0.0,28
,48.15%,51.85%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,288,324,141,23,14,790 3.075,1.0,0.0,0.0,17.0,1.0,809
,36.46%,41.01%,17.85%,2.91%,1.77%,,,,,,,
COLLEGE TOTAL:,1075,1171,926,335,196,3703 2.701,17.0,5.0,0.0,119.0,3.0,3847
COURSE TOTAL:,23,54,52 4,4,,137 2.642,0.0,0.0,0.0,3.0,0.0,140
,16.79%,39.42%,37.96%2.92%,2.92%,,,,,,,,
BIOL-320-301,4,12,5 3,0,,24 2.708,0.0,0.0,0.0,0.0,0.0,24 TAYLOR L
,16.67%,50.00%,20.83%  12.50%,0.00%,,,,,,,,
BIOL-320-302,6,11,7 0,0,,24 2.958,0.0,0.0,0.0,0.0,0.0,24 TAYLOR L
,25.00%,45.83%,29.17%0.00%,0.00%,,,,,,,,
BIOL-320-303,4,11,6 0,1,,22 2.773,0.0,0.0,0.0,1.0,0.0,23 TAYLOR L
,18.18%,50.00%,27.27%0.00%,4.55%,,,,,,,,
BIOL-320-304,6,9,6 0,1,,22 2.864,0.0,0.0,0.0,0.0,0.0,22 TAYLOR L
,27.27%,40.91%,27.27%0.00%,4.55%,,,,,,,,
BIOL-320-305,4,4,3 4,4,,19 2.000,0.0,0.0,0.0,0.0,0.0,19 TAYLOR L
,21.05%,21.05%,15.79%  21.05%  21.05%,,,,,,,,,
COURSE TOTAL:,24,47,27 7,6,,111 2.685,0.0,0.0,0.0,1.0,0.0,112
,21.62%,42.34%,24.32%6.31%,5.41%,,,,,,,,
BIOL-351-901,6,7,3 2,0,,18 2.944,0.0,0.0,0.0,0.0,0.0,18 MANSON M
,33.33%,38.89%,16.67%  11.11%,0.00%,,,,,,,,
BIOL-351-902,6,9,4 0,0,,19 3.105,0.0,0.0,0.0,0.0,1.0,20 MANSON M
,31.58%,47.37%,21.05%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,12,16,7 2,0,,37 3.027,0.0,0.0,0.0,0.0,1.0,38
,32.43%,43.24%,18.92%5.41%,0.00%,,,,,,,,
BIOL-352-101,5,2,2 1,0,,10 3.100,0.0,0.0,0.0,0.0,0.0,10 MOYES R
,50.00%,20.00%,20.00%  10.00%,0.00%,,,,,,,,
COURSE TOTAL:,5,2,2 1,0,,10 3.100,0.0,0.0,0.0,0.0,0.0,10
BIOL-401-900,7,5,0,0,1,13 3.308,0.0,0.0,0.0,0.0,0.0,13 CARNEY G
,53.85%,38.46%,0.00%,0.00%,7.69%,,,,,,,
COURSE TOTAL:,7,5,0,0,1,13 3.308,0.0,0.0,0.0,0.0,0.0,13
,53.85%,38.46%,0.00%,0.00%,7.69%,,,,,,,
BIOL-466-200,9,8,5,2,1,25 2.880,0.0,0.0,0.0,0.0,0.0,25 JONES A
,36.00%,32.00%,20.00%,8.00%,4.00%,,,,,,,
COURSE TOTAL:,9,8,5,2,1,25 2.880,0.0,0.0,0.0,0.0,0.0,25
,36.00%,32.00%,20.00%,8.00%,4.00%,,,,,,,
BIOL-485-263,13,0,0,0,0,13 4.000,1.0,0.0,0.0,0.0,0.0,14 BAUMGARDNER D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,13,0,0,0,0,13 4.000,1.0,0.0,0.0,0.0,0.0,14
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
BIOL-489-300,3,2,0,0,0,5 3.600,0.0,0.0,0.0,0.0,0.0,5 SACHS M
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,3,2,0,0,0,5 3.600,0.0,0.0,0.0,0.0,0.0,5
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,
BIOL-603-300,10,2,0,0,0,12 3.833,0.0,0.0,0.0,0.0,0.0,12 HOLZENBURG A
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,10,2,0,0,0,12 3.833,0.0,0.0,0.0,0.0,0.0,12
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,
CHEM-101-300,9,5,6 5,4,,29 2.345,0.0,0.0,0.0,2.0,0.0,31 BARONDEAU D
,31.03%,17.24%,20.69%  17.24%  13.79%,,,,,,,,,
COURSE TOTAL:,9,5,6 5,4,,29 2.345,0.0,0.0,0.0,2.0,0.0,31
,31.03%,17.24%,20.69%  17.24%,13.79%,,,,,,,,
CHEM-102-300,20,13,17 8,9,,67 2.403,2.0,0.0,0.0,4.0,0.0,73 SORIAGA M
,29.85%,19.40%,25.37%  11.94%  13.43%,,,,,,,,,
COURSE TOTAL:,20,13,17 8,9,,67 2.403,2.0,0.0,0.0,4.0,0.0,73
,29.85%,19.40%,25.37%  11.94%,13.43%,,,,,,,,
CHEM-111-201,8,3,2 0,1,,14 3.214,0.0,0.0,0.0,2.0,0.0,16 BARONDEAU D
,57.14%,21.43%,14.29%0.00%,7.14%,,,,,,,,
CHEM-111-202,6,6,1 0,0,,13 3.385,0.0,0.0,0.0,1.0,0.0,14 BARONDEAU D
,46.15%,46.15%,7.69%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,14,9,3 0,1,,27 3.296,0.0,0.0,0.0,3.0,0.0,30
,51.85%,33.33%,11.11%0.00%,3.70%,,,,,,,,
CHEM-112-201,5,11,3 2,0,,21 2.905,1.0,1.0,0.0,0.0,0.0,23 SORIAGA M
,23.81%,52.38%,14.29%9.52%,0.00%,,,,,,,,
