0,1,2,3,4,5,6,7,8,9,10,11,12
ANTH-202-401,6,4,2 3,,0,15 2.867,2.0,0.0,0.0,0.0,0.0,17 OERTLING T
,40.00%,26.67%,13.33%  20.00%,,0.00%,,,,,,,
COURSE TOTAL:,6,4,2 3,,0,15 2.867,2.0,0.0,0.0,0.0,0.0,17
,40.00%,26.67%,13.33%  20.00%,,0.00%,,,,,,,
CAEN-101-401,36,2,1 0,,0,39 3.897,0.0,0.0,0.0,0.0,0.0,39 KUHL M
,92.31%,5.13%,2.56%0.00%,,0.00%,,,,,,,
CAEN-101-402,4,6,1 0,,0,11 3.273,0.0,0.0,0.0,0.0,17.0,28 GRAHAM M
,36.36%,54.55%,9.09%0.00%,,0.00%,,,,,,,
CAEN-101-403,27,7,1 0,,1,36 3.639,0.0,0.0,0.0,0.0,0.0,36 KUHL M
,75.00%,19.44%,2.78%0.00%,,2.78%,,,,,,,
COURSE TOTAL:,67,15,3 0,,1,86 3.709,0.0,0.0,0.0,0.0,17.0,103
,77.91%,17.44%,3.49%0.00%,,1.16%,,,,,,,
ENGL-104-401,3,9,7 1,,0,20 2.700,0.0,0.0,0.0,0.0,0.0,20 BUNCH-DAVIS C
,15.00%,45.00%,35.00%5.00%,,0.00%,,,,,,,
ENGL-104-402,2,15,2 0,,0,19 3.000,0.0,0.0,0.0,0.0,0.0,19 TRABER D
,10.53%,78.95%,10.53%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,5,24,9 1,,0,39 2.846,0.0,0.0,0.0,0.0,0.0,39
,12.82%,61.54%,23.08%2.56%,,0.00%,,,,,,,
ENGL-251-301,5,14,9 0,,1,29 2.759,0.0,0.0,0.0,0.0,0.0,29 CURLEY S
,17.24%,48.28%,31.03%0.00%,,3.45%,,,,,,,
COURSE TOTAL:,5,14,9 0,,1,29 2.759,0.0,0.0,0.0,0.0,0.0,29
,17.24%,48.28%,31.03%0.00%,,3.45%,,,,,,,
ENGL-301-301,11,2,0 0,,0,13 3.846,0.0,0.0,0.0,0.0,0.0,13 SLABAUGH L
ENGL-301-302,5,4,3 0,,0,12 3.167,4.0,0.0,0.0,0.0,0.0,16 PENUEL V
,41.67%,33.33%,25.00%0.00%,,0.00%,,,,,,,
ENGL-301-401,8,5,9 0,,0,22 2.954,1.0,0.0,0.0,0.0,0.0,23 PENUEL V
,36.36%,22.73%,40.91%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,24,11,12 0,,0,47 3.255,5.0,0.0,0.0,0.0,0.0,52
,51.06%,23.40%,25.53%0.00%,,0.00%,,,,,,,
HIST-105-401,2,6,5 0,,1,14 2.571,0.0,0.0,0.0,0.0,0.0,14 WILLETT D
,14.29%,42.86%,35.71%0.00%,,7.14%,,,,,,,
COURSE TOTAL:,2,6,5 0,,1,14 2.571,0.0,0.0,0.0,0.0,0.0,14
,14.29%,42.86%,35.71%0.00%,,7.14%,,,,,,,
HIST-106-301,3,6,8 2,,0,19 2.526,1.0,0.0,0.0,0.0,0.0,20 RYAN J
,15.79%,31.58%,42.11%  10.53%,,0.00%,,,,,,,
COURSE TOTAL:,3,6,8 2,,0,19 2.526,1.0,0.0,0.0,0.0,0.0,20
,15.79%,31.58%,42.11%  10.53%,,0.00%,,,,,,,
HIST-232-401,1,4,5 0,,0,10 2.600,0.0,0.0,0.0,0.0,0.0,10 WILLETT D
,10.00%,40.00%,50.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,1,4,5 0,,0,10 2.600,0.0,0.0,0.0,0.0,0.0,10
