0,1,2,3,4,5,6,7,8,9,10,11,12
COURSE TOTAL:,22,2,0,0,1,25 3.760,2.0,0.0,0.0,1.0,1.0,29
,88.00%,8.00%,0.00%,0.00%,4.00%,,,,,,,
INTA-652-600,15,5,0,0,0,20 3.750,0.0,0.0,0.0,0.0,0.0,20 OLSON J
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,
INTA-652-700,9,4,0,0,0,13 3.692,2.0,0.0,0.0,0.0,0.0,15 KELLEY B
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,24,9,0,0,0,33 3.727,2.0,0.0,0.0,0.0,0.0,35
INTA-653-600,16,1,0 0,0,,17 3.941,0.0,0.0,0.0,0.0,1.0,18 MACNAMEE R
,94.12%,5.88%,0.00%0.00%,0.00%,,,,,,,,
INTA-653-601,15,1,0 0,0,,16 3.938,0.0,0.0,0.0,0.0,0.0,16 MACNAMEE R
,93.75%,6.25%,0.00%0.00%,0.00%,,,,,,,,
INTA-653-700,4,2,2 1,1,,10 2.700,0.0,0.0,0.0,0.0,0.0,10 HEITCHUE R
,40.00%,20.00%,20.00%  10.00%  10.00%,,,,,,,,,
INTA-653-720,2,2,1 0,1,,6 2.667,0.0,0.0,0.0,0.0,0.0,6 HEITCHUE R
,33.33%,33.33%,16.67%0.00%  16.67%,,,,,,,,,
COURSE TOTAL:,37,6,3 1,2,,49 3.531,0.0,0.0,0.0,0.0,1.0,50
,75.51%,12.24%,6.12%2.04%,4.08%,,,,,,,,
INTA-654-600,11,1,0 1,0,,13 3.692,0.0,0.0,0.0,0.0,0.0,13 ENGEL J
,84.62%,7.69%,0.00%7.69%,0.00%,,,,,,,,
INTA-654-700,4,1,0 0,0,,5 3.800,0.0,0.0,0.0,0.0,0.0,5 COAKLEY T
,80.00%,20.00%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,15,2,0 1,0,,18 3.722,0.0,0.0,0.0,0.0,0.0,18
,83.33%,11.11%,0.00%5.56%,0.00%,,,,,,,,
INTA-656-600,14,0,0 0,0,,14 4.000,0.0,0.0,0.0,0.0,0.0,14 CAUDLE S
,100.00%,0.00%,0.00%0.00%,0.00%,,,,,,,,
INTA-656-700,3,1,0 0,1,,5 3.000,0.0,0.0,0.0,0.0,0.0,5 ROLLINS J
,60.00%,20.00%,0.00%0.00%  20.00%,,,,,,,,,
COURSE TOTAL:,17,1,0 0,1,,19 3.737,0.0,0.0,0.0,0.0,0.0,19
,89.47%,5.26%,0.00%0.00%,5.26%,,,,,,,,
INTA-657-600,4,4,0 0,0,,8 3.500,1.0,0.0,0.0,1.0,0.0,10 DALY S
,50.00%,50.00%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,13,4,0,0 0,,17 3.765,1.0,0.0,0.0,1.0,0.0,19
,76.47%,23.53%,0.00%,0.00%   0.00%,,,,,,,,
INTA-659-600,10,1,0,00,,11 3.909,0.0,0.0,0.0,0.0,0.0,11 DALY S
,90.91%,9.09%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,10,1,0,0 0,,11 3.909,0.0,0.0,0.0,0.0,0.0,11
,90.91%,9.09%,0.00%,0.00%   0.00%,,,,,,,,
INTA-670-600,5,0,0,01,,6 3.333,0.0,0.0,0.0,0.0,0.0,6 MARIN THORNTON G
,83.33%,0.00%,0.00%,0.00%  16.67%,,,,,,,,
COURSE TOTAL:,5,0,0,0 1,,6 3.333,0.0,0.0,0.0,0.0,0.0,6
,83.33%,0.00%,0.00%,0.00%  16.67%,,,,,,,,
INTA-686-600,7,5,0,00,,12 3.583,0.0,0.0,0.0,0.0,0.0,12 NAPPER L
,58.33%,41.67%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,7,5,0,0 0,,12 3.583,0.0,0.0,0.0,0.0,0.0,12
,58.33%,41.67%,0.00%,0.00%   0.00%,,,,,,,,
INTA-689-601,8,5,0,00,,13 3.615,0.0,0.0,0.0,0.0,0.0,13 EDEN L
,61.54%,38.46%,0.00%,0.00%0.00%,,,,,,,,
INTA-689-602,19,1,0,00,,20 3.950,0.0,0.0,0.0,0.0,0.0,20 WILLIAMS G
,95.00%,5.00%,0.00%,0.00%0.00%,,,,,,,,
INTA-689-603,7,4,0,00,,11 3.636,0.0,0.0,0.0,0.0,0.0,11 CASTILLO J
,63.64%,36.36%,0.00%,0.00%0.00%,,,,,,,,
INTA-689-606,7,1,0,00,,8 3.875,0.0,0.0,0.0,0.0,0.0,8 LIU X
,87.50%,12.50%,0.00%,0.00%0.00%,,,,,,,,
INTA-689-700,2,2,1,10,,6 2.833,0.0,0.0,0.0,0.0,0.0,6 COAKLEY T
INTA-689-701,4,4,0,01,,9 3.111,0.0,0.0,0.0,0.0,0.0,9 SMITH J
,44.44%,44.44%,0.00%,0.00%  11.11%,,,,,,,,
COURSE TOTAL:,47,17,1,1 1,,67 3.612,0.0,0.0,0.0,0.0,0.0,67
,70.15%,25.37%,1.49%,1.49%   1.49%,,,,,,,,
PSAA-611-601,11,1,0,00,,12 3.917,0.0,0.0,0.0,0.0,0.0,12 DORCH E
,91.67%,8.33%,0.00%,0.00%0.00%,,,,,,,,
PSAA-611-602,9,9,0,00,,18 3.500,1.0,0.0,0.0,0.0,0.0,19 WEST W
,50.00%,50.00%,0.00%,0.00%0.00%,,,,,,,,
PSAA-611-603,16,1,0,00,,17 3.941,0.0,0.0,0.0,0.0,1.0,18 KERR D
,94.12%,5.88%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,36,11,0,0 0,,47 3.766,1.0,0.0,0.0,0.0,1.0,49
,76.60%,23.40%,0.00%,0.00%   0.00%,,,,,,,,
PSAA-615-600,26,3,0,00,,29 3.897,1.0,0.0,0.0,0.0,0.0,30 CAUDLE S
,89.66%,10.34%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,26,3,0,0 0,,29 3.897,1.0,0.0,0.0,0.0,0.0,30
,89.66%,10.34%,0.00%,0.00%   0.00%,,,,,,,,
PSAA-621-601,15,5,1,00,,21 3.667,2.0,0.0,0.0,0.0,0.0,23 TAYLOR L
,71.43%,23.81%,4.76%,0.00%0.00%,,,,,,,,
PSAA-621-602,9,15,2,01,,27 3.148,0.0,0.0,0.0,0.0,0.0,27 GRIFFIN J
,33.33%,55.56%,7.41%,0.00%3.70%,,,,,,,,
COURSE TOTAL:,24,20,3,0 1,,48 3.375,2.0,0.0,0.0,0.0,0.0,50
,50.00%,41.67%,6.25%,0.00%   2.08%,,,,,,,,
PSAA-623-601,17,3,0,00,,20 3.850,0.0,0.0,0.0,0.0,0.0,20 GRAHAM C
PSAA-623-602,7,0,0,0,0,7 4.000,1.0,0.0,0.0,0.0,0.0,8 GRAHAM C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,24,3,0,0,0,27 3.889,1.0,0.0,0.0,0.0,0.0,28
,88.89%,11.11%,0.00%,0.00%,0.00%,,,,,,,
PSAA-636-600,17,6,1,0,0,24 3.667,0.0,0.0,0.0,0.0,0.0,24 ROBINSON S
,70.83%,25.00%,4.17%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,17,6,1,0,0,24 3.667,0.0,0.0,0.0,0.0,0.0,24
,70.83%,25.00%,4.17%,0.00%,0.00%,,,,,,,
PSAA-638-600,4,2,0,0,0,6 3.667,0.0,0.0,0.0,0.0,0.0,6 LAHEY J
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,4,2,0,0,0,6 3.667,0.0,0.0,0.0,0.0,0.0,6
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,
PSAA-643-600,15,2,0,0,0,17 3.882,2.0,0.0,0.0,2.0,0.0,21 BIES A
,88.24%,11.76%,0.00%,0.00%,0.00%,,,,,,,
PSAA-643-700,13,3,0,0,1,17 3.588,0.0,0.0,0.0,0.0,0.0,17 SCHORTGEN A
,76.47%,17.65%,0.00%,0.00%,5.88%,,,,,,,
COURSE TOTAL:,28,5,0,0,1,34 3.735,2.0,0.0,0.0,2.0,0.0,38
,82.35%,14.71%,0.00%,0.00%,2.94%,,,,,,,
PSAA-644-700,6,5,1,0,1,13 3.154,1.0,0.0,0.0,1.0,0.0,15 BROWN W
,46.15%,38.46%,7.69%,0.00%,7.69%,,,,,,,
COURSE TOTAL:,6,5,1,0,1,13 3.154,1.0,0.0,0.0,1.0,0.0,15
,46.15%,38.46%,7.69%,0.00%,7.69%,,,,,,,
PSAA-669-700,5,1,0,0,1,7 3.286,0.0,0.0,0.0,0.0,0.0,7 LUM J
COURSE TOTAL:,5,1,0,0,1,7 3.286,0.0,0.0,0.0,0.0,0.0,7
,71.43%,14.29%,0.00%,0.00%,14.29%,,,,,,,
PSAA-671-600,8,3,0,0,0,11 3.727,0.0,0.0,0.0,0.0,0.0,11 LINDQUIST E
,72.73%,27.27%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,3,0,0,0,11 3.727,0.0,0.0,0.0,0.0,0.0,11
,72.73%,27.27%,0.00%,0.00%,0.00%,,,,,,,
PSAA-675-601,10,0,0,0,0,10 4.000,0.0,0.0,0.0,0.0,0.0,10 TAYLOR L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
PSAA-675-602,7,0,0,0,0,7 4.000,0.0,0.0,0.0,0.0,0.0,7 BOWMAN A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
PSAA-675-603,7,0,0,0,0,7 4.000,1.0,0.0,0.0,0.0,0.0,8 BIES A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
PSAA-675-604,9,0,0,0,0,9 4.000,0.0,0.0,0.0,0.0,0.0,9 MUMPOWER J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
PSAA-675-605,8,2,0,0,0,10 3.800,0.0,0.0,0.0,0.0,0.0,10 CAUDLE S
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,
PSAA-675-606,9,0,0,0,0,9 4.000,0.0,0.0,0.0,0.0,0.0,9 VEDLITZ A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,50,2,0,0,0,52 3.962,1.0,0.0,0.0,0.0,0.0,53
,96.15%,3.85%,0.00%,0.00%,0.00%,,,,,,,
PSAA-689-601,7,0,0,0,0,7 4.000,0.0,0.0,0.0,1.0,0.0,8 BROWN W
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
PSAA-689-602,6,2,0,0,0,8 3.750,0.0,0.0,0.0,0.0,0.0,8 ROBINSON S
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,27,3,0,0,0,30 3.900,0.0,0.0,0.0,1.0,0.0,31.0
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,677,233,23,5,13,951 3.636,20.0,0.0,0.0,10.0,3.0,984.0
,71.19%,24.50%,2.42%,0.53%,1.37%,,,,,,,
COLLEGE TOTAL:,677,233,23,5,13,951 3.636,20.0,0.0,0.0,10.0,3.0,984.0
