0,1,2,3,4,5,6,7,8,9,10,11,12
COURSE TOTAL:,29,36,13 0,,0,118 3.205,0.0,1.0,0.0,0.0,0.0,79
,37.18%,46.15%,16.67%0.00%,,0.00%,,,,,,,
VTPP-485-426,0,0,0 0,,0,0 0.000,0.0,1.0,0.0,0.0,0.0,1 ZHOU B
,0.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-485-510,2,0,0 0,,0,2 4.000,0.0,0.0,0.0,0.0,0.0,2 CUDD T
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-485-520,2,0,0 0,,0,2 4.000,0.0,0.0,0.0,0.0,0.0,2 HEAPS C
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-485-524,1,0,0 0,,0,1 4.000,0.0,0.0,0.0,0.0,0.0,1 SCOTT M
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,23,2,0 0,,0,25 3.920,0.0,1.0,0.0,0.0,0.0,26
,92.00%,8.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-491-500,1,0,0 0,,0,1 4.000,0.0,0.0,0.0,0.0,0.0,1 SAYES C
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-606-601,8,1,0 0,,0,9 3.889,0.0,0.0,0.0,0.0,0.0,9 HOOD D
,88.89%,11.11%,0.00%0.00%,,0.00%,,,,,,,
VTPP-606-602,2,3,2 1,,0,8 2.750,0.0,0.0,0.0,0.0,0.0,8 CUDD T
,25.00%,37.50%,25.00%  12.50%,,0.00%,,,,,,,
VTPP-606-603,3,1,3 0,,0,7 3.000,0.0,0.0,0.0,0.0,0.0,7 CUDD T
,42.86%,14.29%,42.86%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,13,5,5 1,,0,25 3.250,0.0,0.0,0.0,0.0,0.0,24
,54.17%,20.83%,20.83%4.17%,,0.00%,,,,,,,
VTPP-659-600,4,5,5 1,,0,15 2.800,0.0,0.0,0.0,1.0,0.0,16 LONG C
,26.67%,33.33%,33.33%6.67%,,0.00%,,,,,,,
VTPP-676-600,6,2,0 0,,0,8 3.750,0.0,0.0,0.0,0.0,0.0,8 TIAN Y
,75.00%,25.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-677-600,6,0,0 0,,0,6 4.000,1.0,0.0,0.0,0.0,0.0,7 SCHROEDER F
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-685-608,2,0,0 0,,0,2 4.000,0.0,0.0,0.0,0.0,0.0,2 BLUE MCLENDON A
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-685-621,2,0,0 0,,0,2 4.000,0.0,0.0,0.0,0.0,0.0,2 LONG C
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-685-622,2,0,0 1,,0,3 3.000,0.0,0.0,0.0,0.0,0.0,3 CUDD T
,66.67%,0.00%,0.00%  33.33%,,0.00%,,,,,,,
VTPP-685-623,1,0,0 0,,0,1 4.000,0.0,0.0,0.0,0.0,0.0,1 STEWART R
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-685-660,1,0,0 0,,0,1 4.000,0.0,0.0,0.0,0.0,0.0,1 STALLONE J
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,8,0,0 1,,0,38 3.667,0.0,0.0,0.0,0.0,0.0,9
,88.89%,0.00%,0.00%  11.11%,,0.00%,,,,,,,
VTPP-691-601,0,0,0 0,,0,0 0.000,1.0,0.0,0.0,0.0,0.0,1 KRAEMER D
,0.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-691-610,0,0,0 0,,0,0 0.000,1.0,0.0,0.0,0.0,0.0,1 WESTHUSIN M
,0.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-691-612,0,0,0 0,,0,0 0.000,0.0,4.0,0.0,0.0,0.0,4 SAFE S
,0.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-691-616,0,0,0 0,,0,0 0.000,0.0,1.0,0.0,0.0,0.0,1 TIAN Y
,0.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-691-617,0,0,0 0,,0,0 0.000,0.0,3.0,0.0,0.0,0.0,3 QUICK C
,0.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-691-618,0,0,0 0,,0,0 0.000,0.0,1.0,0.0,0.0,0.0,1 CUDD T
,0.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
VTPP-691-620,0,0,0,0,0,0 0.000,2.0,0.0,0.0,0.0,0.0,2 HEAPS C
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-691-622,0,0,0,0,0,0 0.000,0.0,3.0,0.0,0.0,0.0,3 SAYES C
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-691-623,0,0,0,0,0,0 0.000,1.0,0.0,0.0,0.0,0.0,1 STEWART R
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-691-625,0,0,0,0,0,0 0.000,1.0,0.0,0.0,0.0,0.0,1 HAN G
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-691-660,0,0,0,0,0,0 0.000,1.0,0.0,0.0,0.0,0.0,1 LONG C
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-691-661,0,0,0,0,0,0 0.000,0.0,1.0,0.0,0.0,0.0,1 TIAN Y
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,0,0,0,0 0.000,7.0,14.0,0.0,0.0,0.0,21
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-912-301,19,66,42,2,0,129 2.791,0.0,0.0,0.0,0.0,0.0,129 CUDD T
,14.73%,51.16%,32.56%,1.55%,0.00%,,,,,,,
VTPP-925-301,62,58,8,0,0,128 3.422,0.0,0.0,0.0,0.0,0.0,128 FAJT V
,48.44%,45.31%,6.25%,0.00%,0.00%,,,,,,,
VTPP-926-301,35,65,26,2,0,128 3.039,0.0,0.0,0.0,0.0,0.0,128 BAILEY E
,27.34%,50.78%,20.31%,1.56%,0.00%,,,,,,,
VTPP-948-313,19,0,0,0,0,19 4.000,0.0,0.0,0.0,0.0,0.0,19 BAILEY E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-948-318,18,0,0,0,0,18 4.000,0.0,0.0,0.0,0.0,0.0,18 BAILEY E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-948-324,10,0,0,0,0,10 4.000,0.0,0.0,0.0,0.0,0.0,10 HINRICHS K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-948-345,9,0,0,0,0,9 4.000,0.0,0.0,0.0,0.0,0.0,9 BLUE MCLENDON A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VTPP-948-350,0,0,0,0,0,0 0.000,10.0,0.0,0.0,0.0,0.0,10 FAJT V
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,66,0,0,0,0,451 4.000,10.0,0.0,0.0,0.0,0.0,76
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,373,329,172,24,3,901 3.160,18.0,31.0,0.0,8.0,1.0,959
VSCS-485-503,1,0,0,0,0,1 4.000,0.0,0.0,0.0,0.0,0.0,1 STICKNEY M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
