0,1,2,3,4,5,6,7,8,9,10,11,12
ATMO-201-501,39,15,6 2,,1,63 3.413,0.0,0.0,0.0,1.0,0.0,64 ORVILLE R
,61.90%,23.81%,9.52%3.17%,,1.59%,,,,,,,
ATMO-201-502,33,33,23 5,,0,94 3.000,1.0,0.0,0.0,2.0,0.0,97 SCHUMACHER C
,35.11%,35.11%,24.47%5.32%,,0.00%,,,,,,,
ATMO-201-503,10,9,5 0,,1,25 3.080,0.0,0.0,0.0,0.0,0.0,25 NASIRI S
,40.00%,36.00%,20.00%0.00%,,4.00%,,,,,,,
ATMO-201-504,15,26,9 0,,0,50 3.120,0.0,0.0,0.0,0.0,0.0,50 EPIFANIO C
,30.00%,52.00%,18.00%0.00%,,0.00%,,,,,,,
ATMO-201-505,5,9,0 0,,0,14 3.357,0.0,0.0,0.0,0.0,0.0,14 SCHUMACHER R
,35.71%,64.29%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,102,92,43 7,,2,246 3.159,1.0,0.0,0.0,3.0,0.0,250
,41.46%,37.40%,17.48%2.85%,,0.81%,,,,,,,
ATMO-202-501,7,10,1 6,,0,24 2.750,0.0,0.0,0.0,1.0,0.0,25 SUTER K
,29.17%,41.67%,4.17%  25.00%,,0.00%,,,,,,,
ATMO-202-502,18,4,1 0,,0,23 3.739,0.0,0.0,0.0,0.0,0.0,23 REED C
,78.26%,17.39%,4.35%0.00%,,0.00%,,,,,,,
ATMO-202-503,4,2,5 1,,1,13 2.538,0.0,0.0,0.0,0.0,0.0,13 SUTER K
,30.77%,15.38%,38.46%7.69%,,7.69%,,,,,,,
ATMO-202-504,13,4,0 0,,1,18 3.556,0.0,0.0,0.0,0.0,0.0,18 CHATTERJEE A
,72.22%,22.22%,0.00%0.00%,,5.56%,,,,,,,
ATMO-202-505,26,0,0 0,,0,26 4.000,0.0,0.0,0.0,0.0,0.0,26 REED C
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
ATMO-202-506,12,10,2 2,,0,26 3.231,0.0,0.0,0.0,1.0,0.0,27 SUTER K
,46.15%,38.46%,7.69%7.69%,,0.00%,,,,,,,
ATMO-202-508,17,2,0,01,,20 3.700,0.0,0.0,0.0,0.0,0.0,20 REED C
,85.00%,10.00%,0.00%,0.00%5.00%,,,,,,,,
ATMO-202-509,8,6,5,03,,22 2.727,0.0,0.0,0.0,4.0,0.0,26 PETRO R
,36.36%,27.27%,22.73%,0.00%  13.64%,,,,,,,,
COURSE TOTAL:,118,44,14,9 6,,191 3.356,0.0,0.0,0.0,6.0,0.0,197
,61.78%,23.04%,7.33%,4.71%   3.14%,,,,,,,,
ATMO-203-502,8,5,0,00,,13 3.615,0.0,0.0,0.0,0.0,0.0,13 HOPPER L
,61.54%,38.46%,0.00%,0.00%0.00%,,,,,,,,
ATMO-285-501,2,0,0,00,,2 4.000,0.0,0.0,0.0,0.0,0.0,2 CONLEE D
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
ATMO-291-516,0,0,0,00,,0 0.000,0.0,10.0,0.0,0.0,0.0,10 SCHUMACHER C
,0.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
ATMO-321-500,13,7,3,10,,24 3.333,1.0,0.0,0.0,0.0,0.0,25 SARAVANAN R
,54.17%,29.17%,12.50%,4.17%0.00%,,,,,,,,
ATMO-335-501,7,8,4,00,,19 3.158,0.0,0.0,0.0,1.0,0.0,20 NORTH J
,36.84%,42.11%,21.05%,0.00%0.00%,,,,,,,,
ATMO-335-502,1,3,4,00,,8 2.625,0.0,0.0,0.0,0.0,0.0,8 NORTH J
,12.50%,37.50%,50.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,8,11,8,0 0,,66 3.000,0.0,0.0,0.0,1.0,0.0,28
,29.63%,40.74%,29.63%,0.00%   0.00%,,,,,,,,
ATMO-336-501,7,3,3,00,,13 3.308,0.0,0.0,0.0,0.0,0.0,13 EPIFANIO C
,53.85%,23.08%,23.08%,0.00%0.00%,,,,,,,,
ATMO-336-502,5,10,4,01,,20 2.900,0.0,0.0,0.0,0.0,0.0,20 EPIFANIO C
,25.00%,50.00%,20.00%,0.00%5.00%,,,,,,,,
COURSE TOTAL:,71,105,103 19,10,,404 2.675,0.0,1.0,0.0,9.0,0.0,318
,23.05%,34.09%,33.44%6.17%,3.25%,,,,,,,,
GEOG-306-500,22,17,3 1,3,,46 3.174,0.0,0.0,0.0,4.0,0.0,50 MENG X
,47.83%,36.96%,6.52%2.17%,6.52%,,,,,,,,
GEOG-311-500,17,34,32 10,1,,94 2.596,2.0,0.0,0.0,2.0,0.0,98 SMITH J
,18.09%,36.17%,34.04%  10.64%,1.06%,,,,,,,,
GEOG-320-500,12,10,18 5,4,,49 2.429,0.0,0.0,0.0,1.0,0.0,50 TCHAKERIAN V
,24.49%,20.41%,36.73%  10.20%,8.16%,,,,,,,,
GEOG-323-500,20,25,10 2,3,,60 2.950,0.0,0.0,0.0,1.0,0.0,61 REDO D
,33.33%,41.67%,16.67%3.33%,5.00%,,,,,,,,
GEOG-324-900,6,5,2 3,1,,17 2.706,0.0,0.0,0.0,0.0,0.0,17 FRAUENFELD O
,35.29%,29.41%,11.76%  17.65%,5.88%,,,,,,,,
GEOG-325-500,24,21,5 2,2,,54 3.167,0.0,0.0,0.0,0.0,0.0,54 PROUT E
,44.44%,38.89%,9.26%3.70%,3.70%,,,,,,,,
GEOG-330-500,17,25,19 3,3,,67 2.746,0.0,0.0,0.0,2.0,0.0,69 BRANNSTROM C
,25.37%,37.31%,28.36%4.48%,4.48%,,,,,,,,
GEOG-360-900,4,6,7 0,0,,17 2.824,0.0,0.0,0.0,1.0,0.0,18 SHERMAN D
,23.53%,35.29%,41.18%0.00%,0.00%,,,,,,,,
