0,1,2,3,4,5,6,7,8,9,10,11,12
COURSE TOTAL:,8,17,8 1,,1,35 2.857,0.0,0.0,0.0,4.0,0.0,39
,22.86%,48.57%,22.86%2.86%,,2.86%,,,,,,,
HIST-230-500,1,3,4 2,,1,11 2.091,0.0,0.0,0.0,0.0,0.0,11 WORK D
,9.09%,27.27%,36.36%  18.18%,,9.09%,,,,,,,
COURSE TOTAL:,1,3,4 2,,1,11 2.091,0.0,0.0,0.0,0.0,0.0,11
,9.09%,27.27%,36.36%  18.18%,,9.09%,,,,,,,
ISEN-302-500,22,13,6,0,0,41 3.390,0.0,0.0,0.0,0.0,0.0,41 PARSAEI H
,53.66%,31.71%,14.63%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,22,13,6,0,0,41 3.390,0.0,0.0,0.0,0.0,0.0,41
,53.66%,31.71%,14.63%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,22,13,6,0,0,41 3.390,0.0,0.0,0.0,0.0,0.0,41
,53.66%,31.71%,14.63%,0.00%,0.00%,,,,,,,
COLLEGE TOTAL:,22,13,6,0,0,41 3.390,0.0,0.0,0.0,0.0,0.0,41
MATH-151-501,2,1,5 3,9,,20 1.200,0.0,0.0,0.0,4.0,0.0,24 DUFRESNE R
,10.00%,5.00%,25.00%  15.00%  45.00%,,,,,,,,,
MATH-151-502,0,3,10 3,5,,21 1.524,0.0,0.0,0.0,1.0,0.0,22 DUFRESNE R
,0.00%,14.29%,47.62%  14.29%  23.81%,,,,,,,,,
MATH-151-503,0,0,2 1,2,,5 1.000,0.0,0.0,0.0,7.0,0.0,12 SCHUMACHER P
,0.00%,0.00%,40.00%  20.00%  40.00%,,,,,,,,,
COURSE TOTAL:,2,4,17 7,16,,46 1.326,0.0,0.0,0.0,12.0,0.0,58
,4.35%,8.70%,36.96%  15.22%,34.78%,,,,,,,,
MATH-152-501,1,3,2 0,2,,8 2.125,0.0,0.0,0.0,1.0,0.0,9 EL-GUINDY A
,12.50%,37.50%,25.00%0.00%  25.00%,,,,,,,,,
MATH-152-502,5,8,4 4,1,,22 2.546,0.0,0.0,0.0,1.0,0.0,23 JONES S
,22.73%,36.36%,18.18%  18.18%,4.55%,,,,,,,,
MATH-152-503,2,2,2 0,2,,8 2.250,0.0,0.0,0.0,1.0,0.0,9 EL-GUINDY A
,25.00%,25.00%,25.00%0.00%  25.00%,,,,,,,,,
COURSE TOTAL:,8,13,8 4,5,,38 2.395,0.0,0.0,0.0,3.0,0.0,41
,21.05%,34.21%,21.05%  10.53%,13.16%,,,,,,,,
MATH-251-500,7,8,14 2,3,,34 2.412,0.0,0.0,0.0,1.0,0.0,35 BELMONTE A
,20.59%,23.53%,41.18%5.88%,8.82%,,,,,,,,
COURSE TOTAL:,7,8,14 2,3,,34 2.412,0.0,0.0,0.0,1.0,0.0,35
,20.59%,23.53%,41.18%5.88%,8.82%,,,,,,,,
MATH-308-501,9,10,6 2,0,,27 2.963,0.0,0.0,0.0,0.0,0.0,27 HUANG T
,33.33%,37.04%,22.22%7.41%,0.00%,,,,,,,,
MATH-308-502,5,3,3 3,2,,16 2.375,0.0,0.0,0.0,1.0,0.0,17 CHEN G
,31.25%,18.75%,18.75%  18.75%  12.50%,,,,,,,,,
MATH-308-504,5,5,3,02,,15 2.733,0.0,0.0,0.0,5.0,0.0,20 BELMONTE A
,33.33%,33.33%,20.00%,0.00%  13.33%,,,,,,,,
MATH-308-505,7,8,6,11,,23 2.826,0.0,0.0,0.0,0.0,0.0,23 LORENTZ R
,30.43%,34.78%,26.09%,4.35%4.35%,,,,,,,,
COURSE TOTAL:,35,28,23,8 7,,101 2.752,0.0,0.0,0.0,6.0,0.0,107
,34.65%,27.72%,22.77%,7.92%   6.93%,,,,,,,,
MATH-414-500,7,5,4,00,,16 3.188,0.0,0.0,0.0,6.0,0.0,22 LORENTZ R
,43.75%,31.25%,25.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,7,5,4,0 0,,16 3.188,0.0,0.0,0.0,6.0,0.0,22
,43.75%,31.25%,25.00%,0.00%   0.00%,,,,,,,,
DEPARTMENT TOTAL:,59,58,66,2131,,235 2.396,0.0,0.0,0.0,28.0,0.0,263
,25.11%,24.68%,28.09%,8.94%  13.19%,,,,,,,,
COLLEGE TOTAL:,59,58,66,21 31,,235 2.396,0.0,0.0,0.0,28.0,0.0,263
MEEN-221-500,3,1,3 5,2,,14 1.857,0.0,0.0,0.0,1.0,0.0,15 KARKOUB M
,21.43%,7.14%,21.43%  35.71%  14.29%,,,,,,,,,
COURSE TOTAL:,3,1,3 5,2,,14 1.857,0.0,0.0,0.0,1.0,0.0,15
,21.43%,7.14%,21.43%  35.71%,14.29%,,,,,,,,
MEEN-260-501,1,6,6 1,1,,15 2.333,0.0,0.0,0.0,0.0,0.0,15 TAFRESHI R
,6.67%,40.00%,40.00%6.67%,6.67%,,,,,,,,
MEEN-260-502,1,6,8 1,0,,16 2.438,0.0,0.0,0.0,0.0,0.0,16 TAFRESHI R
,6.25%,37.50%,50.00%6.25%,0.00%,,,,,,,,
COURSE TOTAL:,2,12,14 2,1,,31 2.387,0.0,0.0,0.0,0.0,0.0,31
,6.45%,38.71%,45.16%6.45%,3.23%,,,,,,,,
MEEN-315-501,3,3,4 1,5,,16 1.875,0.0,0.0,0.0,3.0,0.0,19 GYESZLY S
,18.75%,18.75%,25.00%6.25%  31.25%,,,,,,,,,
MEEN-315-502,7,11,13 1,0,,32 2.750,0.0,0.0,0.0,1.0,1.0,34 OZALP N
,21.88%,34.38%,40.63%3.13%,0.00%,,,,,,,,
COURSE TOTAL:,10,14,17 2,5,,48 2.458,0.0,0.0,0.0,4.0,1.0,53
,20.83%,29.17%,35.42%4.17%,10.42%,,,,,,,,
MEEN-364-500,2,3,8 1,1,,15 2.267,0.0,0.0,0.0,0.0,0.0,15 TAFRESHI R
,13.33%,20.00%,53.33%6.67%,6.67%,,,,,,,,
COURSE TOTAL:,2,3,8 1,1,,15 2.267,0.0,0.0,0.0,0.0,0.0,15
,13.33%,20.00%,53.33%6.67%,6.67%,,,,,,,,
MEEN-368-500,2,12,5 0,0,,19 2.842,0.0,0.0,0.0,0.0,0.0,19 MASUDI H
,10.53%,63.16%,26.32%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,2,12,5 0,0,,19 2.842,0.0,0.0,0.0,0.0,0.0,19
MEEN-381-901,3,4,0,0,0,7 3.429,0.0,0.0,0.0,2.0,0.0,9 KRIDLI G
,42.86%,57.14%,0.00%,0.00%,0.00%,,,,,,,
MEEN-381-902,5,7,0,0,0,12 3.417,0.0,0.0,0.0,0.0,0.0,12 GRIFFIN R
,41.67%,58.33%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,11,0,0,0,19 3.421,0.0,0.0,0.0,2.0,0.0,21
,42.11%,57.89%,0.00%,0.00%,0.00%,,,,,,,
MEEN-402-500,14,1,0,0,0,15 3.933,0.0,0.0,0.0,0.0,0.0,15 CONKEY A
,93.33%,6.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,14,1,0,0,0,15 3.933,0.0,0.0,0.0,0.0,0.0,15
,93.33%,6.67%,0.00%,0.00%,0.00%,,,,,,,
MEEN-460-500,4,4,0,0,0,8 3.500,0.0,0.0,0.0,0.0,0.0,8 GRIFFIN R
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,4,4,0,0,0,8 3.500,0.0,0.0,0.0,0.0,0.0,8
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
MEEN-461-500,7,8,7,0,0,22 3.000,0.0,0.0,0.0,0.0,0.0,22 OZALP N
,31.82%,36.36%,31.82%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,7,8,7,0,0,22 3.000,0.0,0.0,0.0,0.0,0.0,22
,31.82%,36.36%,31.82%,0.00%,0.00%,,,,,,,
MEEN-464-501,1,5,3,0,0,9 2.778,0.0,0.0,0.0,0.0,0.0,9 SADR R
,11.11%,55.56%,33.33%,0.00%,0.00%,,,,,,,
MEEN-464-502,2,4,3,0,0,9 2.889,0.0,0.0,0.0,0.0,0.0,9 SADR R
,22.22%,44.44%,33.33%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,3,9,6,0,0,18 2.833,0.0,0.0,0.0,0.0,0.0,18
PETE-201-500,6,7,1 0,,0,14 3.357,0.0,0.0,0.0,1.0,0.0,15 AGGOUR M
,42.86%,50.00%,7.14%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,6,7,1 0,,0,14 3.357,0.0,0.0,0.0,1.0,0.0,15
,42.86%,50.00%,7.14%0.00%,,0.00%,,,,,,,
PETE-311-501,7,6,0 0,,0,13 3.538,0.0,0.0,0.0,0.0,0.0,13 FAHES M
,53.85%,46.15%,0.00%0.00%,,0.00%,,,,,,,
PETE-311-502,5,10,3 0,,0,18 3.111,0.0,0.0,0.0,0.0,0.0,18 FAHES M
,27.78%,55.56%,16.67%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,12,16,3 0,,0,31 3.290,0.0,0.0,0.0,0.0,0.0,31
,38.71%,51.61%,9.68%0.00%,,0.00%,,,,,,,
PETE-321-501,12,8,5 1,,0,26 3.192,0.0,0.0,0.0,0.0,0.0,26 GUPTA A
,46.15%,30.77%,19.23%3.85%,,0.00%,,,,,,,
PETE-321-502,8,4,4 1,,0,17 3.118,0.0,0.0,0.0,0.0,0.0,17 GUPTA A
,47.06%,23.53%,23.53%5.88%,,0.00%,,,,,,,
COURSE TOTAL:,20,12,9 2,,0,43 3.163,0.0,0.0,0.0,0.0,0.0,43
,46.51%,27.91%,20.93%4.65%,,0.00%,,,,,,,
PETE-322-500,10,5,8 2,,0,25 2.920,0.0,0.0,0.0,0.0,0.0,25 ALJUHANI S
,40.00%,20.00%,32.00%8.00%,,0.00%,,,,,,,
COURSE TOTAL:,10,5,8 2,,0,25 2.920,0.0,0.0,0.0,0.0,0.0,25
,40.00%,20.00%,32.00%8.00%,,0.00%,,,,,,,
PETE-323-501,7,9,3 3,,0,22 2.909,0.0,0.0,0.0,0.0,0.0,22 NASRABADI H
,31.82%,40.91%,13.64%  13.64%,,0.00%,,,,,,,
PETE-323-502,4,11,6 1,,0,22 2.818,0.0,0.0,0.0,0.0,0.0,22 NASRABADI H
COURSE TOTAL:,11,20,9 4,,0,44 2.864,0.0,0.0,0.0,0.0,0.0,44
,25.00%,45.45%,20.45%9.09%,,0.00%,,,,,,,
PETE-324-501,8,12,2 0,,0,22 3.273,0.0,0.0,0.0,0.0,0.0,22 RETNANTO A
,36.36%,54.55%,9.09%0.00%,,0.00%,,,,,,,
PETE-324-502,5,14,2 1,,0,22 3.046,0.0,0.0,0.0,0.0,0.0,22 RETNANTO A
,22.73%,63.64%,9.09%4.55%,,0.00%,,,,,,,
COURSE TOTAL:,13,26,4 1,,0,44 3.159,0.0,0.0,0.0,0.0,0.0,44
,29.55%,59.09%,9.09%2.27%,,0.00%,,,,,,,
PETE-325-501,6,7,3 2,,0,18 2.944,0.0,0.0,0.0,0.0,0.0,18 RETNANTO A
,33.33%,38.89%,16.67%  11.11%,,0.00%,,,,,,,
PETE-325-502,9,11,5 2,,0,27 3.000,0.0,0.0,0.0,0.0,0.0,27 RETNANTO A
,33.33%,40.74%,18.52%7.41%,,0.00%,,,,,,,
COURSE TOTAL:,15,18,8 4,,0,45 2.978,0.0,0.0,0.0,0.0,0.0,45
,33.33%,40.00%,17.78%8.89%,,0.00%,,,,,,,
PETE-335-901,7,10,2 0,,0,19 3.263,0.0,0.0,0.0,0.0,0.0,19 AGGOUR M
,36.84%,52.63%,10.53%0.00%,,0.00%,,,,,,,
PETE-335-902,4,3,2 2,,1,12 2.583,0.0,0.0,0.0,1.0,0.0,13 AGGOUR M
,33.33%,25.00%,16.67%  16.67%,,8.33%,,,,,,,
COURSE TOTAL:,11,13,4 2,,1,31 3.000,0.0,0.0,0.0,1.0,0.0,32
,35.48%,41.94%,12.90%6.45%,,3.23%,,,,,,,
PETE-400-501,4,2,5 0,,0,11 2.909,0.0,0.0,0.0,0.0,0.0,11 WINN R
,36.36%,18.18%,45.45%0.00%,,0.00%,,,,,,,
PETE-400-502,9,3,1 0,,0,13 3.615,0.0,0.0,0.0,0.0,0.0,13 WINN R
CHEM-102-500,5,5,5 2,2,,19 2.474,0.0,0.0,0.0,1.0,0.0,20 BROTHERS E
,26.32%,26.32%,26.32%  10.53%  10.53%,,,,,,,,,
COURSE TOTAL:,5,5,5 2,2,,19 2.474,0.0,0.0,0.0,1.0,0.0,20
,26.32%,26.32%,26.32%  10.53%,10.53%,,,,,,,,
CHEM-107-501,0,2,0 3,2,,7 1.286,0.0,0.0,0.0,3.0,0.0,10 SEAPY D
,0.00%,28.57%,0.00%  42.86%  28.57%,,,,,,,,,
CHEM-107-502,4,4,2 1,1,,12 2.750,0.0,0.0,0.0,1.0,0.0,13 BENGALI A
,33.33%,33.33%,16.67%8.33%,8.33%,,,,,,,,
COURSE TOTAL:,4,6,2 4,3,,19 2.211,0.0,0.0,0.0,4.0,0.0,23
,21.05%,31.58%,10.53%  21.05%,15.79%,,,,,,,,
CHEM-112-501,1,3,3 2,0,,9 2.333,0.0,0.0,0.0,2.0,0.0,11 BROTHERS E
,11.11%,33.33%,33.33%  22.22%,0.00%,,,,,,,,
CHEM-112-502,1,7,1 1,1,,11 2.546,0.0,0.0,0.0,1.0,0.0,12 BROTHERS E
,9.09%,63.64%,9.09%9.09%,9.09%,,,,,,,,
COURSE TOTAL:,2,10,4 3,1,,20 2.450,0.0,0.0,0.0,3.0,0.0,23
,10.00%,50.00%,20.00%  15.00%,5.00%,,,,,,,,
CHEM-117-501,6,2,0 1,0,,9 3.444,0.0,0.0,0.0,0.0,0.0,9 SEAPY D
,66.67%,22.22%,0.00%  11.11%,0.00%,,,,,,,,
CHEM-117-503,3,1,1 0,0,,5 3.400,0.0,0.0,0.0,1.0,0.0,6 BENGALI A
,60.00%,20.00%,20.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,9,3,1 1,0,,14 3.429,0.0,0.0,0.0,1.0,0.0,15
,64.29%,21.43%,7.14%7.14%,0.00%,,,,,,,,
CHEM-228-500,7,11,6 0,0,,24 3.042,0.0,0.0,0.0,2.0,0.0,26 SEAPY D
COURSE TOTAL:,13,5,6 0,,0,24 3.292,0.0,0.0,0.0,0.0,0.0,24
,54.17%,20.83%,25.00%0.00%,,0.00%,,,,,,,
PETE-403-501,9,3,8 1,,0,21 2.952,0.0,0.0,0.0,0.0,0.0,21 AMANI M
,42.86%,14.29%,38.10%4.76%,,0.00%,,,,,,,
PETE-403-502,8,8,3 3,,0,22 2.954,0.0,0.0,0.0,0.0,0.0,22 AMANI M
,36.36%,36.36%,13.64%  13.64%,,0.00%,,,,,,,
COURSE TOTAL:,17,11,11 4,,0,43 2.953,0.0,0.0,0.0,0.0,0.0,43
,39.53%,25.58%,25.58%9.30%,,0.00%,,,,,,,
PETE-489-500,5,8,6 0,,0,19 2.947,0.0,0.0,0.0,0.0,0.0,19 AGGOUR M
,26.32%,42.11%,31.58%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,5,8,6 0,,0,19 2.947,0.0,0.0,0.0,0.0,0.0,19
,26.32%,42.11%,31.58%0.00%,,0.00%,,,,,,,
DEPARTMENT TOTAL:,133,141,69 19,,1,363 3.063,0.0,0.0,0.0,2.0,0.0,365
,36.64%,38.84%,19.01%5.23%,,0.28%,,,,,,,
COLLEGE TOTAL:,195,220,130 29,,10,584 2.961,0.0,0.0,0.0,9.0,1.0,594
PHYS-208-501,2,8,4 3,0,,17 2.529,0.0,0.0,0.0,0.0,0.0,17 ABOU GHANTOUS M
,11.76%,47.06%,23.53%  17.65%,0.00%,,,,,,,,
PHYS-208-502,2,11,5 2,3,,23 2.304,0.0,0.0,0.0,0.0,0.0,23 BELIC M
,8.70%,47.83%,21.74%8.70%  13.04%,,,,,,,,,
PHYS-208-503,7,7,5 1,1,,21 2.857,0.0,0.0,0.0,0.0,0.0,21 BELIC M
,33.33%,33.33%,23.81%4.76%,4.76%,,,,,,,,
PHYS-208-504,3,5,9 0,2,,19 2.368,0.0,0.0,0.0,1.0,0.0,20 BELIC M
,15.79%,26.32%,47.37%0.00%  10.53%,,,,,,,,,
COURSE TOTAL:,14,31,23 6,6,,80 2.513,0.0,0.0,0.0,1.0,0.0,81
,17.50%,38.75%,28.75%7.50%,7.50%,,,,,,,,
PHYS-218-501,3,9,9 1,1,,23 2.522,0.0,0.0,0.0,1.0,0.0,24 ABOU GHANTOUS M
,13.04%,39.13%,39.13%4.35%,4.35%,,,,,,,,
PHYS-218-502,6,8,5 2,2,,23 2.609,0.0,0.0,0.0,0.0,0.0,23 ABOU GHANTOUS M
,26.09%,34.78%,21.74%8.70%,8.70%,,,,,,,,
COURSE TOTAL:,9,17,14 3,3,,46 2.565,0.0,0.0,0.0,1.0,0.0,47
,19.57%,36.96%,30.43%6.52%,6.52%,,,,,,,,
PHYS-222-500,9,2,7 1,1,,20 2.850,0.0,0.0,0.0,0.0,0.0,20 BOUHALI O
,45.00%,10.00%,35.00%5.00%,5.00%,,,,,,,,
COURSE TOTAL:,9,2,7 1,1,,20 2.850,0.0,0.0,0.0,0.0,0.0,20
,45.00%,10.00%,35.00%5.00%,5.00%,,,,,,,,
POLS-206-501,9,9,5 1,,1,25 2.960,0.0,0.0,0.0,1.0,0.0,26 BASHIR H
,36.00%,36.00%,20.00%4.00%,,4.00%,,,,,,,
POLS-206-502,6,5,6 2,,2,21 2.524,0.0,0.0,0.0,0.0,0.0,21 HEEG J
,28.57%,23.81%,28.57%9.52%,,9.52%,,,,,,,
COURSE TOTAL:,15,14,11 3,,3,46 2.761,0.0,0.0,0.0,1.0,0.0,47
,32.61%,30.43%,23.91%6.52%,,6.52%,,,,,,,
POLS-207-501,9,6,3 2,,0,20 3.100,0.0,0.0,0.0,1.0,0.0,21 THORNTON D
,45.00%,30.00%,15.00%  10.00%,,0.00%,,,,,,,
POLS-207-502,2,12,7 2,,0,23 2.609,0.0,0.0,0.0,2.0,0.0,25 THORNTON D
,8.70%,52.17%,30.43%8.70%,,0.00%,,,,,,,
COURSE TOTAL:,11,18,10 4,,0,43 2.837,0.0,0.0,0.0,3.0,0.0,46
,25.58%,41.86%,23.26%9.30%,,0.00%,,,,,,,
POLS-331-500,4,8,3 0,,0,15 3.067,0.0,0.0,0.0,0.0,0.0,15 HEEG J
,26.67%,53.33%,20.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,4,8,3 0,,0,15 3.067,0.0,0.0,0.0,0.0,0.0,15
,26.67%,53.33%,20.00%0.00%,,0.00%,,,,,,,
STLC-101-500,3,2,0,00,,5 3.600,0.0,0.0,0.0,0.0,0.0,5 TELAFICI M
,60.00%,40.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,3,2,0,0 0,,5 3.600,0.0,0.0,0.0,0.0,0.0,5
,60.00%,40.00%,0.00%,0.00%   0.00%,,,,,,,,
STLC-289-501,0,7,2,01,,10 2.500,0.0,0.0,0.0,0.0,0.0,10 FARMER C
,0.00%,70.00%,20.00%,0.00%  10.00%,,,,,,,,
STLC-289-502,1,5,2,00,,8 2.875,0.0,0.0,0.0,0.0,0.0,8 WARD S
,12.50%,62.50%,25.00%,0.00%0.00%,,,,,,,,
STLC-289-503,0,6,5,03,,14 2.000,0.0,0.0,0.0,0.0,0.0,14 FARMER C
,0.00%,42.86%,35.71%,0.00%  21.43%,,,,,,,,
COURSE TOTAL:,1,18,9,0 4,,32 2.375,0.0,0.0,0.0,0.0,0.0,32
,3.13%,56.25%,28.13%,0.00%  12.50%,,,,,,,,
DEPARTMENT TOTAL:,4,20,9,04,,37 2.541,0.0,0.0,0.0,0.0,0.0,37
,10.81%,54.05%,24.32%,0.00%  10.81%,,,,,,,,
COLLEGE TOTAL:,4,20,9,0 4,,37 2.541,0.0,0.0,0.0,0.0,0.0,37
COURSE TOTAL:,7,11,6,0 0,,24 3.042,0.0,0.0,0.0,2.0,0.0,26
,29.17%,45.83%,25.00%,0.00%   0.00%,,,,,,,,
CHEM-238-501,2,5,0,01,,8 2.875,0.0,0.0,0.0,0.0,0.0,8 SEAPY D
,25.00%,62.50%,0.00%,0.00%  12.50%,,,,,,,,
CHEM-238-502,4,10,0,00,,14 3.286,0.0,0.0,0.0,0.0,0.0,14 SEAPY D
,28.57%,71.43%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,6,15,0,0 1,,22 3.136,0.0,0.0,0.0,0.0,0.0,22
,27.27%,68.18%,0.00%,0.00%   4.55%,,,,,,,,
CHEM-322-500,4,4,3,03,,14 2.429,0.0,0.0,0.0,1.0,0.0,15 BROTHERS E
,28.57%,28.57%,21.43%,0.00%  21.43%,,,,,,,,
COURSE TOTAL:,4,4,3,0 3,,14 2.429,0.0,0.0,0.0,1.0,0.0,15
,28.57%,28.57%,21.43%,0.00%  21.43%,,,,,,,,
CHEM-466-500,3,6,1,01,,11 2.909,0.0,0.0,0.0,0.0,0.0,11 BAZZI H
,27.27%,54.55%,9.09%,0.00%9.09%,,,,,,,,
COURSE TOTAL:,3,6,1,0 1,,11 2.909,0.0,0.0,0.0,0.0,0.0,11
,27.27%,54.55%,9.09%,0.00%   9.09%,,,,,,,,
CVEN-305-501,0,5,8 6,,0,19 1.947,0.0,0.0,0.0,1.0,0.0,20 CONKEY A
,0.00%,26.32%,42.11%  31.58%,,0.00%,,,,,,,
CVEN-305-502,6,10,14 2,,2,34 2.471,0.0,0.0,0.0,1.0,0.0,35 MASAD E
