0,1,2,3,4,5,6,7,8,9,10,11,12
,27.66%,44.68%,19.15%2.13%,6.38%,,,,,,,,
ENGL-210-502,3,3,0 0,1,,7 3.000,0.0,0.0,0.0,1.0,0.0,8 WILLIAMS J
,42.86%,42.86%,0.00%0.00%  14.29%,,,,,,,,,
ENGL-210-503,2,9,0 0,0,,11 3.182,0.0,0.0,0.0,0.0,0.0,11 SMALL N
,18.18%,81.82%,0.00%0.00%,0.00%,,,,,,,,
ENGL-210-504,2,4,0 0,0,,6 3.333,0.0,0.0,0.0,1.0,0.0,7 SMALL N
,33.33%,66.67%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,7,16,0 0,1,,24 3.167,0.0,0.0,0.0,2.0,0.0,26
,29.17%,66.67%,0.00%0.00%,4.17%,,,,,,,,
ENGL-251-500,4,1,0 1,0,,6 3.333,0.0,0.0,0.0,1.0,0.0,7 WILLIAMS J
,66.67%,16.67%,0.00%  16.67%,0.00%,,,,,,,,
COURSE TOTAL:,4,1,0 1,0,,6 3.333,0.0,0.0,0.0,1.0,0.0,7
,66.67%,16.67%,0.00%  16.67%,0.00%,,,,,,,,
GEOL-404-501,2,4,4,1,0,11 2.636,0.0,0.0,0.0,0.0,0.0,11 WINN R
,18.18%,36.36%,36.36%,9.09%,0.00%,,,,,,,
GEOL-404-502,0,9,6,0,0,15 2.600,0.0,0.0,0.0,0.0,0.0,15 WINN R
,0.00%,60.00%,40.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,2,13,10,1,0,26 2.615,0.0,0.0,0.0,0.0,0.0,26
,7.69%,50.00%,38.46%,3.85%,0.00%,,,,,,,
GEOP-413-500,12,15,0,0,0,27 3.444,0.0,0.0,0.0,0.0,0.0,27 ALJUHANI S
,44.44%,55.56%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,15,0,0,0,27 3.444,0.0,0.0,0.0,0.0,0.0,27
,44.44%,55.56%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,14,28,10,1,0,53 3.038,0.0,0.0,0.0,0.0,0.0,53
,26.42%,52.83%,18.87%,1.89%,0.00%,,,,,,,
COLLEGE TOTAL:,14,28,10,1,0,53 3.038,0.0,0.0,0.0,0.0,0.0,53
KINE-198-501,4,3,1 0,0,,8 3.375,1.0,9.0,0.0,0.0,0.0,18 CANTERBURY T
,50.00%,37.50%,12.50%0.00%,0.00%,,,,,,,,
KINE-198-502,5,6,1 0,0,,12 3.333,1.0,2.0,0.0,1.0,0.0,16 CANTERBURY T
,41.67%,50.00%,8.33%0.00%,0.00%,,,,,,,,
KINE-198-503,3,2,3 2,2,,12 2.167,0.0,6.0,0.0,0.0,0.0,18 CANTERBURY T
,25.00%,16.67%,25.00%  16.67%  16.67%,,,,,,,,,
COURSE TOTAL:,12,11,5 2,2,,32 2.906,2.0,17.0,0.0,1.0,0.0,52
,37.50%,34.38%,15.63%6.25%,6.25%,,,,,,,,
KINE-199-503,6,1,0 0,0,,7 3.857,1.0,9.0,0.0,0.0,0.0,17 MINUS M
,85.71%,14.29%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,6,1,0 0,0,,7 3.857,1.0,9.0,0.0,0.0,0.0,17
,85.71%,14.29%,0.00%0.00%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,18,12,5 2,2,,39 3.077,3.0,26.0,0.0,1.0,0.0,69
,46.15%,30.77%,12.82%5.13%,5.13%,,,,,,,,
COLLEGE TOTAL:,18,12,5 2,2,,39 3.077,3.0,26.0,0.0,1.0,0.0,69
HIST-105-501,8,1,6,11,,17 2.824,0.0,0.0,0.0,0.0,0.0,17 BICKHAM T
,47.06%,5.88%,35.29%,5.88%5.88%,,,,,,,,
HIST-105-502,11,7,6,01,,25 3.080,0.0,0.0,0.0,0.0,0.0,25 BICKHAM T
,44.00%,28.00%,24.00%,0.00%4.00%,,,,,,,,
COURSE TOTAL:,19,8,12,1 2,,42 2.976,0.0,0.0,0.0,0.0,0.0,42
,45.24%,19.05%,28.57%,2.38%   4.76%,,,,,,,,
HIST-106-501,6,16,3,20,,27 2.963,0.0,0.0,0.0,0.0,0.0,27 WORK D
,22.22%,59.26%,11.11%,7.41%0.00%,,,,,,,,
HIST-106-502,2,6,5,13,,17 2.176,0.0,0.0,0.0,1.0,0.0,18 WORK D
,11.76%,35.29%,29.41%,5.88%  17.65%,,,,,,,,
HIST-106-503,3,5,3,01,,12 2.750,0.0,0.0,0.0,0.0,0.0,12 BEAUCHAMP M
,25.00%,41.67%,25.00%,0.00%8.33%,,,,,,,,
COURSE TOTAL:,11,27,11,3 4,,56 2.679,0.0,0.0,0.0,1.0,0.0,57
,19.64%,48.21%,19.64%,5.36%   7.14%,,,,,,,,
HIST-368-500,10,8,2,00,,20 3.400,0.0,0.0,0.0,0.0,0.0,20 BICKHAM T
,50.00%,40.00%,10.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,10,8,2,0 0,,20 3.400,0.0,0.0,0.0,0.0,0.0,20
,50.00%,40.00%,10.00%,0.00%   0.00%,,,,,,,,
ISEN-302-500,4,3,0,0,0,7 3.571,0.0,0.0,0.0,1.0,46.0,54 PARSAEI H
,57.14%,42.86%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,4,3,0,0,0,7 3.571,0.0,0.0,0.0,1.0,46.0,54
,57.14%,42.86%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,4,3,0,0,0,7 3.571,0.0,0.0,0.0,1.0,46.0,54
,57.14%,42.86%,0.00%,0.00%,0.00%,,,,,,,
COLLEGE TOTAL:,4,3,0,0,0,7 3.571,0.0,0.0,0.0,1.0,46.0,54
MATH-151-501,0,1,0 4,10,,15 0.467,0.0,0.0,0.0,0.0,0.0,15 DUFRESNE R
,0.00%,6.67%,0.00%  26.67%  66.67%,,,,,,,,,
MATH-151-502,1,1,2 4,4,,12 1.250,0.0,0.0,0.0,1.0,0.0,13 DUFRESNE R
,8.33%,8.33%,16.67%  33.33%  33.33%,,,,,,,,,
MATH-151-503,1,1,4 3,3,,12 1.500,0.0,0.0,0.0,0.0,0.0,12 EL-GUINDY A
,8.33%,8.33%,33.33%  25.00%  25.00%,,,,,,,,,
COURSE TOTAL:,2,3,6 11,17,,39 1.026,0.0,0.0,0.0,1.0,0.0,40
,5.13%,7.69%,15.38%  28.21%,43.59%,,,,,,,,
MATH-152-501,7,2,4 1,0,,14 3.071,0.0,0.0,0.0,0.0,0.0,14 JONES S
,50.00%,14.29%,28.57%7.14%,0.00%,,,,,,,,
MATH-152-502,13,7,1 0,0,,21 3.571,0.0,0.0,0.0,2.0,0.0,23 JONES S
,61.90%,33.33%,4.76%0.00%,0.00%,,,,,,,,
MATH-152-503,1,2,1 1,0,,5 2.600,0.0,0.0,0.0,0.0,0.0,5 SCHUMACHER P
,20.00%,40.00%,20.00%  20.00%,0.00%,,,,,,,,
COURSE TOTAL:,21,11,6 2,0,,40 3.275,0.0,0.0,0.0,2.0,0.0,42
,52.50%,27.50%,15.00%5.00%,0.00%,,,,,,,,
MATH-251-500,16,14,14 3,4,,51 2.686,0.0,0.0,0.0,0.0,0.0,51 HUANG T
,31.37%,27.45%,27.45%5.88%,7.84%,,,,,,,,
COURSE TOTAL:,16,14,14 3,4,,51 2.686,0.0,0.0,0.0,0.0,0.0,51
,31.37%,27.45%,27.45%5.88%,7.84%,,,,,,,,
MATH-308-501,5,6,4 2,2,,19 2.526,0.0,0.0,0.0,3.0,0.0,22 BELMONTE A
,26.32%,31.58%,21.05%  10.53%  10.53%,,,,,,,,,
MATH-308-502,7,7,5 2,1,,22 2.773,0.0,0.0,0.0,1.0,0.0,23 BELMONTE A
,31.82%,31.82%,22.73%9.09%,4.55%,,,,,,,,
MATH-308-504,12,6,4,01,,23 3.217,0.0,0.0,0.0,0.0,0.0,23 CHEN G
,52.17%,26.09%,17.39%,0.00%4.35%,,,,,,,,
COURSE TOTAL:,34,28,18,4 5,,89 2.921,0.0,0.0,0.0,5.0,0.0,94
,38.20%,31.46%,20.22%,4.49%   5.62%,,,,,,,,
MATH-414-500,10,8,1,10,,20 3.350,0.0,0.0,0.0,4.0,0.0,24 LORENTZ R
,50.00%,40.00%,5.00%,5.00%0.00%,,,,,,,,
COURSE TOTAL:,10,8,1,1 0,,20 3.350,0.0,0.0,0.0,4.0,0.0,24
,50.00%,40.00%,5.00%,5.00%   0.00%,,,,,,,,
DEPARTMENT TOTAL:,83,64,45,2126,,239 2.657,0.0,0.0,0.0,12.0,0.0,251
,34.73%,26.78%,18.83%,8.79%  10.88%,,,,,,,,
COLLEGE TOTAL:,83,64,45,21 26,,239 2.657,0.0,0.0,0.0,12.0,0.0,251
MEEN-221-500,6,6,3 1,1,,17 2.882,0.0,0.0,0.0,0.0,0.0,17 RUIMI A
,35.29%,35.29%,17.65%5.88%,5.88%,,,,,,,,
COURSE TOTAL:,6,6,3 1,1,,17 2.882,0.0,0.0,0.0,0.0,0.0,17
,35.29%,35.29%,17.65%5.88%,5.88%,,,,,,,,
MEEN-260-501,4,7,2 0,1,,14 2.929,0.0,0.0,0.0,0.0,0.0,14 TAFRESHI R
,28.57%,50.00%,14.29%0.00%,7.14%,,,,,,,,
MEEN-260-502,2,4,3 0,0,,9 2.889,0.0,0.0,0.0,0.0,0.0,9 TAFRESHI R
,22.22%,44.44%,33.33%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,6,11,5 0,1,,23 2.913,0.0,0.0,0.0,0.0,0.0,23
,26.09%,47.83%,21.74%0.00%,4.35%,,,,,,,,
MEEN-315-501,4,5,5 0,3,,17 2.412,0.0,0.0,0.0,3.0,0.0,20 GYESZLY S
,23.53%,29.41%,29.41%0.00%  17.65%,,,,,,,,,
MEEN-315-502,7,7,7 0,3,,24 2.625,0.0,0.0,0.0,1.0,0.0,25 OZALP N
,29.17%,29.17%,29.17%0.00%  12.50%,,,,,,,,,
COURSE TOTAL:,11,12,12 0,6,,41 2.537,0.0,0.0,0.0,4.0,0.0,45
,26.83%,29.27%,29.27%0.00%,14.63%,,,,,,,,
MEEN-364-501,3,5,4 3,0,,15 2.533,0.0,0.0,0.0,0.0,0.0,15 KARKOUB M
,20.00%,33.33%,26.67%  20.00%,0.00%,,,,,,,,
MEEN-364-502,2,5,3 2,1,,13 2.385,0.0,0.0,0.0,0.0,0.0,13 KARKOUB M
,15.38%,38.46%,23.08%  15.38%,7.69%,,,,,,,,
COURSE TOTAL:,5,10,7 5,1,,28 2.464,0.0,0.0,0.0,0.0,0.0,28
,17.86%,35.71%,25.00%  17.86%,3.57%,,,,,,,,
MEEN-368-501,6,3,3 1,0,,13 3.077,0.0,0.0,0.0,0.0,0.0,13 RUIMI A
CHEN-464-500,7,1,1 1,,0,10 3.400,0.0,0.0,0.0,0.0,0.0,10 ELBASHIR N
,70.00%,10.00%,10.00%  10.00%,,0.00%,,,,,,,
COURSE TOTAL:,7,1,1 1,,0,10 3.400,0.0,0.0,0.0,0.0,0.0,10
,70.00%,10.00%,10.00%  10.00%,,0.00%,,,,,,,
DEPARTMENT TOTAL:,7,1,1 1,,0,10 3.400,0.0,0.0,0.0,0.0,0.0,10
,70.00%,10.00%,10.00%  10.00%,,0.00%,,,,,,,
COLLEGE TOTAL:,7,1,1 1,,0,10 3.400,0.0,0.0,0.0,0.0,0.0,10
MEEN-368-502,7,4,2 0,,0,13 3.385,0.0,0.0,0.0,0.0,0.0,13 RUIMI A
,53.85%,30.77%,15.38%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,13,7,5 1,,0,26 3.231,0.0,0.0,0.0,0.0,0.0,26
,50.00%,26.92%,19.23%3.85%,,0.00%,,,,,,,
MEEN-381-900,16,10,0 1,,0,27 3.518,0.0,0.0,0.0,1.0,0.0,28 GYESZLY S
,59.26%,37.04%,0.00%3.70%,,0.00%,,,,,,,
COURSE TOTAL:,16,10,0 1,,0,27 3.519,0.0,0.0,0.0,1.0,0.0,28
,59.26%,37.04%,0.00%3.70%,,0.00%,,,,,,,
MEEN-402-500,2,6,3 1,,0,12 2.750,0.0,0.0,0.0,0.0,0.0,12 KRIDLI G
,16.67%,50.00%,25.00%8.33%,,0.00%,,,,,,,
COURSE TOTAL:,2,6,3 1,,0,12 2.750,0.0,0.0,0.0,0.0,0.0,12
,16.67%,50.00%,25.00%8.33%,,0.00%,,,,,,,
MEEN-404-500,1,5,0 0,,0,6 3.167,0.0,0.0,0.0,0.0,0.0,6 MASUDI H
,16.67%,83.33%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,1,5,0 0,,0,6 3.167,0.0,0.0,0.0,0.0,0.0,6
,16.67%,83.33%,0.00%0.00%,,0.00%,,,,,,,
MEEN-441-500,3,7,1 2,,0,13 2.846,0.0,0.0,0.0,0.0,0.0,13 SRINIVASA A
,23.08%,53.85%,7.69%  15.38%,,0.00%,,,,,,,
COURSE TOTAL:,3,7,1 2,,0,13 2.846,0.0,0.0,0.0,0.0,0.0,13
,23.08%,53.85%,7.69%  15.38%,,0.00%,,,,,,,
MEEN-461-500,7,11,9 2,,0,29 2.793,0.0,0.0,0.0,0.0,0.0,29 OZALP N
,24.14%,37.93%,31.03%6.90%,,0.00%,,,,,,,
MEEN-464-501,2,7,0,0,0,9 3.222,0.0,0.0,0.0,0.0,0.0,9 SADR R
,22.22%,77.78%,0.00%,0.00%,0.00%,,,,,,,
MEEN-464-502,11,4,0,0,0,15 3.733,0.0,0.0,0.0,0.0,0.0,15 SADR R
,73.33%,26.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,13,11,0,0,0,24 3.542,0.0,0.0,0.0,0.0,0.0,24
,54.17%,45.83%,0.00%,0.00%,0.00%,,,,,,,
MEEN-475-500,6,7,5,0,0,18 3.056,0.0,0.0,0.0,0.0,0.0,18 GYESZLY S
,33.33%,38.89%,27.78%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,7,5,0,0,18 3.056,0.0,0.0,0.0,0.0,0.0,18
,33.33%,38.89%,27.78%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,89,103,50,13,9,264 2.947,0.0,0.0,0.0,5.0,0.0,269
,33.71%,39.02%,18.94%,4.92%,3.41%,,,,,,,
COLLEGE TOTAL:,89,103,50,13,9,264 2.947,0.0,0.0,0.0,5.0,0.0,269
MUSC-324-500,10,9,3,0,2,24 3.042,0.0,0.0,0.0,0.0,0.0,24 GEHMAN S
