0,1,2,3,4,5,6,7,8,9,10,11,12
ENGR-112-302,1,4,0,0,0,5 3.200,0.0,0.0,0.0,0.0,0.0,5 CONKEY A
,20.00%,80.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,8,4,0,0,18 3.111,0.0,0.0,0.0,0.0,0.0,18
,33.33%,44.44%,22.22%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,6,8,4,0,0,18 3.111,0.0,0.0,0.0,0.0,0.0,18
ECEN-214-300,5,1,2,0,0,8 3.375,0.0,0.0,0.0,0.0,0.0,8 AHMED B
,62.50%,12.50%,25.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,5,1,2,0,0,8 3.375,0.0,0.0,0.0,0.0,0.0,8
,62.50%,12.50%,25.00%,0.00%,0.00%,,,,,,,
ECEN-314-300,3,4,0,0,0,7 3.429,0.0,0.0,0.0,0.0,0.0,7 BOUTROS J
,42.86%,57.14%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,3,4,0,0,0,7 3.429,0.0,0.0,0.0,0.0,0.0,7
,42.86%,57.14%,0.00%,0.00%,0.00%,,,,,,,
ECEN-370-300,3,2,0,0,0,5 3.600,0.0,0.0,0.0,0.0,0.0,5 CHENG M
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,3,2,0,0,0,5 3.600,0.0,0.0,0.0,0.0,0.0,5
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,11,7,2,0,0,20 3.450,0.0,0.0,0.0,0.0,0.0,20
,55.00%,35.00%,10.00%,0.00%,0.00%,,,,,,,
COLLEGE TOTAL:,17,15,6,0,0,38 3.289,0.0,0.0,0.0,0.0,0.0,38
ENGL-104-100,1,1,2,02,,6 1.833,0.0,0.0,0.0,0.0,0.0,6 BEGGS C
,16.67%,16.67%,33.33%,0.00%  33.33%,,,,,,,,
COURSE TOTAL:,1,1,2,0 2,,6 1.833,0.0,0.0,0.0,0.0,0.0,6
,16.67%,16.67%,33.33%,0.00%  33.33%,,,,,,,,
ENGL-210-100,2,5,1,00,,8 3.125,0.0,0.0,0.0,0.0,0.0,8 WILLIAMS J
,25.00%,62.50%,12.50%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,2,5,1,0 0,,8 3.125,0.0,0.0,0.0,0.0,0.0,8
,25.00%,62.50%,12.50%,0.00%   0.00%,,,,,,,,
DEPARTMENT TOTAL:,3,6,3,02,,14 2.571,0.0,0.0,0.0,0.0,0.0,14
,21.43%,42.86%,21.43%,0.00%  14.29%,,,,,,,,
COLLEGE TOTAL:,3,6,3,0 2,,14 2.571,0.0,0.0,0.0,0.0,0.0,14
KINE-198-101,5,2,1,0,0,8 3.500,0.0,4.0,1.0,1.0,0.0,14 CANTERBURY T
,62.50%,25.00%,12.50%,0.00%,0.00%,,,,,,,
KINE-198-102,7,0,1,0,0,8 3.750,0.0,2.0,0.0,0.0,0.0,10 MINUS M
,87.50%,0.00%,12.50%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,2,2,0,0,16 3.625,0.0,6.0,1.0,1.0,0.0,24
,75.00%,12.50%,12.50%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,12,2,2,0,0,16 3.625,0.0,6.0,1.0,1.0,0.0,24
,75.00%,12.50%,12.50%,0.00%,0.00%,,,,,,,
COLLEGE TOTAL:,12,2,2,0,0,16 3.625,0.0,6.0,1.0,1.0,0.0,24
HIST-105-100,7,8,3 0,,0,18 3.222,1.0,0.0,0.0,1.0,0.0,20 NESTER T
,38.89%,44.44%,16.67%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,7,8,3 0,,0,18 3.222,1.0,0.0,0.0,1.0,0.0,20
,38.89%,44.44%,16.67%0.00%,,0.00%,,,,,,,
HIST-106-100,10,4,7 3,,0,24 2.875,0.0,0.0,0.0,1.0,0.0,25 WORK D
,41.67%,16.67%,29.17%  12.50%,,0.00%,,,,,,,
COURSE TOTAL:,10,4,7 3,,0,24 2.875,0.0,0.0,0.0,1.0,0.0,25
,41.67%,16.67%,29.17%  12.50%,,0.00%,,,,,,,
DEPARTMENT TOTAL:,17,12,10 3,,0,42 3.024,1.0,0.0,0.0,2.0,0.0,45
,40.48%,28.57%,23.81%7.14%,,0.00%,,,,,,,
COLLEGE TOTAL:,17,12,10 3,,0,42 3.024,1.0,0.0,0.0,2.0,0.0,45
MATH-152-301,6,8,7,23,,26 2.462,0.0,0.0,0.0,0.0,0.0,26 JONES S
,23.08%,30.77%,26.92%,7.69%  11.54%,,,,,,,,
MATH-152-302,3,9,6,15,,24 2.167,0.0,0.0,0.0,0.0,0.0,24 SCHUMACHER P
,12.50%,37.50%,25.00%,4.17%  20.83%,,,,,,,,
COURSE TOTAL:,9,17,13,3 8,,50 2.320,0.0,0.0,0.0,0.0,0.0,50
,18.00%,34.00%,26.00%,6.00%  16.00%,,,,,,,,
MATH-308-300,5,7,6,10,,19 2.842,0.0,0.0,0.0,1.0,0.0,20 HUANG T
,26.32%,36.84%,31.58%,5.26%0.00%,,,,,,,,
COURSE TOTAL:,5,7,6,1 0,,19 2.842,0.0,0.0,0.0,1.0,0.0,20
,26.32%,36.84%,31.58%,5.26%   0.00%,,,,,,,,
DEPARTMENT TOTAL:,14,24,19,48,,69 2.464,0.0,0.0,0.0,1.0,0.0,70
,20.29%,34.78%,27.54%,5.80%  11.59%,,,,,,,,
COLLEGE TOTAL:,14,24,19,4 8,,69 2.464,0.0,0.0,0.0,1.0,0.0,70
MEEN-315-100,3,3,3,0,0,9 3.000,1.0,0.0,0.0,0.0,0.0,10 GYESZLY S
,33.33%,33.33%,33.33%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,3,3,3,0,0,9 3.000,1.0,0.0,0.0,0.0,0.0,10
,33.33%,33.33%,33.33%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,3,3,3,0,0,9 3.000,1.0,0.0,0.0,0.0,0.0,10
,33.33%,33.33%,33.33%,0.00%,0.00%,,,,,,,
COLLEGE TOTAL:,3,3,3,0,0,9 3.000,1.0,0.0,0.0,0.0,0.0,10
