0,1,2,3,4,5,6,7,8,9,10,11,12
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,39,2,0 1,,0,42 3.881,0.0,0.0,0.0,0.0,0.0,42
,92.86%,4.76%,0.00%2.38%,,0.00%,,,,,,,
ENGL-301-101,13,7,1 0,,1,22 3.409,0.0,0.0,0.0,0.0,0.0,22 MARTIN T
,59.09%,31.82%,4.55%0.00%,,4.55%,,,,,,,
ENGL-301-102,11,10,3 0,,1,25 3.200,0.0,0.0,0.0,0.0,0.0,25 HAWKINS C
,44.00%,40.00%,12.00%0.00%,,4.00%,,,,,,,
ENGL-301-105,19,2,0 2,,0,23 3.652,0.0,0.0,0.0,0.0,0.0,23 NICHOLS G
ENGL-301-106,8,8,2,02,,20 3.000,0.0,0.0,0.0,1.0,0.0,21 SHORT R
,40.00%,40.00%,10.00%,0.00%  10.00%,,,,,,,,
ENGL-301-107,13,8,1,01,,23 3.391,0.0,0.0,0.0,0.0,0.0,23 MCGUIRE R
,56.52%,34.78%,4.35%,0.00%4.35%,,,,,,,,
ENGL-301-108,14,8,1,00,,23 3.565,0.0,0.0,0.0,0.0,0.0,23 ELSTON M
,60.87%,34.78%,4.35%,0.00%0.00%,,,,,,,,
ENGL-301-109,20,2,1,00,,23 3.826,0.0,0.0,0.0,0.0,0.0,23 MOORE S
,86.96%,8.70%,4.35%,0.00%0.00%,,,,,,,,
ENGL-301-201,4,13,1,05,,23 2.478,0.0,0.0,0.0,0.0,0.0,23 SALLAH A
,17.39%,56.52%,4.35%,0.00%  21.74%,,,,,,,,
ENGL-301-202,16,7,0,00,,23 3.696,0.0,0.0,0.0,0.0,0.0,23 D'AMICO L
,69.57%,30.43%,0.00%,0.00%0.00%,,,,,,,,
ENGL-301-203,5,12,1,02,,20 2.900,1.0,0.0,0.0,2.0,0.0,23 GROESCH J
,25.00%,60.00%,5.00%,0.00%  10.00%,,,,,,,,
ENGL-301-204,5,15,1,03,,24 2.792,0.0,0.0,0.0,0.0,0.0,24 DUPLESSIS N
,20.83%,62.50%,4.17%,0.00%  12.50%,,,,,,,,
ENGL-301-205,19,3,0,00,,22 3.864,0.0,0.0,0.0,3.0,0.0,25 CHABOT B
,86.36%,13.64%,0.00%,0.00%0.00%,,,,,,,,
ENGL-301-206,13,6,2,00,,21 3.524,0.0,0.0,0.0,0.0,0.0,21 PETERS S
,61.90%,28.57%,9.52%,0.00%0.00%,,,,,,,,
ENGL-301-207,8,8,5,20,,23 2.956,0.0,0.0,0.0,0.0,0.0,23 BEILFUSS M
,34.78%,34.78%,21.74%,8.70%0.00%,,,,,,,,
ENGL-301-208,18,5,1,00,,24 3.708,0.0,0.0,0.0,0.0,0.0,24 FOREMAN A
,75.00%,20.83%,4.17%,0.00%0.00%,,,,,,,,
ENGL-312-100,15,16,2,0,1,34 3.294,0.0,0.0,0.0,0.0,0.0,34 LAWRENCE D
