0,1,2,3,4,5,6,7,8,9,10,11,12
RDNG-371-950,18,0,0,0,0,18 4.000,0.0,0.0,0.0,0.0,0.0,18 WIESE P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,90,14,0,0,0,104 3.865,0.0,0.0,0.0,0.0,0.0,104
,86.54%,13.46%,0.00%,0.00%,0.00%,,,,,,,
RDNG-372-901,29,5,0,0,0,34 3.853,0.0,0.0,0.0,0.0,0.0,34 EIDSON K
,85.29%,14.71%,0.00%,0.00%,0.00%,,,,,,,
RDNG-372-902,25,11,1,1,0,38 3.579,0.0,0.0,0.0,0.0,0.0,38 EIDSON K
,65.79%,28.95%,2.63%,2.63%,0.00%,,,,,,,
RDNG-372-903,25,7,0,0,0,32 3.781,0.0,0.0,0.0,0.0,0.0,32 LELAND D
,78.13%,21.88%,0.00%,0.00%,0.00%,,,,,,,
RDNG-372-904,20,10,2,0,1,33 3.454,0.0,0.0,0.0,0.0,0.0,33 LELAND D
,60.61%,30.30%,6.06%,0.00%,3.03%,,,,,,,
COURSE TOTAL:,99,33,3,1,1,137 3.664,0.0,0.0,0.0,0.0,0.0,137
,72.26%,24.09%,2.19%,0.73%,0.73%,,,,,,,
RDNG-460-500,30,8,1,0,0,39 3.744,0.0,0.0,0.0,0.0,0.0,39 GOOLSBY R
,76.92%,20.51%,2.56%,0.00%,0.00%,,,,,,,
RDNG-460-502,27,9,3,0,0,39 3.615,0.0,0.0,0.0,0.0,0.0,39 GOOLSBY R
,69.23%,23.08%,7.69%,0.00%,0.00%,,,,,,,
RDNG-460-503,28,3,0,0,0,31 3.903,0.0,0.0,0.0,0.0,0.0,31 MIDDLEBROOKS M
,90.32%,9.68%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,85,20,4,0,0,109 3.743,0.0,0.0,0.0,0.0,0.0,109
,77.98%,18.35%,3.67%,0.00%,0.00%,,,,,,,
RDNG-461-902,22,3,0,0,0,25 3.880,0.0,0.0,0.0,0.0,0.0,25 BURNETT S
,88.00%,12.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-461-903,34,0,0,0,0,34 4.000,0.0,0.0,0.0,0.0,0.0,34 YEZAK D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-461-905,29,0,0,0,0,29 4.000,1.0,0.0,0.0,0.0,0.0,30 YEZAK D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-461-906,38,0,1,0,0,39 3.949,0.0,0.0,0.0,0.0,0.0,39 BOETTCHER C
,97.44%,0.00%,2.56%,0.00%,0.00%,,,,,,,
RDNG-461-950,15,1,0,0,0,16 3.938,0.0,0.0,0.0,0.0,0.0,16 WIESE P
,93.75%,6.25%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,157,10,1,0,0,168 3.929,1.0,0.0,0.0,0.0,0.0,169
,93.45%,5.95%,0.60%,0.00%,0.00%,,,,,,,
RDNG-465-500,19,10,1,0,0,30 3.600,0.0,0.0,0.0,0.0,0.0,30 HELFELDT B
,63.33%,33.33%,3.33%,0.00%,0.00%,,,,,,,
RDNG-467-501,22,10,0,0,0,32 3.688,0.0,0.0,0.0,0.0,0.0,32 ERWIN B
,68.75%,31.25%,0.00%,0.00%,0.00%,,,,,,,
RDNG-467-503,31,1,0,0,0,32 3.969,0.0,0.0,0.0,0.0,0.0,32 RACKLEY R
,96.88%,3.13%,0.00%,0.00%,0.00%,,,,,,,
RDNG-467-504,30,2,0,0,0,32 3.938,1.0,0.0,0.0,0.0,0.0,33 RACKLEY R
,93.75%,6.25%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,83,13,0,0,0,126 3.865,1.0,0.0,0.0,0.0,0.0,97
,86.46%,13.54%,0.00%,0.00%,0.00%,,,,,,,
RDNG-468-501,17,8,0,0,0,25 3.680,0.0,0.0,0.0,0.0,0.0,25 CARREKER S
,68.00%,32.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-468-503,15,4,2,0,0,21 3.619,0.0,0.0,0.0,0.0,0.0,21 WASHBURN E
,71.43%,19.05%,9.52%,0.00%,0.00%,,,,,,,
RDNG-468-504,16,1,1,0,1,19 3.632,0.0,0.0,0.0,0.0,0.0,19 CARREKER S
,84.21%,5.26%,5.26%,0.00%,5.26%,,,,,,,
RDNG-468-505,19,4,1,0,0,24 3.750,1.0,0.0,0.0,0.0,0.0,25 WASHBURN E
,79.17%,16.67%,4.17%,0.00%,0.00%,,,,,,,
RDNG-468-506,21,4,1,0,0,26 3.769,0.0,0.0,0.0,0.0,0.0,26 CONWAY B
,80.77%,15.38%,3.85%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,100,29,5,0,1,135 3.681,3.0,0.0,0.0,0.0,0.0,138
,74.07%,21.48%,3.70%,0.00%,0.74%,,,,,,,
RDNG-470-502,31,1,0,0,0,32 3.969,0.0,0.0,0.0,0.0,0.0,32 PANTIN S
,96.88%,3.13%,0.00%,0.00%,0.00%,,,,,,,
RDNG-472-900,23,0,0,0,0,23 4.000,0.0,0.0,0.0,0.0,0.0,23 HAMMER J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-490-501,25,0,0,0,0,25 4.000,0.0,0.0,0.0,0.0,0.0,25 MIDDLEBROOKS M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-490-502,32,0,0,0,0,32 4.000,0.0,0.0,0.0,0.0,0.0,32 PANTIN S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,57,0,0,0,0,112 4.000,0.0,0.0,0.0,0.0,0.0,57
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-604-600,10,0,0,0,0,10 4.000,0.0,0.0,0.0,0.0,0.0,10 MCTIGUE E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-615-600,5,0,0,0,0,5 4.000,0.0,0.0,0.0,0.0,0.0,5 GRAHAM L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-642-600,10,0,0,0,0,10 4.000,0.0,0.0,0.0,0.0,0.0,10 MCTIGUE E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
RDNG-674-600,3,1,1,0,0,5 3.400,0.0,0.0,0.0,0.0,0.0,5 JOSHI R
,60.00%,20.00%,20.00%,0.00%,0.00%,,,,,,,
RDNG-674-700,9,0,0,0,0,9 4.000,0.0,0.0,0.0,0.0,0.0,9 JOSHI R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,1,1,0,0,45 3.786,0.0,0.0,0.0,0.0,0.0,14
,85.71%,7.14%,7.14%,0.00%,0.00%,,,,,,,
TEED-302-550,66,35,4,0,2,107 3.523,0.0,0.0,0.0,0.0,0.0,107 HAMMER J
,61.68%,32.71%,3.74%,0.00%,1.87%,,,,,,,
TEED-425-500,0,0,0,0,0,0 0.000,0.0,18.0,0.0,0.0,0.0,18 BANE K
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEED-425-550,0,0,0,0,0,0 0.000,0.0,11.0,0.0,0.0,0.0,11 BANE K
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,0,0,0,107 0.000,0.0,29.0,0.0,0.0,0.0,29
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEED-682-700,62,3,0,0,0,65 3.954,0.0,0.0,0.0,0.0,0.0,65 KELLY L
,95.38%,4.62%,0.00%,0.00%,0.00%,,,,,,,
TEED-684-701,0,0,0,0,0,0 0.000,0.0,33.0,0.0,0.0,0.0,33 CLARK F
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEED-684-702,0,0,0,0,0,0 0.000,0.0,19.0,0.0,0.0,0.0,19 KELLY L
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEED-684-703,0,0,0,0,0,0 0.000,0.0,9.0,0.0,0.0,0.0,9 KELLY L
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,0,0,0,65 0.000,0.0,66.0,0.0,0.0,0.0,66
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEFB-273-501,31,5,2,0,0,38 3.763,0.0,0.0,0.0,0.0,0.0,38 EADDY I
,81.58%,13.16%,5.26%,0.00%,0.00%,,,,,,,
TEFB-273-502,36,4,0,0,0,40 3.900,0.0,0.0,0.0,0.0,0.0,40 HUBLEY R
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,
TEFB-273-503,37,1,0,0,0,38 3.974,0.0,0.0,0.0,1.0,0.0,39 KOEBERNICK D
,97.37%,2.63%,0.00%,0.00%,0.00%,,,,,,,
TEFB-273-504,34,2,1,0,0,37 3.892,0.0,0.0,0.0,1.0,0.0,38 KOEBERNICK D
,91.89%,5.41%,2.70%,0.00%,0.00%,,,,,,,
TEFB-273-505,36,4,1,0,0,41 3.854,0.0,0.0,0.0,0.0,0.0,41 HUBLEY R
,87.80%,9.76%,2.44%,0.00%,0.00%,,,,,,,
TEFB-273-506,29,3,1,0,1,34 3.735,0.0,0.0,0.0,1.0,0.0,35 EADDY I
,85.29%,8.82%,2.94%,0.00%,2.94%,,,,,,,
COURSE TOTAL:,203,19,5,0,1,228 3.855,0.0,0.0,0.0,3.0,0.0,231
,89.04%,8.33%,2.19%,0.00%,0.44%,,,,,,,
TEFB-322-500,33,4,0,0,0,37 3.892,0.0,0.0,0.0,0.0,0.0,37 CORNELIUS A
,89.19%,10.81%,0.00%,0.00%,0.00%,,,,,,,
TEFB-322-501,29,1,0,0,0,30 3.967,0.0,0.0,0.0,0.0,0.0,30 ORTWEIN M
,96.67%,3.33%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,62,5,0,0,0,67 3.925,0.0,0.0,0.0,0.0,0.0,67
,92.54%,7.46%,0.00%,0.00%,0.00%,,,,,,,
TEFB-324-501,50,3,0,0,0,53 3.943,0.0,0.0,0.0,0.0,0.0,53 BAIRRINGTON D
,94.34%,5.66%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,64,8,2,2,0,76 3.763,0.0,0.0,0.0,0.0,0.0,76
,84.21%,10.53%,2.63%,2.63%,0.00%,,,,,,,
TEFB-410-501,32,0,0,0,0,32 4.000,0.0,0.0,0.0,0.0,0.0,32 SONNENBURG S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEFB-410-503,31,1,0,0,0,32 3.969,0.0,0.0,0.0,0.0,0.0,32 GRIFFITH K
,96.88%,3.13%,0.00%,0.00%,0.00%,,,,,,,
TEFB-410-504,32,0,1,0,0,33 3.939,0.0,0.0,0.0,0.0,0.0,33 GRIFFITH K
,96.97%,0.00%,3.03%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,95,1,1,0,0,97 3.969,0.0,0.0,0.0,0.0,0.0,97
,97.94%,1.03%,1.03%,0.00%,0.00%,,,,,,,
TEFB-412-501,23,9,0,0,0,32 3.719,0.0,0.0,0.0,0.0,0.0,32 GOLDSBY D
,71.88%,28.13%,0.00%,0.00%,0.00%,,,,,,,
TEFB-412-503,29,3,0,0,0,32 3.906,0.0,0.0,0.0,0.0,0.0,32 POAGE C
,90.63%,9.38%,0.00%,0.00%,0.00%,,,,,,,
TEFB-412-504,27,5,0,0,0,32 3.844,1.0,0.0,0.0,0.0,0.0,33 POAGE C
,84.38%,15.63%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,79,17,0,0,0,96 3.823,1.0,0.0,0.0,0.0,0.0,97
,82.29%,17.71%,0.00%,0.00%,0.00%,,,,,,,
TEFB-413-501,28,4,0,0,0,32 3.875,0.0,0.0,0.0,0.0,0.0,32 RICHARDSON R
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,
TEFB-413-503,32,0,0,0,0,32 4.000,0.0,0.0,0.0,0.0,0.0,32 METTY J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEFB-413-504,31,1,0,0,0,32 3.969,1.0,0.0,0.0,0.0,0.0,33 METTY J
,96.88%,3.13%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,91,5,0,0,0,96 3.948,1.0,0.0,0.0,0.0,0.0,97
,94.79%,5.21%,0.00%,0.00%,0.00%,,,,,,,
TEFB-426-500,0,0,0,0,0,0 0.000,1.0,86.0,0.0,0.0,0.0,87 BANE K
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEFB-426-550,0,0,0,0,0,0 0.000,0.0,34.0,0.0,0.0,0.0,34 BANE K
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,0,0,0,0 0.000,1.0,120.0,0.0,0.0,0.0,121
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEFB-429-500,0,0,0,0,0,0 0.000,0.0,8.0,0.0,0.0,0.0,8 BANE K
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEFB-429-550,0,0,0,0,0,0 0.000,0.0,3.0,0.0,0.0,0.0,3 BANE K
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,0,0,0,0 0.000,0.0,11.0,0.0,0.0,0.0,11
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
TEFB-471-902,20,12,3,0,0,35 3.486,0.0,0.0,0.0,0.0,0.0,35 BURNETT S
,57.14%,34.29%,8.57%,0.00%,0.00%,,,,,,,
TEFB-471-903,20,9,5,0,1,35 3.343,0.0,0.0,0.0,0.0,0.0,35 BURNETT S
,57.14%,25.71%,14.29%,0.00%,2.86%,,,,,,,
TEFB-471-904,20,8,1,0,1,30 3.533,0.0,0.0,0.0,0.0,0.0,30 ATES B
,66.67%,26.67%,3.33%,0.00%,3.33%,,,,,,,
TEFB-471-905,31,2,0,0,0,33 3.939,0.0,0.0,0.0,0.0,0.0,33 EIDSON K
,93.94%,6.06%,0.00%,0.00%,0.00%,,,,,,,
TEFB-471-906,33,2,0,0,0,35 3.943,0.0,0.0,0.0,0.0,0.0,35 EIDSON K
,94.29%,5.71%,0.00%,0.00%,0.00%,,,,,,,
EHRD-613-720,1,0,0,00,,1 4.000,0.0,0.0,0.0,0.0,0.0,1 EGAN T
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
EHRD-613-723,1,0,0,00,,1 4.000,0.0,0.0,0.0,0.0,0.0,1 EGAN T
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,32,4,0,0 0,,36 3.889,5.0,1.0,0.0,1.0,0.0,43
,88.89%,11.11%,0.00%,0.00%   0.00%,,,,,,,,
EHRD-614-600,9,0,0,00,,9 4.000,0.0,0.0,0.0,0.0,0.0,9 UPTON M
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
EHRD-614-700,5,2,2,00,,9 3.333,0.0,0.0,0.0,0.0,0.0,9 UPTON M
,55.56%,22.22%,22.22%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,14,2,2,0 0,,18 3.667,0.0,0.0,0.0,0.0,0.0,18
