0,1,2,3,4,5,6,7,8,9,10,11,12
COURSE TOTAL:,1,5,0,0,0,6 3.167,0.0,0.0,0.0,0.0,0.0,6
,16.67%,83.33%,0.00%,0.00%,0.00%,,,,,,,
HLTH-425-200,2,4,0,0,0,6 3.333,0.0,0.0,0.0,0.0,0.0,6 CHEN L
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,2,4,0,0,0,6 3.333,0.0,0.0,0.0,0.0,0.0,6
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,
HLTH-429-399,9,12,5,1,0,27 3.074,0.0,0.0,0.0,0.0,0.0,27 BALLARD D
,33.33%,44.44%,18.52%,3.70%,0.00%,,,,,,,
COURSE TOTAL:,9,12,5,1,0,27 3.074,0.0,0.0,0.0,0.0,0.0,27
,33.33%,44.44%,18.52%,3.70%,0.00%,,,,,,,
HLTH-440-901,6,0,0,0,0,6 4.000,0.0,0.0,0.0,0.0,0.0,6 ELLEDGE J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6 4.000,0.0,0.0,0.0,0.0,0.0,6
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
HLTH-482-902,14,1,0,0,0,15 3.933,0.0,0.0,0.0,0.0,0.0,15 WARD S
,93.33%,6.67%,0.00%,0.00%,0.00%,,,,,,,
HLTH-482-903,14,1,0,0,0,15 3.933,0.0,0.0,0.0,0.0,0.0,15 WARD S
,93.33%,6.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,38,4,0,0,0,42 3.905,0.0,0.0,0.0,0.0,0.0,42
,90.48%,9.52%,0.00%,0.00%,0.00%,,,,,,,
HLTH-484-301,16,0,0,0,0,16 4.000,0.0,0.0,0.0,0.0,0.0,16 AGNOR D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
HLTH-484-351,7,0,0,0,0,7 4.000,0.0,0.0,0.0,0.0,0.0,7 AGNOR D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,23,0,0,0,0,23 4.000,0.0,0.0,0.0,0.0,0.0,23
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
HLTH-609-399,2,4,0,0,0,6 3.333,0.0,0.0,0.0,0.0,0.0,6 BALLARD D
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,2,4,0,0,0,6 3.333,0.0,0.0,0.0,0.0,0.0,6
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,
HLTH-632-200,2,4,0,0,0,6 3.333,0.0,0.0,0.0,0.0,0.0,6 CHEN L
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,2,4,0,0,0,6 3.333,0.0,0.0,0.0,0.0,0.0,6
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,
HLTH-634-399,4,1,0,0,0,5 3.800,0.0,0.0,0.0,0.0,0.0,5 BALLARD D
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,4,1,0,0,0,5 3.800,0.0,0.0,0.0,0.0,0.0,5
HLTH-640-399,4,1,0,0,0,5 3.800,0.0,0.0,0.0,0.0,0.0,5 BALLARD D
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,4,1,0,0,0,5 3.800,0.0,0.0,0.0,0.0,0.0,5
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,
HLTH-689-100,6,5,0,0,0,11 3.546,0.0,0.0,0.0,0.0,0.0,11 JONES-MCKYER E
,54.55%,45.45%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,5,0,0,0,11 3.545,0.0,0.0,0.0,0.0,0.0,11
,54.55%,45.45%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-001,22,7,1,0,0,30 3.700,0.0,4.0,0.0,0.0,0.0,34 COHEN L
,73.33%,23.33%,3.33%,0.00%,0.00%,,,,,,,
KINE-198-002,14,5,1,1,0,21 3.524,0.0,1.0,0.0,0.0,0.0,22 OLIVER B
,66.67%,23.81%,4.76%,4.76%,0.00%,,,,,,,
KINE-198-003,19,0,0,0,0,19 4.000,0.0,1.0,0.0,0.0,0.0,20 GUERRERO J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-093,9,10,2,0,1,22 3.182,0.0,0.0,0.0,0.0,0.0,22 CHAPMAN D
,40.91%,45.45%,9.09%,0.00%,4.55%,,,,,,,
KINE-198-120,10,3,0,0,0,13 3.769,0.0,1.0,0.0,0.0,0.0,14 NETHERLAND B
,76.92%,23.08%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-121,19,8,1,0,1,29 3.517,0.0,1.0,0.0,0.0,0.0,30 NETHERLAND B
,65.52%,27.59%,3.45%,0.00%,3.45%,,,,,,,
KINE-198-122,21,4,1,0,0,26 3.769,0.0,4.0,0.0,0.0,0.0,30 DANNENBAUM J
,80.77%,15.38%,3.85%,0.00%,0.00%,,,,,,,
KINE-198-124,12,1,0,0,0,13 3.923,0.0,1.0,0.0,0.0,0.0,14 REESE J
,92.31%,7.69%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-132,18,8,0,1,0,27 3.593,0.0,2.0,0.0,0.0,0.0,29 ARMSTRONG C
,66.67%,29.63%,0.00%,3.70%,0.00%,,,,,,,
KINE-198-137,12,14,2,0,0,28 3.357,0.0,1.0,0.0,0.0,0.0,29 BERTHOT P
,42.86%,50.00%,7.14%,0.00%,0.00%,,,,,,,
KINE-198-139,22,4,3,0,0,29 3.655,0.0,4.0,0.0,0.0,0.0,33 BOYLE J
,75.86%,13.79%,10.34%,0.00%,0.00%,,,,,,,
KINE-198-150,22,6,1,0,0,29 3.724,0.0,2.0,0.0,0.0,0.0,31 WENZEL T
,75.86%,20.69%,3.45%,0.00%,0.00%,,,,,,,
KINE-198-158,14,3,0,0,0,17 3.824,0.0,0.0,0.0,0.0,0.0,17 HANIK M
,82.35%,17.65%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-175,22,3,0,0,0,25 3.880,0.0,1.0,0.0,0.0,0.0,26 WAITE L
,88.00%,12.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-177,24,4,0,0,1,29 3.724,0.0,3.0,0.0,0.0,0.0,32 RYZA J
,82.76%,13.79%,0.00%,0.00%,3.45%,,,,,,,
KINE-198-198,33,0,0,0,0,33 4.000,0.0,2.0,0.0,0.0,0.0,35 SHERMAN L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-200,32,2,0,0,0,34 3.941,0.0,3.0,0.0,0.0,0.0,37 JONES K
,94.12%,5.88%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-201,15,10,4,0,0,29 3.379,0.0,1.0,0.0,0.0,0.0,30 JOUBERT D
,51.72%,34.48%,13.79%,0.00%,0.00%,,,,,,,
KINE-198-202,11,1,0,0,0,12 3.917,0.0,0.0,0.0,0.0,0.0,12 WALTON R
,91.67%,8.33%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-203,29,4,1,0,0,34 3.824,0.0,0.0,1.0,0.0,0.0,35 JONES K
,85.29%,11.76%,2.94%,0.00%,0.00%,,,,,,,
KINE-198-205,17,8,1,0,0,26 3.615,0.0,1.0,0.0,0.0,0.0,27 JOUBERT D
KINE-198-206,21,9,2,0,0,32 3.594,0.0,0.0,0.0,0.0,0.0,32 MCGOWAN A
,65.63%,28.13%,6.25%,0.00%,0.00%,,,,,,,
KINE-198-207,11,9,4,0,1,25 3.160,0.0,0.0,0.0,0.0,0.0,25 MCCREIGHT L
,44.00%,36.00%,16.00%,0.00%,4.00%,,,,,,,
KINE-198-208,20,2,3,0,0,25 3.680,0.0,2.0,0.0,0.0,0.0,27 WALTON R
,80.00%,8.00%,12.00%,0.00%,0.00%,,,,,,,
KINE-198-209,19,0,0,0,1,20 3.800,0.0,1.0,0.0,0.0,0.0,21 GUERRERO J
,95.00%,0.00%,0.00%,0.00%,5.00%,,,,,,,
KINE-198-210,21,0,0,0,0,21 4.000,0.0,1.0,0.0,0.0,0.0,22 GUERRERO J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-240,17,4,2,0,1,24 3.500,0.0,3.0,0.0,0.0,0.0,27 HANIK M
,70.83%,16.67%,8.33%,0.00%,4.17%,,,,,,,
KINE-198-274,16,6,1,0,1,24 3.500,1.0,2.0,0.0,0.0,0.0,27 GRANT M
,66.67%,25.00%,4.17%,0.00%,4.17%,,,,,,,
KINE-198-275,15,3,1,0,0,19 3.737,0.0,1.0,0.0,0.0,0.0,20 GRANT M
,78.95%,15.79%,5.26%,0.00%,0.00%,,,,,,,
KINE-198-276,14,4,0,0,0,18 3.778,0.0,2.0,0.0,0.0,0.0,20 TYSON L
,77.78%,22.22%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-279,25,2,1,0,0,28 3.857,0.0,2.0,0.0,0.0,0.0,30 WENZEL T
,89.29%,7.14%,3.57%,0.00%,0.00%,,,,,,,
KINE-198-281,22,6,1,1,0,30 3.633,0.0,0.0,0.0,0.0,0.0,30 BYRNE K
,73.33%,20.00%,3.33%,3.33%,0.00%,,,,,,,
KINE-198-282,23,2,1,0,1,27 3.704,0.0,1.0,0.0,0.0,0.0,28 WOMMACK A
,85.19%,7.41%,3.70%,0.00%,3.70%,,,,,,,
KINE-198-410,7,9,1,1,0,18 3.222,0.0,3.0,0.0,0.0,0.0,21 CHAPMAN D
KINE-198-411,11,9,5,0,0,25 3.240,1.0,3.0,0.0,0.0,0.0,29 CHAPMAN D
,44.00%,36.00%,20.00%,0.00%,0.00%,,,,,,,
KINE-198-590,16,4,0,0,0,20 3.800,0.0,0.0,0.0,0.0,0.0,20 THOMAS F
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-591,21,0,1,0,0,22 3.909,0.0,0.0,0.0,0.0,0.0,22 THOMAS F
,95.45%,0.00%,4.55%,0.00%,0.00%,,,,,,,
KINE-198-900,19,1,0,0,0,20 3.950,0.0,0.0,0.0,0.0,0.0,20 NETHERLAND B
,95.00%,5.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-198-901,17,1,0,0,0,18 3.944,0.0,0.0,0.0,0.0,0.0,18 DEAN C
,94.44%,5.56%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,724,184,45,4,8,965 3.670,2.0,58.0,1.0,0.0,0.0,1026
,75.03%,19.07%,4.66%,0.41%,0.83%,,,,,,,
KINE-199-001,14,5,0,0,0,19 3.737,0.0,0.0,0.0,0.0,0.0,19 BREKKEN K
,73.68%,26.32%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-015,19,3,0,0,0,22 3.864,0.0,0.0,0.0,0.0,0.0,22 DEAN C
,86.36%,13.64%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-099,5,0,2,0,0,7 3.429,0.0,15.0,2.0,1.0,0.0,25 DAEHNKE H
,71.43%,0.00%,28.57%,0.00%,0.00%,,,,,,,
KINE-199-304,5,0,0,0,0,5 4.000,0.0,7.0,0.0,0.0,0.0,12 WOOSLEY J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-310,9,0,0,0,0,9 4.000,0.0,3.0,0.0,0.0,0.0,12 WOOSLEY J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-323,6,0,0,0,0,6 4.000,0.0,9.0,0.0,0.0,0.0,15 LEE C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-348,5,0,0,0,0,5 4.000,0.0,8.0,0.0,0.0,0.0,13 YANG J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-350,6,0,0,0,0,6 4.000,0.0,5.0,2.0,0.0,0.0,13 OLIVER B
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-352,5,0,0,0,0,5 4.000,0.0,15.0,0.0,0.0,0.0,20 YANG J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-388,5,2,0,0,0,7 3.714,0.0,8.0,0.0,0.0,0.0,15 KIRKHAM E
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-401,4,1,0,0,0,5 3.800,0.0,5.0,0.0,0.0,0.0,10 GRANT M
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-467,7,0,0,0,0,7 4.000,0.0,7.0,0.0,0.0,0.0,14 KIRKHAM E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-511,7,0,0,0,0,7 4.000,0.0,24.0,0.0,0.0,0.0,31 BREKKEN K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-199-532,5,0,0,0,0,5 4.000,0.0,13.0,1.0,0.0,0.0,19 KOTT P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,106,13,2,0,0,121 3.860,0.0,134.0,5.0,1.0,0.0,261
,87.60%,10.74%,1.65%,0.00%,0.00%,,,,,,,
KINE-214-199,8,6,0,0,0,14 3.571,0.0,0.0,0.0,1.0,0.0,15 WAGNER S
,57.14%,42.86%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,6,0,0,0,14 3.571,0.0,0.0,0.0,1.0,0.0,15
,57.14%,42.86%,0.00%,0.00%,0.00%,,,,,,,
KINE-240-100,8,0,0,0,0,8 4.000,0.0,0.0,0.0,0.0,0.0,8 MENN M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-304-199,21,34,10 2,,0,67 3.104,0.0,1.0,0.0,1.0,0.0,69 CUNNINGHAM G
,31.34%,50.75%,14.93%2.99%,,0.00%,,,,,,,
COURSE TOTAL:,21,34,10 2,,0,67 3.104,0.0,1.0,0.0,1.0,0.0,69
,31.34%,50.75%,14.93%2.99%,,0.00%,,,,,,,
